Country,Economic Effectiveness,Economic Legitimacy,Effectiveness Score,Legitimacy Score,Political Effectiveness,Political Legitimacy,Security Effectiveness,Security Legitimacy,Social Effectiveness,Social Legitimacy,State Fragility Index,Year
Malaysia,1,0,3,4,1,3,0,1,1,0,7,2002
Malaysia,1,0,2,4,0,3,0,1,1,0,6,2003
Malaysia,1,0,1,4,0,3,0,1,0,0,5,2004
Malaysia,1,0,1,4,0,3,0,1,0,0,5,2005
Malaysia,1,0,1,4,0,3,0,1,0,0,5,2006
Malaysia,1,0,1,4,0,3,0,1,0,0,5,2007
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2008
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2009
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2010
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2011
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2012
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2013
Malaysia,1,0,2,4,1,3,0,1,0,0,6,2014
Mauritius,1,0,2,0,0,0,0,0,1,0,2,1995
Mauritius,1,0,2,1,0,0,0,0,1,1,3,1996
Mauritius,1,0,2,0,0,0,0,0,1,0,2,1997
Mauritius,1,0,2,0,0,0,0,0,1,0,2,1998
Mauritius,1,0,2,0,0,0,0,0,1,0,2,1999
Mauritius,1,0,2,0,0,0,0,0,1,0,2,2000
Mauritius,1,0,2,0,0,0,0,0,1,0,2,2001
Mauritius,1,0,2,0,0,0,0,0,1,0,2,2002
Mauritius,1,0,2,0,0,0,0,0,1,0,2,2003
Mauritius,1,0,2,0,0,0,0,0,1,0,2,2004
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2005
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2006
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2007
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2008
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2009
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2010
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2011
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2012
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2013
Mauritius,1,0,1,0,0,0,0,0,0,0,1,2014
Malawi,4,3,8,7,1,0,0,1,3,3,15,1995
Malawi,4,3,8,7,1,0,0,1,3,3,15,1996
Malawi,4,2,8,5,1,0,0,0,3,3,13,1997
Malawi,4,3,8,6,1,0,0,0,3,3,14,1998
Malawi,4,2,8,5,1,0,0,0,3,3,13,1999
Malawi,4,3,8,6,1,0,0,0,3,3,14,2000
Malawi,4,3,9,6,2,0,0,0,3,3,15,2001
Malawi,4,2,9,6,2,0,0,1,3,3,15,2002
Malawi,4,2,9,6,2,0,0,1,3,3,15,2003
Malawi,4,2,8,6,1,0,0,1,3,3,14,2004
Malawi,4,2,8,7,1,1,0,1,3,3,15,2005
Malawi,4,2,8,7,1,1,0,1,3,3,15,2006
Malawi,4,2,8,7,1,1,0,1,3,3,15,2007
Malawi,4,3,8,8,1,1,0,1,3,3,16,2008
Malawi,4,3,7,8,1,1,0,1,2,3,15,2009
Malawi,4,3,7,8,1,1,0,1,2,3,15,2010
Malawi,4,3,7,8,1,1,0,1,2,3,15,2011
Malawi,4,3,8,8,2,1,0,1,2,3,16,2012
Malawi,4,3,8,8,2,1,0,1,2,3,16,2013
Malawi,4,3,8,7,2,1,0,1,2,2,15,2014
Mexico,1,0,4,6,1,3,1,2,1,1,10,1995
Mexico,1,0,4,6,1,3,1,2,1,1,10,1996
Mexico,1,0,4,5,1,2,1,2,1,1,9,1997
Mexico,1,0,4,5,1,2,1,2,1,1,9,1998
Mexico,1,0,4,6,1,3,1,2,1,1,10,1999
Mexico,0,0,3,4,1,1,1,2,1,1,7,2000
Mexico,0,0,1,4,1,1,0,2,0,1,5,2001
Mexico,1,0,2,3,1,1,0,1,0,1,5,2002
Mexico,1,0,2,3,1,1,0,1,0,1,5,2003
Mexico,0,0,1,4,1,1,0,2,0,1,5,2004
Mexico,0,0,1,4,1,1,0,2,0,1,5,2005
Mexico,0,0,2,3,1,1,1,2,0,0,5,2006
Mexico,0,0,1,2,0,1,1,1,0,0,3,2007
Mexico,0,0,1,3,0,1,1,2,0,0,4,2008
Mexico,0,0,1,3,0,1,1,2,0,0,4,2009
Mexico,0,0,1,3,0,1,1,2,0,0,4,2010
Mexico,0,0,2,3,0,1,2,2,0,0,5,2011
Mexico,0,0,2,3,0,1,2,2,0,0,5,2012
Mexico,0,0,2,3,0,1,2,2,0,0,5,2013
Mexico,0,0,2,3,0,1,2,2,0,0,5,2014
Moldova,3,2,7,6,1,3,1,1,2,0,13,1995
Moldova,3,2,7,6,1,3,1,1,2,0,13,1996
Moldova,3,2,7,6,1,3,1,1,2,0,13,1997
Moldova,3,2,7,5,1,3,1,0,2,0,12,1998
Moldova,3,1,7,5,1,3,1,1,2,0,12,1999
Moldova,3,1,7,4,1,3,1,0,2,0,11,2000
Moldova,3,1,6,4,0,3,1,0,2,0,10,2001
Moldova,3,1,6,4,0,3,1,0,2,0,10,2002
Moldova,3,1,5,5,0,3,0,1,2,0,10,2003
Moldova,3,1,5,5,0,3,0,1,2,0,10,2004
Moldova,3,1,4,4,0,2,0,1,1,0,8,2005
Moldova,3,1,5,3,1,1,0,1,1,0,8,2006
Moldova,3,1,5,4,1,2,0,1,1,0,9,2007
Moldova,3,1,5,4,1,2,0,1,1,0,9,2008
Moldova,3,1,5,4,1,2,0,1,1,0,9,2009
Moldova,3,2,5,5,1,2,0,1,1,0,10,2010
Moldova,3,2,5,5,1,2,0,1,1,0,10,2011
Moldova,3,2,5,5,1,2,0,1,1,0,10,2012
Moldova,3,1,5,4,1,2,0,1,1,0,9,2013
Moldova,3,1,5,4,1,2,0,1,1,0,9,2014
Mali,4,3,11,10,3,3,1,1,3,3,21,1995
Mali,4,3,11,7,3,1,1,0,3,3,18,1996
Mali,4,3,11,8,3,2,1,0,3,3,19,1997
Mali,4,3,11,8,3,2,1,0,3,3,19,1998
Mali,4,2,11,7,3,2,1,0,3,3,18,1999
Mali,4,2,10,7,3,2,0,0,3,3,17,2000
Mali,4,2,10,7,3,2,0,0,3,3,17,2001
Mali,4,3,9,8,2,2,0,0,3,3,17,2002
Mali,4,3,9,7,2,1,0,0,3,3,16,2003
Mali,4,3,9,7,2,1,0,0,3,3,16,2004
Mali,4,3,9,8,2,1,0,1,3,3,17,2005
Mali,4,3,8,7,1,1,0,0,3,3,15,2006
Mali,4,3,8,7,1,1,0,0,3,3,15,2007
Mali,4,3,8,7,1,1,0,0,3,3,15,2008
Mali,4,3,8,7,1,1,0,0,3,3,15,2009
Mali,4,2,8,6,1,1,0,0,3,3,14,2010
Mali,4,2,8,6,1,1,0,0,3,3,14,2011
Mali,4,2,11,10,3,3,1,2,3,3,21,2012
Mali,4,2,9,8,2,1,1,2,2,3,17,2013
Mali,4,2,9,8,2,1,1,2,2,3,17,2014
Montenegro,1,0,3,1,1,0,1,1,0,0,4,2006
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2007
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2008
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2009
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2010
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2011
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2012
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2013
Montenegro,1,0,2,0,1,0,0,0,0,0,2,2014
Mongolia,3,1,6,3,1,0,0,0,2,2,9,1995
Mongolia,3,3,6,5,1,0,0,0,2,2,11,1996
Mongolia,3,2,6,4,1,0,0,0,2,2,10,1997
Mongolia,3,2,6,4,1,0,0,0,2,2,10,1998
Mongolia,3,2,6,4,1,0,0,0,2,2,10,1999
Mongolia,3,1,6,3,1,0,0,0,2,2,9,2000
Mongolia,3,1,6,3,1,0,0,0,2,2,9,2001
Mongolia,3,1,5,3,0,0,0,0,2,2,8,2002
Mongolia,3,1,5,4,0,0,0,1,2,2,9,2003
Mongolia,3,1,5,4,0,0,0,1,2,2,9,2004
Mongolia,3,1,5,4,0,0,0,1,2,2,9,2005
Mongolia,3,2,5,4,0,0,0,1,2,1,9,2006
Mongolia,3,2,4,4,0,0,0,1,1,1,8,2007
Mongolia,2,2,3,4,0,0,0,1,1,1,7,2008
Mongolia,2,2,3,4,0,0,0,1,1,1,7,2009
Mongolia,2,2,3,4,0,0,0,1,1,1,7,2010
Mongolia,2,2,3,4,0,0,0,1,1,1,7,2011
Mongolia,2,2,3,4,0,0,0,1,1,1,7,2012
Mongolia,2,3,3,5,0,0,0,1,1,1,8,2013
Mongolia,2,3,3,5,0,0,0,1,1,1,8,2014
Morocco,2,0,7,3,1,0,2,1,2,2,10,1995
Morocco,2,0,7,4,1,0,2,1,2,3,11,1996
Morocco,2,0,7,3,1,0,2,1,2,2,10,1997
Morocco,2,0,7,3,1,0,2,1,2,2,10,1998
Morocco,2,0,6,3,0,0,2,1,2,2,9,1999
Morocco,2,0,5,3,0,0,1,1,2,2,8,2000
Morocco,2,0,5,3,0,0,1,1,2,2,8,2001
Morocco,2,0,5,3,0,0,1,1,2,2,8,2002
Morocco,2,0,5,2,0,0,1,1,2,1,7,2003
Morocco,2,0,4,2,0,0,0,1,2,1,6,2004
Morocco,2,0,4,2,0,0,0,1,2,1,6,2005
Morocco,2,0,4,2,0,0,0,1,2,1,6,2006
Morocco,2,0,4,2,0,0,0,1,2,1,6,2007
Morocco,2,0,4,2,0,0,0,1,2,1,6,2008
Morocco,2,0,4,2,0,0,0,1,2,1,6,2009
Morocco,2,0,4,2,0,0,0,1,2,1,6,2010
Morocco,2,0,4,2,0,0,0,1,2,1,6,2011
Morocco,2,0,5,2,1,0,0,1,2,1,7,2012
Morocco,2,0,4,2,1,0,0,1,1,1,6,2013
Morocco,2,0,4,2,1,0,0,1,1,1,6,2014
Myanmar (Burma),2,3,8,11,1,3,3,3,2,2,19,1995
Myanmar (Burma),2,3,8,10,1,3,3,3,2,1,18,1996
Myanmar (Burma),2,3,8,10,1,3,3,3,2,1,18,1997
Myanmar (Burma),2,3,8,11,1,3,3,3,2,2,19,1998
Myanmar (Burma),2,3,8,11,1,3,3,3,2,2,19,1999
Myanmar (Burma),2,3,8,11,1,3,3,3,2,2,19,2000
Myanmar (Burma),2,3,8,11,1,3,3,3,2,2,19,2001
Myanmar (Burma),2,3,9,10,2,3,3,2,2,2,19,2002
Myanmar (Burma),2,3,8,10,1,3,3,2,2,2,18,2003
Myanmar (Burma),2,3,8,10,1,3,3,2,2,2,18,2004
Myanmar (Burma),2,3,9,10,2,3,3,2,2,2,19,2005
Myanmar (Burma),2,3,9,11,2,3,3,3,2,2,20,2006
Myanmar (Burma),2,3,9,11,2,3,3,3,2,2,20,2007
Myanmar (Burma),2,3,9,11,2,3,3,3,2,2,20,2008
Myanmar (Burma),2,3,9,10,2,3,3,3,2,1,19,2009
Myanmar (Burma),2,3,9,11,2,3,3,3,2,2,20,2010
Myanmar (Burma),2,3,9,11,2,3,3,3,2,2,20,2011
Myanmar (Burma),2,3,9,11,2,3,3,3,2,2,20,2012
Myanmar (Burma),2,3,8,11,2,3,2,3,2,2,19,2013
Myanmar (Burma),2,3,8,10,2,3,2,3,2,1,18,2014
Mozambique,4,2,11,7,2,0,2,2,3,3,18,1995
Mozambique,4,2,11,7,2,0,2,2,3,3,18,1996
Mozambique,4,2,11,6,2,0,2,1,3,3,17,1997
Mozambique,4,2,11,6,2,0,2,1,3,3,17,1998
Mozambique,4,3,12,7,3,0,2,1,3,3,19,1999
Mozambique,4,3,12,7,3,0,2,1,3,3,19,2000
Mozambique,4,3,12,7,3,0,2,1,3,3,19,2001
Mozambique,4,3,12,7,3,0,2,1,3,3,19,2002
Mozambique,4,3,12,7,3,0,2,1,3,3,19,2003
Mozambique,4,3,11,7,2,0,2,1,3,3,18,2004
Mozambique,4,3,10,7,1,0,2,1,3,3,17,2005
Mozambique,4,3,9,7,0,0,2,1,3,3,16,2006
Mozambique,4,3,8,7,0,0,1,1,3,3,15,2007
Mozambique,4,3,8,7,0,0,1,1,3,3,15,2008
Mozambique,4,3,7,7,0,0,0,1,3,3,14,2009
Mozambique,4,3,7,7,0,0,0,1,3,3,14,2010
Mozambique,4,3,7,7,0,0,0,1,3,3,14,2011
Mozambique,4,3,7,7,0,0,0,1,3,3,14,2012
Mozambique,4,2,7,5,0,0,0,1,3,2,12,2013
Mozambique,4,2,7,5,0,0,0,1,3,2,12,2014
Namibia,2,0,5,1,1,0,0,0,2,1,6,1995
Namibia,2,0,5,2,1,0,0,0,2,2,7,1996
Namibia,2,0,5,2,1,0,0,0,2,2,7,1997
Namibia,2,0,5,4,1,0,0,1,2,3,9,1998
Namibia,2,0,5,4,1,0,0,1,2,3,9,1999
Namibia,1,0,3,4,0,0,0,1,2,3,7,2000
Namibia,2,0,4,4,0,0,0,1,2,3,8,2001
Namibia,1,0,3,4,0,0,0,1,2,3,7,2002
Namibia,1,0,4,4,1,0,0,1,2,3,8,2003
Namibia,1,0,4,4,1,0,0,1,2,3,8,2004
Namibia,1,0,3,4,0,0,0,1,2,3,7,2005
Namibia,1,0,3,4,0,0,0,1,2,3,7,2006
Namibia,1,0,3,3,0,0,0,0,2,3,6,2007
Namibia,1,0,3,3,0,0,0,0,2,3,6,2008
Namibia,1,0,2,3,0,0,0,0,1,3,5,2009
Namibia,1,0,2,3,0,0,0,0,1,3,5,2010
Namibia,1,0,2,3,0,0,0,0,1,3,5,2011
Namibia,1,0,2,3,0,0,0,0,1,3,5,2012
Namibia,1,0,2,3,0,0,0,0,1,3,5,2013
Namibia,1,0,2,3,0,0,0,0,1,3,5,2014
Nepal,4,0,8,6,1,2,0,1,3,3,14,1995
Nepal,4,0,9,7,1,2,1,2,3,3,16,1996
Nepal,4,0,9,6,1,2,1,1,3,3,15,1997
Nepal,4,0,9,7,1,2,1,2,3,3,16,1998
Nepal,4,0,9,7,1,2,1,2,3,3,16,1999
Nepal,4,0,8,7,0,2,1,2,3,3,15,2000
Nepal,4,0,9,6,1,2,1,2,3,2,15,2001
Nepal,4,0,9,7,2,3,1,3,2,1,16,2002
Nepal,4,0,10,6,2,3,2,2,2,1,16,2003
Nepal,4,0,10,7,2,3,2,3,2,1,17,2004
Nepal,4,0,10,7,2,3,2,3,2,1,17,2005
Nepal,4,0,10,6,2,2,2,3,2,1,16,2006
Nepal,4,0,10,5,2,2,2,2,2,1,15,2007
Nepal,4,0,10,4,2,1,2,2,2,1,14,2008
Nepal,4,0,10,5,2,2,2,2,2,1,15,2009
Nepal,4,0,9,6,2,2,1,2,2,2,15,2010
Nepal,4,0,9,5,2,2,1,2,2,1,14,2011
Nepal,4,0,9,5,2,2,1,2,2,1,14,2012
Nepal,4,0,9,5,2,2,1,2,2,1,14,2013
Nepal,4,0,9,3,2,2,1,1,2,0,12,2014
New Zealand,0,1,0,1,0,0,0,0,0,0,1,1995
New Zealand,0,1,0,1,0,0,0,0,0,0,1,1996
New Zealand,0,1,0,1,0,0,0,0,0,0,1,1997
New Zealand,0,1,0,1,0,0,0,0,0,0,1,1998
New Zealand,0,1,0,1,0,0,0,0,0,0,1,1999
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2000
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2001
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2002
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2003
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2004
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2005
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2006
New Zealand,0,1,0,1,0,0,0,0,0,0,1,2007
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2008
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2009
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2010
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2011
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2012
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2013
New Zealand,0,2,0,2,0,0,0,0,0,0,2,2014
Nicaragua,3,2,8,7,1,2,2,2,2,1,15,1995
Nicaragua,3,1,8,6,1,2,2,2,2,1,14,1996
Nicaragua,3,2,8,7,1,2,2,2,2,1,15,1997
Nicaragua,3,3,8,8,1,2,2,2,2,1,16,1998
Nicaragua,3,3,8,7,1,2,2,1,2,1,15,1999
Nicaragua,3,3,6,7,0,2,1,1,2,1,13,2000
Nicaragua,3,2,6,6,0,2,1,1,2,1,12,2001
Nicaragua,3,2,6,6,0,2,1,1,2,1,12,2002
Nicaragua,3,2,6,6,0,2,1,1,2,1,12,2003
Nicaragua,3,2,6,6,0,2,1,1,2,1,12,2004
Nicaragua,3,2,4,6,0,2,0,1,1,1,10,2005
Nicaragua,3,3,5,7,0,2,1,1,1,1,12,2006
Nicaragua,2,3,4,5,0,1,0,0,2,1,9,2007
Nicaragua,2,3,4,5,0,1,0,0,2,1,9,2008
Nicaragua,2,3,4,6,0,1,0,1,2,1,10,2009
Nicaragua,2,3,4,6,0,1,0,1,2,1,10,2010
Nicaragua,2,3,4,6,0,1,0,1,2,1,10,2011
Nicaragua,2,2,4,5,0,1,0,1,2,1,9,2012
Nicaragua,2,2,3,5,0,1,0,1,1,1,8,2013
Nicaragua,2,1,3,4,0,1,0,1,1,1,7,2014
Nigeria,3,3,10,11,2,2,2,3,3,3,21,1995
Nigeria,3,3,10,10,2,2,2,2,3,3,20,1996
Nigeria,3,3,10,10,2,2,2,2,3,3,20,1997
Nigeria,3,3,11,10,3,2,2,2,3,3,21,1998
Nigeria,3,3,11,9,3,1,2,2,3,3,20,1999
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2000
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2001
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2002
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2003
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2004
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2005
Nigeria,3,3,11,9,3,1,2,2,3,3,20,2006
Nigeria,3,3,10,9,3,1,2,2,2,3,19,2007
Nigeria,3,3,10,9,3,1,2,2,2,3,19,2008
Nigeria,3,3,9,9,2,1,2,2,2,3,18,2009
Nigeria,3,3,8,9,1,1,2,2,2,3,17,2010
Nigeria,3,3,8,9,1,1,2,2,2,3,17,2011
Nigeria,3,3,8,8,1,1,2,2,2,2,16,2012
Nigeria,3,3,8,9,1,1,2,2,2,3,17,2013
Nigeria,3,3,8,9,1,1,2,3,2,2,17,2014
Niger,4,3,10,10,2,3,1,1,3,3,20,1995
Niger,4,3,10,8,2,1,1,1,3,3,18,1996
Niger,4,3,10,8,2,1,1,1,3,3,18,1997
Niger,4,3,10,8,2,1,1,1,3,3,18,1998
Niger,4,3,10,8,2,1,1,1,3,3,18,1999
Niger,4,3,10,8,2,1,1,1,3,3,18,2000
Niger,4,3,10,8,2,1,1,1,3,3,18,2001
Niger,4,3,10,8,2,1,1,1,3,3,18,2002
Niger,4,3,10,8,2,1,1,1,3,3,18,2003
Niger,4,3,9,8,2,1,0,1,3,3,17,2004
Niger,4,3,9,8,2,1,0,1,3,3,17,2005
Niger,4,3,9,8,2,1,0,1,3,3,17,2006
Niger,4,3,9,9,2,1,0,2,3,3,18,2007
Niger,4,3,9,9,2,1,0,2,3,3,18,2008
Niger,4,3,9,8,2,1,0,1,3,3,17,2009
Niger,4,3,10,8,3,1,0,1,3,3,18,2010
Niger,4,3,10,8,3,1,0,1,3,3,18,2011
Niger,4,3,10,8,3,1,0,1,3,3,18,2012
Niger,4,3,10,8,3,1,0,1,3,3,18,2013
Niger,4,3,10,8,3,1,0,1,3,3,18,2014
Norway,0,1,0,1,0,0,0,0,0,0,1,1995
Norway,0,2,0,2,0,0,0,0,0,0,2,1996
Norway,0,2,0,2,0,0,0,0,0,0,2,1997
Norway,0,1,0,1,0,0,0,0,0,0,1,1998
Norway,0,1,0,1,0,0,0,0,0,0,1,1999
Norway,0,2,0,2,0,0,0,0,0,0,2,2000
Norway,0,2,0,2,0,0,0,0,0,0,2,2001
Norway,0,2,0,2,0,0,0,0,0,0,2,2002
Norway,0,2,0,2,0,0,0,0,0,0,2,2003
Norway,0,2,0,2,0,0,0,0,0,0,2,2004
Norway,0,2,0,2,0,0,0,0,0,0,2,2005
Norway,0,2,0,2,0,0,0,0,0,0,2,2006
Norway,0,2,0,2,0,0,0,0,0,0,2,2007
Norway,0,2,0,2,0,0,0,0,0,0,2,2008
Norway,0,2,0,2,0,0,0,0,0,0,2,2009
Norway,0,2,0,2,0,0,0,0,0,0,2,2010
Norway,0,2,0,2,0,0,0,0,0,0,2,2011
Norway,0,2,0,2,0,0,0,0,0,0,2,2012
Norway,0,2,0,2,0,0,0,0,0,0,2,2013
Norway,0,2,0,2,0,0,0,0,0,0,2,2014
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1995
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1996
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1997
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1998
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1999
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2000
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2001
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2002
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2003
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2004
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2005
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2006
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2007
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2008
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2009
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2010
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2011
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2012
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2013
Netherlands,0,0,0,0,0,0,0,0,0,0,0,2014
Oman,0,2,2,4,1,0,0,0,1,2,6,1995
Oman,0,2,2,4,1,0,0,0,1,2,6,1996
Oman,0,2,2,4,1,0,0,0,1,2,6,1997
Oman,0,2,2,4,1,0,0,0,1,2,6,1998
Oman,0,2,2,4,1,0,0,0,1,2,6,1999
Oman,0,2,2,4,1,0,0,0,1,2,6,2000
Oman,0,2,2,4,1,0,0,0,1,2,6,2001
Oman,0,2,2,4,1,0,0,0,1,2,6,2002
Oman,0,2,2,4,1,0,0,0,1,2,6,2003
Oman,0,2,1,3,1,0,0,0,0,1,4,2004
Oman,0,2,2,2,2,0,0,0,0,0,4,2005
Oman,0,3,2,3,2,0,0,0,0,0,5,2006
Oman,0,3,2,3,2,0,0,0,0,0,5,2007
Oman,0,3,2,3,2,0,0,0,0,0,5,2008
Oman,0,3,2,3,2,0,0,0,0,0,5,2009
Oman,0,2,2,2,2,0,0,0,0,0,4,2010
Oman,0,2,2,3,2,0,0,0,0,1,5,2011
Oman,0,2,2,3,2,0,0,0,0,1,5,2012
Oman,0,3,2,4,2,0,0,0,0,1,6,2013
Oman,0,3,2,3,2,0,0,0,0,0,5,2014
Pakistan,3,0,10,8,2,3,2,2,3,3,18,1995
Pakistan,3,0,10,8,2,3,2,2,3,3,18,1996
Pakistan,3,0,9,8,2,3,2,2,2,3,17,1997
Pakistan,3,0,8,8,1,3,2,2,2,3,16,1998
Pakistan,3,0,9,7,2,2,2,2,2,3,16,1999
Pakistan,3,0,10,7,2,2,2,2,3,3,17,2000
Pakistan,3,0,10,7,2,2,2,2,3,3,17,2001
Pakistan,3,0,10,7,2,2,2,2,3,3,17,2002
Pakistan,3,0,9,7,2,2,2,2,2,3,16,2003
Pakistan,3,0,9,6,2,2,2,2,2,2,15,2004
Pakistan,3,0,10,6,2,2,2,2,3,2,16,2005
Pakistan,3,0,9,6,2,2,2,2,2,2,15,2006
Pakistan,3,0,9,7,2,3,2,2,2,2,16,2007
Pakistan,3,0,9,7,2,3,2,2,2,2,16,2008
Pakistan,3,0,9,7,2,3,2,2,2,2,16,2009
Pakistan,3,0,8,7,1,3,2,2,2,2,15,2010
Pakistan,3,0,8,8,1,3,2,3,2,2,16,2011
Pakistan,3,0,8,8,1,3,2,3,2,2,16,2012
Pakistan,3,0,8,8,1,3,2,3,2,2,16,2013
Pakistan,3,0,8,8,1,3,2,3,2,2,16,2014
Panama,1,2,5,5,3,1,0,1,1,1,10,1995
Panama,1,2,5,5,3,1,0,1,1,1,10,1996
Panama,1,2,5,4,3,1,0,0,1,1,9,1997
Panama,1,2,5,3,3,1,0,0,1,0,8,1998
Panama,1,2,4,4,2,1,0,1,1,0,8,1999
Panama,1,2,4,4,2,1,0,1,1,0,8,2000
Panama,1,2,4,4,2,1,0,1,1,0,8,2001
Panama,1,2,4,3,2,1,0,0,1,0,7,2002
Panama,1,2,3,3,2,1,0,0,0,0,6,2003
Panama,1,3,3,4,2,1,0,0,0,0,7,2004
Panama,1,3,2,4,1,1,0,0,0,0,6,2005
Panama,1,3,2,4,1,1,0,0,0,0,6,2006
Panama,1,3,2,4,1,1,0,0,0,0,6,2007
Panama,1,3,2,4,1,1,0,0,0,0,6,2008
Panama,1,3,2,4,1,1,0,0,0,0,6,2009
Panama,1,3,1,4,0,1,0,0,0,0,5,2010
Panama,1,3,1,4,0,1,0,0,0,0,5,2011
Panama,1,3,1,4,0,1,0,0,0,0,5,2012
Panama,0,2,0,3,0,1,0,0,0,0,3,2013
Panama,0,2,0,3,0,1,0,0,0,0,3,2014
Paraguay,2,2,5,5,2,1,0,1,1,1,10,1995
Paraguay,2,2,5,5,2,1,0,1,1,1,10,1996
Paraguay,2,2,5,5,2,1,0,1,1,1,10,1997
Paraguay,2,2,5,5,2,1,0,1,1,1,10,1998
Paraguay,2,2,5,5,2,1,0,1,1,1,10,1999
Paraguay,2,2,6,5,3,1,0,1,1,1,11,2000
Paraguay,2,2,6,5,3,1,0,1,1,1,11,2001
Paraguay,2,2,5,5,2,1,0,1,1,1,10,2002
Paraguay,2,2,5,5,2,1,0,1,1,1,10,2003
Paraguay,2,2,5,5,2,1,0,1,1,1,10,2004
Paraguay,2,2,5,5,2,1,0,1,1,1,10,2005
Paraguay,2,2,5,5,2,1,0,1,1,1,10,2006
Paraguay,2,2,5,5,2,1,0,1,1,1,10,2007
Paraguay,2,2,5,4,2,0,0,1,1,1,9,2008
Paraguay,2,2,5,4,2,0,0,1,1,1,9,2009
Paraguay,2,2,4,4,1,0,0,1,1,1,8,2010
Paraguay,2,2,4,4,1,0,0,1,1,1,8,2011
Paraguay,2,3,4,5,1,0,0,1,1,1,9,2012
Paraguay,2,3,4,5,1,0,0,1,1,1,9,2013
Paraguay,2,3,4,5,1,0,0,1,1,1,9,2014
Peru,2,2,7,8,2,2,2,3,1,1,15,1995
Peru,2,2,7,8,2,2,2,3,1,1,15,1996
Peru,2,2,7,7,2,2,2,2,1,1,14,1997
Peru,2,2,7,7,2,2,2,2,1,1,14,1998
Peru,2,2,7,8,2,3,2,2,1,1,15,1999
Peru,2,2,7,7,2,2,2,2,1,1,14,2000
Peru,2,2,7,5,2,1,2,1,1,1,12,2001
Peru,2,2,7,5,2,1,2,1,1,1,12,2002
Peru,2,2,7,5,2,1,2,1,1,1,12,2003
Peru,2,2,7,5,2,1,2,1,1,1,12,2004
Peru,2,2,7,5,2,1,2,1,1,1,12,2005
Peru,1,2,6,5,2,1,2,1,1,1,11,2006
Peru,1,2,4,4,1,1,2,0,0,1,8,2007
Peru,1,2,3,4,1,1,1,0,0,1,7,2008
