ADA Accessible,ansi usable,city,congressional district,county,date,history.status,history.type,id,line 1,line 2,owned or leased,parking spaces,region id,state,status,type,zip
Yes,4111,BOISE,2,ADA,0,Not Evaluated,Field Not In Use,ID4366,310 E PARKCENTER BLVD,SUITE 330,LEASED,16,10,ID,ACTIVE,BUILDING,837063965
Yes,1035,HAILEY,2,BLAINE,0,Not Evaluated,Field Not In Use,ID4373,1616 AIRPORT WAY, ,LEASED,0,10,ID,ACTIVE,BUILDING,833339998
Yes,5733,IDAHO FALLS,2,BONNEVILLE,0,Not Evaluated,Field Not In Use,ID4377,2190 CHANNING WAY, ,LEASED,0,10,ID,ACTIVE,BUILDING,834048034
Yes,43563,COEUR D ALENE,1,KOOTENAI,1-Nov-08,Not Evaluated,Field Not In Use,ID4381,6450 N MINERAL DR, ,LEASED,20,10,ID,ACTIVE,BUILDING,838154982
Yes,2400,IDAHO FALLS,2,BONNEVILLE,0,Not Evaluated,Field Not In Use,ID4386,3145 MCNEIL DR, ,LEASED,1,10,ID,ACTIVE,BUILDING,834024710
Yes,2000,TWIN FALLS,2,TWIN FALLS,1-Jan-09,Not Evaluated,Field Not In Use,ID4387,"1122 EASTLAND DRIVE,SUITE 1", ,LEASED,2,10,ID,ACTIVE,BUILDING,833018444
Yes,3290,LEWISTON,1,NEZ PERCE,1-Jan-06,Not Evaluated,Field Not In Use,ID4394,2631 NEZ PERCE DR, ,LEASED,3,10,ID,ACTIVE,BUILDING,835014121
No,1311,POCATELLO,2,BANNOCK,1-Feb-01,Not Evaluated,Field Not In Use,ID4395,275 S 5TH AVE, ,LEASED,0,10,ID,ACTIVE,BUILDING,832016400
Will Conform,9350,COEUR D ALENE,1,KOOTENAI,0,Not Evaluated,Field Not In Use,ID4396,2155 W RIVERSTONE DR, ,LEASED,38,10,ID,ACTIVE,BUILDING,838144912
Yes,18000,BOISE,1,ADA,1-Jan-81,Not Evaluated,Field Not In Use,ID4398,1063 BOEING ST, ,LEASED,0,10,ID,ACTIVE,BUILDING,837055420
Yes,8441,BOISE,2,ADA,0,Not Evaluated,Field Not In Use,ID4402,950 W BANNOCK ST, ,LEASED,7,10,ID,ACTIVE,BUILDING,837025999
Yes,11737,IDAHO FALLS,2,BONNEVILLE,0,Evaluated - Not Historic,Field Not In Use,ID4403,1750 FOOTE DR, ,LEASED,15,10,ID,ACTIVE,BUILDING,834024901
Yes,17274,MOSCOW,1,LATAH,0,Not Evaluated,Field Not In Use,ID4405,220 E 5TH ST, ,LEASED,27,10,ID,ACTIVE,BUILDING,838432977
Yes,7220,COEUR D ALENE,1,KOOTENAI,0,Not Evaluated,Field Not In Use,ID4407,7400 N MINERAL DR,SUITE 100,LEASED,38,10,ID,ACTIVE,BUILDING,838155245
Yes,25426,IDAHO FALLS,2,BONNEVILLE,0,Evaluated - Not Historic,Field Not In Use,ID4408,2281 HEYREND WAY, ,LEASED,157,10,ID,ACTIVE,BUILDING,834025805
Yes,19475,TWIN FALLS,2,TWIN FALLS,0,Not Evaluated,Field Not In Use,ID4409,2878 ADDISON AVE E, ,LEASED,120,10,ID,ACTIVE,BUILDING,833016812
Yes,7966,POCATELLO,2,BANNOCK,0,Not Evaluated,Field Not In Use,ID4835,861 JEFFERSON AVE, ,LEASED,33,10,ID,ACTIVE,BUILDING,832013625
Will Conform,947,ASTORIA,1,CLATSOP,1-Jan-33,National Register Listed,Field Not In Use,OR0002,750 COMMERCIAL ST, ,LEASED,3,10,OR,ACTIVE,BUILDING,971034543
Will Conform,20406,MEDFORD,2,JACKSON,1-Jan-16,National Register Listed,Field Not In Use,OR0018,310 W 6TH ST, ,OWNED,12,10,OR,ACTIVE,BUILDING,975012766
Will Conform,5315,PENDLETON,2,UMATILLA,1-Jan-16,National Register Listed,Field Not In Use,OR0022,104 SW DORION AVE, ,LEASED,0,10,OR,ACTIVE,BUILDING,978012235
Will Conform,109978,PORTLAND,3,MULTNOMAH,1-Jan-33,National Register Listed,Field Not In Use,OR0023,620 SW MAIN ST, ,OWNED,0,10,OR,ACTIVE,BUILDING,972053037
Will Conform,25137,PORTLAND,3,MULTNOMAH,01-Jan-1875,National Historic Landmark,Field Not In Use,OR0024,700 SW 6TH AVENUE, ,OWNED,5,10,OR,ACTIVE,BUILDING,972041336
Will Conform,178979,PORTLAND,3,MULTNOMAH,1-Jan-53,Evaluated - Not Historic,Field Not In Use,OR0033,911 NE 11TH AVE, ,OWNED,83,10,OR,ACTIVE,BUILDING,972324128
Will Conform,308648,PORTLAND,3,MULTNOMAH,1-Jan-75,Not Evaluated,Field Not In Use,OR0043,1220 SW 3RD AVE, ,OWNED,182,10,OR,ACTIVE,BUILDING,972042825
Will Conform,32634,BAKER CITY,2,BAKER,1-Jan-69,Not Evaluated,Field Not In Use,OR0045,1550 DEWEY AVENUE, ,OWNED,105,10,OR,ACTIVE,BUILDING,978143840
Will Conform,71029,EUGENE,4,LANE,1-Jan-74,Not Evaluated,Field Not In Use,OR0051,211 E 7TH AVE, ,OWNED,151,10,OR,ACTIVE,BUILDING,974012773
Will Conform,334755,PORTLAND,3,MULTNOMAH,1-Jan-97,Not Evaluated,Field Not In Use,OR0052,1000 SW 3RD AVE, ,OWNED,162,10,OR,ACTIVE,BUILDING,972042930
Will Conform,180828,EUGENE,4,LANE,21-Aug-06,Not Evaluated,Field Not In Use,OR0053,405 E 8TH AVE, ,OWNED,84,10,OR,ACTIVE,BUILDING,974012705
Will Conform,387047,PORTLAND,3,MULTNOMAH,1-Jan-87,Not Evaluated,Field Not In Use,OR0058,905 NE 11TH AVE, ,OWNED,434,10,OR,ACTIVE,BUILDING,972324169
Will Conform,49780,TROUTDALE,3,MULTNOMAH,1-Jan-45,Evaluated - Not Historic,Field Not In Use,OR0501,202 NW GRAHAM RD, ,OWNED,0,10,OR,ACTIVE,BUILDING,970609539
Will Conform,905,TROUTDALE,3,MULTNOMAH,1-Jan-45,National Register Eligible,Field Not In Use,OR0502,202 NW GRAHAM RD, ,OWNED,0,10,OR,ACTIVE,BUILDING,970609539
Will Conform,3264,MEDFORD,2,JACKSON,1-Jan-93,Not Evaluated,Field Not In Use,OR0521,4890 NORTH RUNWAY DRIVE, ,OWNED,0,10,OR,ACTIVE,BUILDING,975023000
Will Conform,1986,MEDFORD,2,JACKSON,1-Jan-04,Not Evaluated,Field Not In Use,OR0522,4890 NORTH RUNWAY DRIVE, ,OWNED,0,10,OR,ACTIVE,BUILDING,975023000
Will Conform,200,NEWPORT,5,LINCOLN,0,Not Evaluated,Field Not In Use,OR6266,600 SE BAY BLVD, ,LEASED,0,10,OR,ACTIVE,BUILDING,973654338
Will Conform,4220,WARM SPRINGS,2,JEFFERSON,0,Not Evaluated,Field Not In Use,OR6355,1233 VETERANS STREET, ,LEASED,31,10,OR,ACTIVE,BUILDING,977613001
Will Conform,11024,SALEM,5,MARION,0,Not Evaluated,Field Not In Use,OR6359,530 CENTER ST NE, ,LEASED,12,10,OR,ACTIVE,BUILDING,973013772
Will Conform,0,SILETZ,5,LINCOLN,0,Not Evaluated,Field Not In Use,OR6418,174 NE METCALF AVENUE, ,LEASED,0,10,OR,ACTIVE,STRUCTURE,973809746
Will Conform,8105,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6459,6135 NE 80TH AVE, ,LEASED,21,10,OR,ACTIVE,BUILDING,972184033
Will Conform,800,NEWPORT,5,LINCOLN,0,Not Evaluated,Field Not In Use,OR6460,FERRY SLIP RD, ,LEASED,0,10,OR,ACTIVE,BUILDING,973655262
Will Conform,4897,PORTLAND,1,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6481,1200 NW NAITO PARKWAY, ,LEASED,18,10,OR,ACTIVE,BUILDING,972092829
Will Conform,164105,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6485,333 SW 1ST AVE, ,LEASED,54,10,OR,ACTIVE,BUILDING,972043440
Will Conform,11829,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6486,2600 SE 98TH AVE,#100,LEASED,56,10,OR,ACTIVE,BUILDING,972661325
Yes,4818,WILSONVILLE,5,CLACKAMAS,0,Not Evaluated,Field Not In Use,OR6493,9025 SW HILLMAN CT,SUITE 3134,LEASED,11,10,OR,ACTIVE,BUILDING,970709241
Will Conform,1486,BEND,2,DESCHUTES,0,Not Evaluated,Field Not In Use,OR6521,20370 EMPIRE AVE,SUITE C1,LEASED,2,10,OR,ACTIVE,BUILDING,977015708
Will Conform,3736,BEND,2,DESCHUTES,0,Not Evaluated,Field Not In Use,OR6522,1375 SE WILSON AVE, ,LEASED,20,10,OR,ACTIVE,BUILDING,977021435
Will Conform,5023,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6527,960 ELLENDALE DR, ,LEASED,3,10,OR,ACTIVE,BUILDING,975048216
Will Conform,4,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6529,4700 SW COUNCIL CREST DR, ,LEASED,0,10,OR,ACTIVE,BUILDING,972391440
Will Conform,3690,EUGENE,4,LANE,0,Not Evaluated,Field Not In Use,OR6530,1475 RAILROAD BLVD, ,LEASED,0,10,OR,ACTIVE,BUILDING,974024119
Will Conform,39950,SANDY,3,CLACKAMAS,0,Not Evaluated,Field Not In Use,OR6540,16400 CHAMPION WAY, ,LEASED,220,10,OR,ACTIVE,BUILDING,970557248
Will Conform,4000,ASHLAND,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6541,695 MISTLETOE RD, ,LEASED,5,10,OR,ACTIVE,BUILDING,975209552
Will Conform,5470,BEAVERTON,1,WASHINGTON,0,Not Evaluated,Field Not In Use,OR6543,9780 SW NIMBUS AVE, ,LEASED,15,10,OR,ACTIVE,BUILDING,970087172
Will Conform,21957,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6546,101 SW MAIN ST, ,LEASED,20,10,OR,ACTIVE,BUILDING,972043228
Will Conform,587,JOSEPH,2,WALLOWA,0,Not Evaluated,Field Not In Use,OR6562,83365 JOSEPH HWY, ,LEASED,0,10,OR,ACTIVE,BUILDING,978468151
Will Conform,40988,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6566,1001 SW 5TH AVE, ,LEASED,9,10,OR,ACTIVE,BUILDING,972041147
Will Conform,12827,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6567,14015 NE AIRPORT WAY, ,LEASED,10,10,OR,ACTIVE,BUILDING,972303442
Yes,4597,ASTORIA,1,CLATSOP,0,Not Evaluated,Field Not In Use,OR6582,115 W BOND ST, ,LEASED,10,10,OR,ACTIVE,BUILDING,971036009
Yes,14197,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6586,1538 SW YAMHILL ST, ,LEASED,0,10,OR,ACTIVE,BUILDING,972051824
Yes,19890,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6591,8337 NE ALDERWOOD RD, ,LEASED,110,10,OR,ACTIVE,BUILDING,972206801
Will Conform,2506,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6592,121 SW SALMON ST, ,LEASED,4,10,OR,ACTIVE,BUILDING,972042904
Will Conform,3000,SALEM,5,MARION,0,Not Evaluated,Field Not In Use,OR6593,3413 DEL WEBB AVE NE, ,LEASED,2,10,OR,ACTIVE,BUILDING,973010366
Yes,6780,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6595,3715 INTERNATIONAL WAY, ,LEASED,12,10,OR,ACTIVE,BUILDING,975049720
Yes,13214,EUGENE,4,LANE,0,Not Evaluated,Field Not In Use,OR6596,2504 OAKMONT WAY, ,LEASED,0,10,OR,ACTIVE,BUILDING,974015522
Yes,2700,PENDLETON,2,UMATILLA,0,Not Evaluated,Field Not In Use,OR6605,116 S MAIN ST, ,LEASED,3,10,OR,ACTIVE,BUILDING,978012257
Yes,10263,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6608,1225 CRATER LAKE AVE,SUITES B100 & 200,LEASED,20,10,OR,ACTIVE,BUILDING,975045406
Yes,3775,LA GRANDE,2,UNION,0,Not Evaluated,Field Not In Use,OR6613,2205 COVE AVE, ,LEASED,0,10,OR,ACTIVE,BUILDING,978503904
Yes,5722,ROSEBURG,4,DOUGLAS,0,Not Evaluated,Field Not In Use,OR6614,1730 NW HUGHWOOD AVE, ,LEASED,0,10,OR,ACTIVE,BUILDING,974718817
Yes,9548,BEAVERTON,1,WASHINGTON,0,Not Evaluated,Field Not In Use,OR6621,11975 SW 2ND ST, ,LEASED,40,10,OR,ACTIVE,BUILDING,970053042
Will Conform,4800,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6634,744 CARDLEY AVE,SUITE 200 & 300,LEASED,3,10,OR,ACTIVE,BUILDING,975046184
Will Conform,2500,ROSEBURG,4,DOUGLAS,0,Not Evaluated,Field Not In Use,OR6638,3503 OLD HWY 99 SOUTH,UNIT J,LEASED,1,10,OR,ACTIVE,BUILDING,974714440
Yes,7091,OREGON CITY,5,CLACKAMAS,0,Not Evaluated,Field Not In Use,OR6639,194 BEVERLY DR, ,LEASED,0,10,OR,ACTIVE,BUILDING,970453725
Yes,11565,SALEM,5,MARION,1-Jun-99,Not Evaluated,Field Not In Use,OR6644,2601 25TH ST SE, ,LEASED,26,10,OR,ACTIVE,BUILDING,973021151
Yes,23599,PORTLAND,3,MULTNOMAH,30-Jul-02,Not Evaluated,Field Not In Use,OR6646,7545 NE AMBASSADOR PL, ,LEASED,76,10,OR,ACTIVE,BUILDING,972201367
Yes,3000,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6648,24 MISTLETOE ST, ,LEASED,12,10,OR,ACTIVE,BUILDING,975012954
Yes,3192,SALEM,5,MARION,0,Not Evaluated,Field Not In Use,OR6649,660 HAWTHORNE AVE SE, ,LEASED,13,10,OR,ACTIVE,BUILDING,973016683
Yes,2700,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6654,15 NEWTOWN ST, ,LEASED,12,10,OR,ACTIVE,BUILDING,975012942
Yes,1227,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6655,"7820 NE HOLMAN STREET,SUITE B10", ,LEASED,5,10,OR,ACTIVE,BUILDING,972184033
Yes,1894,PORTLAND,1,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6657,2701 NW VAUGHN ST, ,LEASED,7,10,OR,ACTIVE,BUILDING,972105311
Yes,9000,SALEM,5,MARION,0,Not Evaluated,Field Not In Use,OR6660,1660 OAK STREET SE, ,LEASED,1,10,OR,ACTIVE,BUILDING,973016454
Yes,148805,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6661,1201 NE LLOYD BLVD, ,LEASED,159,10,OR,ACTIVE,BUILDING,972321202
Yes,3584,EUGENE,4,LANE,0,Not Evaluated,Field Not In Use,OR6666,28845 LOCKHEED DR, ,LEASED,4,10,OR,ACTIVE,BUILDING,974029500
Yes,6342,CORVALLIS,4,BENTON,0,Not Evaluated,Field Not In Use,OR6669,777 NW 9TH ST, ,LEASED,23,10,OR,ACTIVE,BUILDING,973306138
Yes,1808,EUGENE,4,LANE,0,Not Evaluated,Field Not In Use,OR6671,28801 DOUGLAS DR, ,LEASED,0,10,OR,ACTIVE,BUILDING,974029527
Yes,1788,REDMOND,2,DESCHUTES,0,Not Evaluated,Field Not In Use,OR6672,2522 SE JESSIE BUTLER CIR,AIR CARRIER TERMINAL,LEASED,3,10,OR,ACTIVE,BUILDING,977568643
Yes,10281,BEND,2,DESCHUTES,0,Not Evaluated,Field Not In Use,OR6674,250 NW FRANKLIN AVE, ,LEASED,22,10,OR,ACTIVE,BUILDING,977012814
Yes,22868,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6678,7000 NE AIRPORT WAY,PORTLAND INTERNATIONAL AIRPORT,LEASED,26,10,OR,ACTIVE,BUILDING,972181009
Yes,13479,MEDFORD,2,JACKSON,0,Not Evaluated,Field Not In Use,OR6679,3501 EXCEL DR, ,LEASED,2,10,OR,ACTIVE,BUILDING,975048067
Yes,0,BEND,2,DESCHUTES,0,Not Evaluated,Field Not In Use,OR6680,336 SW CYBER DR, ,LEASED,0,10,OR,ACTIVE,BUILDING,977021683
Yes,6413,NORTH BEND,4,COOS,0,Not Evaluated,Field Not In Use,OR6681,3661 BROADWAY ST, ,LEASED,0,10,OR,ACTIVE,BUILDING,974591239
Yes,4286,THE DALLES,2,WASCO,0,Not Evaluated,Field Not In Use,OR6685,401 E 3RD ST, ,LEASED,0,10,OR,ACTIVE,BUILDING,970582562
Will Conform,8788,KLAMATH FALLS,2,KLAMATH,0,Not Evaluated,Field Not In Use,OR6689,2795 ANDERSON AVE, ,LEASED,20,10,OR,ACTIVE,BUILDING,976037898
Yes,5217,LA GRANDE,2,UNION,0,Not Evaluated,Field Not In Use,OR6691,60015 SMITH LOOP, ,LEASED,0,10,OR,ACTIVE,BUILDING,978505376
Yes,4766,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6693,12635 NE MARX ST, ,LEASED,4,10,OR,ACTIVE,BUILDING,972301061
Yes,3898,PORTLAND,3,MULTNOMAH,0,Not Evaluated,Field Not In Use,OR6695,11811 NE SUMNER ST, ,LEASED,7,10,OR,ACTIVE,BUILDING,972201045
Yes,29329,PORTLAND,3,MULTNOMAH,1-Jan-00,Not Evaluated,Field Not In Use,OR6699,805 SW BROADWAY, ,LEASED,21,10,OR,ACTIVE,BUILDING,972053339
Yes,4637,ONTARIO,2,MALHEUR,1-Aug-09,Not Evaluated,Field Not In Use,OR6701,908 SE 5TH AVE, ,LEASED,26,10,OR,ACTIVE,BUILDING,979143810
Yes,4567,BEND,2,DESCHUTES,1-Jan-04,Not Evaluated,Field Not In Use,OR6702,730 SW BONNETT WAY, ,LEASED,7,10,OR,ACTIVE,BUILDING,977021192
Yes,1221,MEDFORD,2,JACKSON,1-Jan-86,Not Evaluated,Field Not In Use,OR6703,1237 N. RIVERSIDE AVENUE # 30, ,LEASED,0,10,OR,ACTIVE,BUILDING,975014670
Will Conform,3453,OREGON CITY,5,CLACKAMAS,1-Mar-81,Not Evaluated,Field Not In Use,OR6707,221 MOLALLA AVE, ,LEASED,14,10,OR,ACTIVE,BUILDING,970453071
Yes,1056,NORTH BEND,4,COOS,1-Aug-08,Not Evaluated,Field Not In Use,OR6713,3229 BROADWAY ST, ,LEASED,0,10,OR,ACTIVE,BUILDING,974592203
Yes,785,NORTH BEND,4,COOS,1-Jun-82,Not Evaluated,Field Not In Use,OR6714,1100 AIRPORT LN, ,LEASED,0,10,OR,ACTIVE,BUILDING,974592006
Yes,121794,PORTLAND,3,MULTNOMAH,1-Sep-11,Not Evaluated,Field Not In Use,OR6715,9109 NE CASCADES PKY, ,LEASED,200,10,OR,ACTIVE,BUILDING,972206813
Yes,2015,SALEM,5,MARION,1-Oct-08,Not Evaluated,Field Not In Use,OR6716,2110 MISSION ST SE, ,LEASED,5,10,OR,ACTIVE,BUILDING,973021360
Will Conform,280,MEDFORD,2,JACKSON,1-Dec-08,Not Evaluated,Field Not In Use,OR6723,1000 TERMINAL LOOP PKY, ,LEASED,0,10,OR,ACTIVE,BUILDING,975044185
Yes,35649,PORTLAND,1,MULTNOMAH,1-Feb-11,Not Evaluated,Field Not In Use,OR6725,1455 NW OVERTON ST, ,LEASED,89,10,OR,ACTIVE,BUILDING,972092823
Will Conform,5100,EUGENE,4,LANE,1-Jun-82,Not Evaluated,Field Not In Use,OR6726,859 WILLAMETTE ST,SUITE 200,LEASED,4,10,OR,ACTIVE,BUILDING,974012910
Yes,11906,PORTLAND,3,MULTNOMAH,1-Mar-11,Not Evaluated,Field Not In Use,OR6727,17925 SE DIVISION ST, ,LEASED,41,10,OR,ACTIVE,BUILDING,972361065
Yes,180736,PORTLAND,3,MULTNOMAH,28-Sep-07,Not Evaluated,Field Not In Use,OR6728,100 SW MAIN ST, ,LEASED,88,10,OR,ACTIVE,BUILDING,972043218
Yes,18591,PORTLAND,1,MULTNOMAH,30-May-07,Not Evaluated,Field Not In Use,OR6729,1414 NW NORTHRUP ST, ,LEASED,5,10,OR,ACTIVE,BUILDING,972092798
Will Conform,7111,ALBANY,4,LINN,1-Jun-73,Not Evaluated,Field Not In Use,OR6730,1390 WAVERLY DR SE, ,LEASED,26,10,OR,ACTIVE,BUILDING,973226945
Yes,49205,PORTLAND,3,MULTNOMAH,26-Sep-13,Not Evaluated,Field Not In Use,OR6732,4310 SW MACADAM AVE, ,LEASED,106,10,OR,ACTIVE,BUILDING,972394222
Will Conform,1875,PORTLAND,3,MULTNOMAH,1-Jun-00,Not Evaluated,Field Not In Use,OR6733,12019 NE MARX ST, ,LEASED,0,10,OR,ACTIVE,BUILDING,972201061
Yes,3146,ALBANY,4,LINN,1-Aug-07,Not Evaluated,Field Not In Use,OR6734,321 1ST AVE E, ,LEASED,12,10,OR,ACTIVE,BUILDING,973212777
Yes,8300,PORTLAND,3,MULTNOMAH,1-Jun-65,Not Evaluated,Field Not In Use,OR6735,150 SW HARRISON ST,STE 400,LEASED,5,10,OR,ACTIVE,BUILDING,972015392
Yes,4135,MEDFORD,2,JACKSON,1-Jun-68,Not Evaluated,Field Not In Use,OR6737,1030 TERMINAL LOOP PKY, ,LEASED,5,10,OR,ACTIVE,BUILDING,975044103
Yes,13107,SALEM,5,MARION,1-Jun-09,Not Evaluated,Field Not In Use,OR6738,1750 MCGILCHRIST ST SE, ,LEASED,2,10,OR,ACTIVE,BUILDING,973021563
Yes,3507,PENDLETON,2,UMATILLA,0,Evaluated - Not Historic,Field Not In Use,OR6739,1229 SE 3RD ST, ,LEASED,0,10,OR,ACTIVE,BUILDING,978014143
Yes,968,PORTLAND,3,MULTNOMAH,1-Jun-20,Not Evaluated,Field Not In Use,OR6740,1120 SE MAIN ST, ,LEASED,20,10,OR,ACTIVE,BUILDING,972143683
Yes,1310,ASTORIA,1,CLATSOP,1-Jun-05,Evaluated - Not Historic,Field Not In Use,OR6741,10 PIER 1, ,LEASED,4,10,OR,ACTIVE,BUILDING,971036300
Will Conform,33522,PRINEVILLE,2,CROOK,0,Not Evaluated,Field Not In Use,OR6742,3050 NE 3RD ST, ,LEASED,235,10,OR,ACTIVE,BUILDING,977542900
Yes,6572,BAKER CITY,2,BAKER,0,Evaluated - Not Historic,Field Not In Use,OR6743,3100 H ST, ,LEASED,70,10,OR,ACTIVE,BUILDING,978141326
Yes,236,SALEM, ,MARION,0,Not Evaluated,Field Not In Use,OR6744,3030 25th St. SE, ,LEASED,1,10,OR,ACTIVE,BUILDING,973021125
Yes,568,SALEM,5,MARION,1-Jun-80,Not Evaluated,Field Not In Use,OR6745,1193 ROYVONNE AVE SE,SUITE 16,LEASED,1,10,OR,ACTIVE,BUILDING,973026500
Will Conform,9611,PORT ANGELES,6,CLALLAM,1-Jan-33,National Register Listed,Field Not In Use,WA0028,138 W 1 ST, ,OWNED,15,10,WA,ACTIVE,BUILDING,983622600
Will Conform,122124,SEATTLE,7,KING,1-Jan-40,National Register Listed,Field Not In Use,WA0035,1010 5TH AVE, ,OWNED,25,10,WA,ACTIVE,BUILDING,981041195
Will Conform,167643,SEATTLE,7,KING,1-Jan-33,National Register Listed,Field Not In Use,WA0036,909 1ST AVE, ,OWNED,50,10,WA,ACTIVE,BUILDING,981041055
Will Conform,74203,SPOKANE,5,SPOKANE,1-Jan-09,National Register Listed,Field Not In Use,WA0045,904 W RIVERSIDE AVE, ,OWNED,7,10,WA,ACTIVE,BUILDING,992011011
Yes,35839,YAKIMA,4,YAKIMA,1-Jan-12,National Register Listed,Field Not In Use,WA0053,25 S 3RD ST, ,OWNED,62,10,WA,ACTIVE,BUILDING,989012715
Will Conform,168797,SEATTLE,7,KING,1-Jan-46,Evaluated - Not Historic,Field Not In Use,WA0059,6125 SAND POINT WAY NE, ,OWNED,220,10,WA,ACTIVE,BUILDING,981157959
Will Conform,262824,RICHLAND,4,BENTON,1-Jan-65,National Register Eligible,Field Not In Use,WA0063,825 JADWIN AVE, ,OWNED,950,10,WA,ACTIVE,BUILDING,993523589
Will Conform,170296,SPOKANE,5,SPOKANE,1-Jan-67,Not Evaluated,Field Not In Use,WA0064,920 W RIVERSIDE AVE, ,OWNED,86,10,WA,ACTIVE,BUILDING,992011010
Will Conform,10338,BLAINE,1,WHATCOM,1-Jan-66,Not Evaluated,Field Not In Use,WA0066,1590 H STREET RD, ,OWNED,0,10,WA,ACTIVE,BUILDING,982309169
Will Conform,3493,BLAINE,1,WHATCOM,1-Jan-91,Not Evaluated,Field Not In Use,WA0067,1590 H STREET RD, ,OWNED,0,10,WA,ACTIVE,BUILDING,982309169
Will Conform,52676,WENATCHEE,8,CHELAN,1-Jan-73,Not Evaluated,Field Not In Use,WA0082,301 YAKIMA ST, ,OWNED,129,10,WA,ACTIVE,BUILDING,988012966
Will Conform,8653,SPOKANE,5,SPOKANE,1-Jan-66,Not Evaluated,Field Not In Use,WA0089,10710 N NEWPORT HWY, ,OWNED,20,10,WA,ACTIVE,BUILDING,992181642
Will Conform,709,NEWPORT,5,PEND OREILLE,1-Jan-67,Not Evaluated,Field Not In Use,WA0092,100 N WASHINGTON AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,991569998
Will Conform,16991,VANCOUVER,3,CLARK,1-Jan-66,Not Evaluated,Field Not In Use,WA0094,500 W 12TH ST, ,OWNED,50,10,WA,ACTIVE,BUILDING,986602866
Yes,513234,SEATTLE,7,KING,1-Jan-73,Not Evaluated,Field Not In Use,WA0101,915 SECOND AVE, ,OWNED,43,10,WA,ACTIVE,BUILDING,981741009
Yes,394836,SEATTLE,7,KING,1-Jan-04,Not Evaluated,Field Not In Use,WA0102,700 STEWART ST, ,OWNED,120,10,WA,ACTIVE,BUILDING,981011271
Yes,0,TACOMA,6,PIERCE,22-Sep-05,Not Evaluated,Field Not In Use,WA0111,1717 PACIFIC AVE, ,OWNED,129,10,WA,ACTIVE,STRUCTURE,984023234
Will Conform,53702,BOTHELL,1,KING,1-Jan-88,Not Evaluated,Field Not In Use,WA0118,22201 23RD DR SE, ,OWNED,144,10,WA,ACTIVE,BUILDING,980214421
Will Conform,10600,POINT ROBERTS,1,WHATCOM,1-Jan-98,Not Evaluated,Field Not In Use,WA0119,50 TYEE DR, ,OWNED,4,10,WA,ACTIVE,BUILDING,982819601
Yes,27707,BLAINE,1,WHATCOM,26-Apr-99,Not Evaluated,Field Not In Use,WA0120,PACIFIC HIWAY BORDER ST, ,OWNED,190,10,WA,ACTIVE,BUILDING,982309242
Will Conform,5034,SPOKANE,5,SPOKANE,15-Dec-97,Not Evaluated,Field Not In Use,WA0122,10710 N NEWPORT HWY, ,OWNED,24,10,WA,ACTIVE,BUILDING,992181642
Will Conform,7305,AUBURN,8,KING,1-Jan-98,Not Evaluated,Field Not In Use,WA0123,520 15TH ST SW, ,OWNED,0,10,WA,ACTIVE,BUILDING,980016557
Will Conform,35636,OROVILLE,4,OKANOGAN,1-Jan-03,Not Evaluated,Field Not In Use,WA0124,33643 US HIGHWAY 97, ,OWNED,0,10,WA,ACTIVE,BUILDING,988449525
Will Conform,155,POINT ROBERTS,1,WHATCOM,1-Jan-76,Not Evaluated,Field Not In Use,WA0125,TYEE DR & ROOSEVELT RD, ,OWNED,0,10,WA,ACTIVE,BUILDING,982819998
Yes,14168,OROVILLE,4,OKANOGAN,23-Dec-04,Not Evaluated,Field Not In Use,WA0130,33643 US HIGHWAY 97, ,OWNED,4,10,WA,ACTIVE,BUILDING,988449525
