1st Household Weight,1st Household Weight Description,2nd Household Weight,2nd Household Weight Description,Alpha Carotene,Ash,Beta Carotene,Beta Cryptoxanthin,Calcium,Carbohydrate,Category,Cholesterol,Choline,Copper,Description,Fiber,Iron,Kilocalories,Lutein and Zeaxanthin,Lycopene,Magnesium,Manganese,Monosaturated Fat,Niacin,Nutrient Data Bank Number,Pantothenic Acid,Phosphorus,Polysaturated Fat,Potassium,Protein,Refuse Percentage,Retinol,Riboflavin,Saturated Fat,Selenium,Sodium,Sugar Total,Thiamin,Total Lipid,Vitamin A - IU,Vitamin A - RAE,Vitamin B12,Vitamin B6,Vitamin C,Vitamin E,Vitamin K,Water,Zinc
85.0,3 oz,59,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 102 g)",0,1.33,0,0,18,0.0,LAMB,96,0,0.135,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRLD",0.0,2.12,269,0,0,27,0.024,7.38,6.99,17248,0.68,200,1.46,314,24.91,20,0,0.27,7.66,28.1,78,0.0,0.1,18.05,0,0,2.88,0.12,0.0,0.0,0.0,55.77,5.01
284.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.23,0,0,17,0.0,LAMB,91,0,0.114,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",0.0,2.05,267,0,0,23,0.022,7.68,6.62,17249,0.71,185,1.5,262,22.93,18,0,0.25,8.04,25.8,65,0.0,0.09,18.75,0,0,2.56,0.13,0.0,0.0,0.0,57.07,4.58
28.35,1 oz,454,1 lb,0,0.91,0,0,17,0.0,LAMB,71,0,0.098,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,1.5,244,0,0,21,0.02,7.76,5.4,17250,0.68,163,1.54,234,17.01,25,0,0.21,8.04,19.6,63,0.0,0.11,18.97,0,0,2.62,0.14,0.0,0.0,0.0,63.39,4.4
207.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.55,0,0,27,0.0,LAMB,116,0,0.121,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,2.38,339,0,0,24,0.027,9.74,6.0,17251,0.61,187,1.97,244,28.92,29,0,0.21,9.88,33.5,75,0.0,0.06,23.88,0,0,2.84,0.11,0.0,0.0,0.0,45.65,6.98
250.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.17,0,0,24,0.0,LAMB,95,0,0.123,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,1.73,267,0,0,24,0.024,7.88,6.33,17252,0.67,201,1.3,341,23.48,28,0,0.25,7.49,27.8,83,0.0,0.09,18.5,0,0,2.74,0.15,0.0,0.0,0.0,57.01,5.77
256.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.21,0,0,21,0.0,LAMB,92,0,0.107,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,1.95,270,0,0,23,0.022,7.83,5.84,17253,0.7,185,1.58,248,22.62,26,0,0.24,7.96,25.6,67,0.0,0.09,19.19,0,0,2.68,0.13,0.0,0.0,0.0,56.95,5.72
28.35,1 oz,454,1 lb,0,0.98,0,0,11,0.0,LAMB,77,0,0.089,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",0.0,1.54,232,0,0,16,0.02,6.6,6.57,17254,0.52,179,0.75,147,17.95,27,0,0.35,8.64,1.4,41,0.0,0.13,17.2,0,0,2.5,0.12,0.0,0.0,0.0,64.03,2.58
242.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.4,0,0,15,0.0,LAMB,106,0,0.102,"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",0.0,2.08,270,0,0,19,0.023,6.96,7.31,17255,0.53,211,0.88,161,25.26,27,0,0.41,8.76,2.0,46,0.0,0.11,17.98,0,0,2.71,0.11,0.0,0.0,0.0,54.8,3.61
28.35,1 oz,454,1 lb,0,1.06,0,0,10,0.0,LAMB,71,0,0.095,"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,RAW",0.0,1.49,223,0,0,15,0.02,6.19,6.3,17256,0.51,170,0.7,131,18.04,45,0,0.36,8.18,3.5,45,0.0,0.13,16.15,0,0,2.53,0.11,0.0,0.0,0.0,66.02,3.37
168.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.61,0,0,14,0.0,LAMB,102,0,0.102,"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",0.0,2.07,258,0,0,15,0.024,6.1,6.07,17257,0.41,175,0.73,118,26.97,50,0,0.33,7.82,5.3,47,0.0,0.07,15.83,0,0,2.44,0.08,0.0,0.0,0.0,56.76,4.8
28.35,1 oz,454,1 lb,0,1.03,0,0,7,0.0,LAMB,75,0,0.095,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",0.0,1.6,201,0,0,18,0.021,5.13,6.86,17258,0.51,189,0.59,160,18.76,24,0,0.38,6.67,3.0,41,0.0,0.14,13.37,0,0,2.47,0.13,0.0,0.0,0.0,67.05,2.72
253.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.41,0,0,9,0.0,LAMB,101,0,0.105,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",0.0,2.13,234,0,0,20,0.024,5.4,7.57,17259,0.55,221,0.68,170,25.34,25,0,0.46,6.75,4.1,44,0.0,0.12,13.95,0,0,2.61,0.13,0.0,0.0,0.0,59.01,3.67
28.35,1 oz,63,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 85 g)",0,0.92,0,0,17,0.0,LAMB,82,0,0.087,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,RAW",0.0,1.59,273,0,0,15,0.018,8.47,6.85,17260,0.5,170,0.95,128,17.18,26,0,0.3,11.23,1.5,39,0.0,0.13,22.1,0,0,2.13,0.12,0.0,0.0,0.0,59.95,1.94
85.0,3 oz,42,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 85 g)",0,1.34,0,0,23,0.0,LAMB,113,0,0.112,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",0.0,2.1,296,0,0,20,0.022,8.2,7.92,17261,0.49,213,0.99,164,24.41,28,0,0.37,10.56,2.1,50,0.0,0.12,21.28,0,0,2.54,0.11,0.0,0.0,0.0,52.17,2.76
28.35,1 oz,454,1 lb,0,0.85,0,0,15,0.0,LAMB,80,0,0.067,"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,RAW",0.0,1.43,311,0,0,13,0.017,10.35,6.29,17262,0.5,153,1.16,120,15.87,33,0,0.26,13.7,1.3,42,0.0,0.12,27.0,0,0,2.22,0.09,0.0,0.0,0.0,56.61,2.19
233.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.11,0,0,18,0.0,LAMB,99,0,0.072,"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,CKD,RSTD",0.0,1.74,317,0,0,15,0.018,9.93,6.72,17263,0.5,173,1.19,128,19.86,34,0,0.28,12.82,1.8,44,0.0,0.1,25.74,0,0,2.32,0.08,0.0,0.0,0.0,52.47,2.73
28.35,1 oz,454,1 lb,0,0.94,0,0,17,0.0,LAMB,74,0,0.083,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",0.0,1.36,251,0,0,15,0.019,7.57,5.46,17264,0.55,168,0.86,137,17.19,26,0,0.31,9.9,2.7,42,0.0,0.12,19.74,0,0,3.14,0.08,0.0,0.0,0.0,62.0,2.91
233.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.63,0,0,27,0.0,LAMB,123,0,0.106,"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD,BRSD",0.0,2.16,342,0,0,18,0.026,9.37,6.26,17265,0.52,200,1.25,151,29.43,20,0,0.33,11.5,4.4,52,0.0,0.08,24.03,0,0,3.47,0.07,0.0,0.0,0.0,43.73,4.76
28.35,1 oz,454,1 lb,0,1.2,0,0,5,0.0,GAME MEAT,71,0,0.155,"GAME MEAT,BISON,TOP SIRLOIN,LN,0""FAT,RAW",0.0,3.0,113,0,0,24,0.015,0.986,2.017,17267,0.0,203,0.217,335,21.4,0,1,0.097,0.885,25.1,51,0.0,0.045,2.4,3,1,2.3,0.259,0.0,0.05,0.0,74.4,3.4
28.35,1 oz,454,1 lb,0,1.2,0,0,6,0.0,GAME MEAT,62,0,0.13,"GAME MEAT,BISON,RIBEYE,LN,0""FAT,RAW",0.0,2.8,116,0,0,24,0.013,0.996,1.838,17268,0.0,198,0.192,344,22.1,0,1,0.09,0.898,23.3,48,0.0,0.046,2.4,3,1,2.2,0.252,0.0,0.04,0.0,74.0,3.2
28.35,1 oz,454,1 lb,0,1.2,0,0,4,0.0,GAME MEAT,66,0,0.148,"GAME MEAT,BISON,SHLDR CLOD,LN,0""FAT,RAW",0.0,3.0,109,0,0,24,0.014,0.861,1.879,17269,0.0,189,0.217,322,21.1,0,1,0.096,0.749,26.4,59,0.0,0.042,2.1,2,1,2.2,0.221,0.0,0.05,0.0,75.4,5.0
28.35,1 oz,0,,0,0.45,0,0,6,0.0,VEAL,95,0,0.042,"VEAL,BREAST,FAT,CKD",0.0,0.45,521,0,0,10,0.01,26.41,2.79,17270,0.45,102,2.865,181,9.4,0,0,0.12,21.407,5.5,49,0.0,0.02,53.35,0,0,0.55,0.11,0.0,0.0,0.0,36.15,0.76
28.35,1 oz,454,1 lb,0,0.9,0,0,7,0.0,VEAL,71,0,0.094,"VEAL,BREAST,WHL,BNLESS,LN&FAT,RAW",0.0,0.53,208,0,0,18,0.01,7.164,0.0,17271,0.0,172,0.952,286,17.47,0,0,0.0,5.896,6.6,71,0.0,0.0,14.75,0,0,0.0,0.0,0.0,0.0,0.0,67.67,2.33
283.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.89,0,0,9,0.0,VEAL,113,0,0.071,"VEAL,BREAST,WHL,BNLESS,LN&FAT,CKD,BRSD",0.0,0.77,266,0,0,20,0.008,8.012,7.981,17272,1.03,191,1.12,272,26.97,7,0,0.296,6.55,11.0,65,0.0,0.054,16.77,0,0,1.33,0.261,0.0,0.0,0.0,55.95,3.64
291.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.86,0,0,8,0.0,VEAL,112,0,0.069,"VEAL,BREAST,PLATE HALF,BNLESS,LN&FAT,CKD,BRSD",0.0,0.75,282,0,0,19,0.008,9.107,7.895,17273,1.031,186,1.224,266,25.93,11,0,0.296,7.434,10.6,64,0.0,0.053,18.95,0,0,1.33,0.261,0.0,0.0,0.0,54.77,3.47
274.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.92,0,0,9,0.0,VEAL,114,0,0.073,"VEAL,BREAST,POINT HALF,BNLESS,LN&FAT,CKD,BRSD",0.0,0.79,248,0,0,21,0.008,6.698,8.352,17274,1.071,197,0.996,278,28.23,4,0,0.309,5.489,11.5,66,0.0,0.056,14.16,0,0,1.39,0.272,0.0,0.0,0.0,57.36,3.85
237.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.97,0,0,9,0.0,VEAL,116,0,0.076,"VEAL,BREAST,WHL,BNLESS,LN,CKD,BRSD",0.0,0.83,218,0,0,22,0.008,4.508,8.97,17275,1.14,208,0.788,289,30.32,22,0,0.33,3.72,12.5,68,0.0,0.06,9.8,0,0,1.48,0.29,0.0,0.0,0.0,59.72,4.19
28.35,1 oz,454,1 lb,0,1.04,0,0,20,0.0,VEAL,75,0,0.074,"VEAL,SHANK (FORE&HIND),LN&FAT,RAW",0.0,0.76,113,0,0,21,0.009,1.257,7.458,17276,1.291,191,0.363,314,19.15,29,0,0.268,1.06,7.9,84,0.0,0.079,3.48,0,0,1.36,0.437,0.0,0.0,0.0,76.92,3.99
194.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.12,0,0,33,0.0,VEAL,124,0,0.111,"VEAL,SHANK (FORE&HIND),LN&FAT,CKD,BRSD",0.0,1.25,191,0,0,25,0.015,2.339,9.454,17277,1.226,225,0.541,305,31.54,39,0,0.295,2.078,15.3,93,0.0,0.049,6.2,0,0,1.61,0.265,0.0,0.0,0.0,61.74,6.63
28.35,1 oz,454,1 lb,0,1.05,0,0,20,0.0,VEAL,75,0,0.074,"VEAL,SHANK (FORE&HIND),LN,RAW",0.0,0.76,108,0,0,21,0.009,0.982,7.6,17278,1.3,192,0.334,316,19.28,30,0,0.27,0.738,8.0,85,0.0,0.08,2.83,0,0,1.37,0.44,0.0,0.0,0.0,77.45,4.02
223.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.13,0,0,34,0.0,VEAL,126,0,0.113,"VEAL,SHANK (FORE&HIND),LN,CKD,BRSD",0.0,1.26,177,0,0,25,0.015,1.546,9.66,17279,1.25,228,0.458,309,32.22,30,0,0.3,1.14,13.7,94,0.0,0.05,4.33,0,0,1.64,0.27,0.0,0.0,0.0,62.98,6.81
28.35,1 oz,454,1 lb,0,0.88,0,0,13,0.0,LAMB,66,0,0.145,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",0.0,1.43,229,0,0,20,0.011,6.91,4.934,17280,0.557,168,0.718,284,17.84,20,0,0.261,8.189,7.5,74,0.0,0.133,16.97,0,0,2.47,0.339,0.0,0.0,0.0,64.93,3.67
270.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.98,0,0,17,0.0,LAMB,87,0,0.142,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",0.0,1.93,256,0,0,22,0.013,6.711,5.441,17281,0.816,195,0.66,301,24.52,22,0,0.332,7.94,10.1,76,0.0,0.123,16.82,0,0,2.87,0.366,0.0,0.0,0.0,58.71,4.68
28.35,1 oz,454,1 lb,0,0.99,0,0,12,0.0,LAMB,64,0,0.165,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,RAW",0.0,1.59,142,0,0,22,0.013,2.53,5.595,17282,0.618,188,0.276,320,20.25,34,0,0.293,2.54,8.6,83,0.0,0.149,6.18,0,0,2.77,0.386,0.0,0.0,0.0,73.22,4.21
236.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.05,0,0,16,0.0,LAMB,87,0,0.153,"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,CKD",0.0,2.05,201,0,0,24,0.014,3.857,5.812,17283,0.876,207,0.418,318,26.71,32,0,0.36,4.048,11.0,80,0.0,0.131,9.63,0,0,3.01,0.394,0.0,0.0,0.0,63.75,5.14
28.35,1 oz,454,1 lb,0,0.35,0,0,19,0.0,LAMB,77,0,0.046,"LAMB,AUS,IMP,FRSH,FAT,RAW",0.0,0.63,648,0,0,7,0.0,27.975,1.753,17284,0.263,71,2.844,112,6.27,0,0,0.107,35.353,4.0,33,0.0,0.057,68.87,0,0,1.06,0.111,0.0,0.0,0.0,25.08,1.06
248.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.45,0,0,27,0.0,LAMB,83,0,0.065,"LAMB,AUS,IMP,FRSH,FAT,CKD",0.0,1.11,639,0,0,12,0.01,26.377,2.89,17285,0.4,114,2.331,179,9.42,0,0,0.14,34.751,5.8,51,0.0,0.063,66.4,0,0,1.84,0.171,0.0,0.0,0.0,24.0,1.48
28.35,1 oz,454,1 lb,0,0.85,0,0,12,0.0,LAMB,67,0,0.092,"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW",0.0,1.38,195,0,0,19,0.009,5.293,5.265,17286,0.623,158,0.596,270,18.85,42,0,0.219,5.981,7.2,96,0.0,0.094,12.68,0,0,2.48,0.264,0.0,0.0,0.0,68.31,5.4
211.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.78,0,0,16,0.0,LAMB,91,0,0.116,"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",0.0,1.79,236,0,0,21,0.011,5.959,5.013,17287,0.618,167,0.601,244,24.78,45,0,0.262,6.794,8.3,93,0.0,0.086,14.44,0,0,3.0,0.244,0.0,0.0,0.0,60.47,6.96
28.35,1 oz,454,1 lb,0,0.93,0,0,11,0.0,LAMB,66,0,0.099,"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,RAW",0.0,1.5,123,0,0,20,0.01,1.712,5.82,17288,0.68,171,0.241,295,20.83,50,0,0.237,1.344,8.0,106,0.0,0.1,3.81,0,0,2.71,0.288,0.0,0.0,0.0,75.13,6.08
180.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.83,0,0,14,0.0,LAMB,92,0,0.125,"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,CKD,BRSD",0.0,1.91,165,0,0,22,0.011,2.338,5.39,17289,0.657,177,0.294,255,27.5,53,0,0.283,1.884,9.0,100,0.0,0.09,5.22,0,0,3.2,0.257,0.0,0.0,0.0,66.93,7.93
28.35,1 oz,454,1 lb,0,0.95,0,0,10,0.0,LAMB,66,0,0.173,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",0.0,1.48,215,0,0,20,0.011,6.226,4.964,17290,0.488,173,0.657,295,18.24,14,0,0.287,7.288,4.2,73,0.0,0.14,15.19,0,0,2.7,0.359,0.0,0.0,0.0,66.33,3.75
284.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.01,0,0,11,0.0,LAMB,88,0,0.147,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",0.0,2.03,244,0,0,23,0.014,6.087,5.383,17291,0.919,202,0.615,309,25.16,16,0,0.386,7.091,5.7,70,0.0,0.126,15.13,0,0,3.03,0.425,0.0,0.0,0.0,59.65,4.43
28.35,1 oz,454,1 lb,0,1.06,0,0,8,0.0,LAMB,64,0,0.196,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,RAW",0.0,1.64,135,0,0,23,0.013,2.19,5.56,17292,0.53,192,0.251,329,20.46,28,0,0.32,2.081,4.6,81,0.0,0.155,5.23,0,0,3.01,0.406,0.0,0.0,0.0,73.98,4.25
251.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.09,0,0,9,0.0,LAMB,89,0,0.158,"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,CKD,RSTD",0.0,2.15,190,0,0,25,0.014,3.304,5.725,17293,0.99,214,0.38,326,27.31,26,0,0.42,3.297,5.9,72,0.0,0.135,8.1,0,0,3.19,0.46,0.0,0.0,0.0,64.54,4.83
28.35,1 oz,454,1 lb,0,0.98,0,0,9,0.0,LAMB,66,0,0.181,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,RAW",0.0,1.48,201,0,0,20,0.01,5.549,5.06,17294,0.495,176,0.57,301,18.59,17,0,0.292,6.389,7.8,75,0.0,0.142,13.48,0,0,2.75,0.367,0.0,0.0,0.0,67.64,4.04
277.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.03,0,0,10,0.0,LAMB,83,0,0.138,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,CKD,RSTD",0.0,2.01,231,0,0,23,0.013,5.554,5.418,17295,0.926,203,0.563,313,25.25,20,0,0.39,6.341,10.6,67,0.0,0.127,13.69,0,0,3.04,0.429,0.0,0.0,0.0,60.82,4.49
28.35,1 oz,454,1 lb,0,1.08,0,0,7,0.0,LAMB,64,0,0.202,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,RAW",0.0,1.61,133,0,0,22,0.012,2.157,5.56,17296,0.53,191,0.246,329,20.45,28,0,0.32,2.008,8.7,81,0.0,0.155,5.1,0,0,3.01,0.406,0.0,0.0,0.0,74.08,4.5
246.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.1,0,0,8,0.0,LAMB,83,0,0.147,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,CKD,RSTD",0.0,2.13,182,0,0,25,0.014,3.021,5.725,17297,0.99,213,0.348,329,27.18,29,0,0.42,2.918,11.5,69,0.0,0.135,7.27,0,0,3.19,0.46,0.0,0.0,0.0,65.3,4.86
28.35,1 oz,454,1 lb,0,0.87,0,0,12,0.0,LAMB,66,0,0.148,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN&FAT,1/8""FAT,RAW",0.0,1.5,254,0,0,20,0.013,8.101,4.695,17298,0.469,167,0.823,279,17.25,2,0,0.272,9.754,8.0,70,0.0,0.133,20.0,0,0,2.57,0.339,0.0,0.0,0.0,62.63,2.95
306.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.96,0,0,15,0.0,LAMB,102,0,0.173,"LAMB,AUS,IMP,FRSH,LEG,SIRL HLF,BNLESS,LN&FT,1/8""FAT,CKD,RSTD",0.0,2.06,281,0,0,23,0.016,7.658,5.281,17299,0.898,199,0.771,297,24.88,2,0,0.376,9.245,11.7,78,0.0,0.124,19.38,0,0,2.98,0.415,0.0,0.0,0.0,56.2,4.24
28.35,1 oz,454,1 lb,0,1.03,0,0,10,0.0,LAMB,63,0,0.179,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN,1/8""FAT,RAW",0.0,1.75,138,0,0,23,0.017,2.293,5.56,17300,0.53,195,0.267,328,20.48,24,0,0.32,2.308,9.8,80,0.0,0.155,5.64,0,0,3.01,0.406,0.0,0.0,0.0,73.68,3.5
259.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.05,0,0,13,0.0,LAMB,105,0,0.194,"LAMB,AUS,IMP,FRSH,LEG,SIRL HALF,BNLESS,LN,1/8""FAT,CKD,RSTD",0.0,2.24,215,0,0,25,0.017,4.182,5.725,17301,0.99,214,0.482,318,27.75,17,0,0.42,4.508,13.0,83,0.0,0.135,10.65,0,0,3.19,0.46,0.0,0.0,0.0,62.18,4.76
28.35,1 oz,0,,0,0.86,0,0,11,0.0,LAMB,66,0,0.139,"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN&FAT,1/8""FAT,RAW",0.0,1.75,208,0,0,22,0.014,5.878,4.996,17302,0.49,192,0.649,308,18.33,2,0,0.288,6.898,7.1,59,0.0,0.14,14.38,0,0,2.72,0.362,0.0,0.0,0.0,66.86,3.21
85.0,3 oz,0,,0,0.99,0,0,14,0.0,LAMB,85,0,0.162,"LAMB,AUS,IMP,FRSH,LEG,SIRL CHPS,BNLESS,LN&FT,1/8""FT,CKD,BRLD",0.0,2.34,235,0,0,25,0.015,5.567,5.433,17303,0.929,224,0.595,336,25.75,1,0,0.391,6.414,10.1,64,0.0,0.128,13.83,0,0,3.05,0.43,0.0,0.0,0.0,59.95,4.83
28.35,1 oz,0,,0,0.95,0,0,9,0.0,LAMB,64,0,0.156,"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN CHOPS,BNLESS,LN,1/8""FAT,RAW",0.0,1.94,132,0,0,25,0.016,2.034,5.56,17304,0.53,214,0.267,342,20.43,17,0,0.32,1.948,8.0,64,0.0,0.155,4.91,0,0,3.01,0.406,0.0,0.0,0.0,74.13,3.58
85.0,3 oz,0,,0,1.05,0,0,13,0.0,LAMB,85,0,0.173,"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN,1/8""FAT,CKD,BRLD",0.0,2.48,188,0,0,26,0.015,3.177,5.725,17305,0.99,237,0.396,354,27.63,11,0,0.42,3.159,10.8,66,0.0,0.135,7.8,0,0,3.19,0.46,0.0,0.0,0.0,64.08,5.21
28.35,1 oz,0,,0,0.98,0,0,10,0.0,LAMB,65,0,0.144,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN&FAT,1/8""FAT,RAW",0.0,1.81,195,0,0,23,0.015,5.146,5.167,17306,0.502,199,0.591,318,19.17,6,0,0.298,5.813,7.4,61,0.0,0.145,12.56,0,0,2.81,0.375,0.0,0.0,0.0,68.46,3.32
85.0,3 oz,0,,0,1.03,0,0,14,0.0,LAMB,85,0,0.165,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLCE,BNE-IN,LN&FT,1/8""FT,CKD,BRLD",0.0,2.38,215,0,0,25,0.015,4.755,5.527,17307,0.949,228,0.526,342,25.54,7,0,0.4,5.32,13.5,65,0.0,0.13,11.78,0,0,3.1,0.44,0.0,0.0,0.0,61.99,4.95
28.35,1 oz,0,,0,1.05,0,0,9,0.0,LAMB,64,0,0.156,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,RAW",0.0,1.94,143,0,0,25,0.016,2.519,5.56,17308,0.53,214,0.331,342,20.65,16,0,0.32,2.413,8.0,64,0.0,0.155,6.08,0,0,3.01,0.406,0.0,0.0,0.0,73.45,3.58
85.0,3 oz,0,,0,1.08,0,0,13,0.0,LAMB,85,0,0.173,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,CKD,BRLD",0.0,2.48,183,0,0,26,0.015,3.129,5.725,17309,0.99,237,0.39,354,26.75,14,0,0.42,3.111,14.2,66,0.0,0.135,7.68,0,0,3.19,0.46,0.0,0.0,0.0,64.85,5.21
28.35,1 oz,85,3 oz,0,0.88,0,0,15,0.0,LAMB,66,0,0.13,"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,RAW",0.0,1.66,203,0,0,22,0.013,5.374,6.652,17310,0.615,185,0.54,302,19.32,28,0,0.29,6.401,8.2,70,0.0,0.169,13.38,0,0,1.76,0.445,0.0,0.0,0.0,66.8,2.5
85.0,3 oz,0,,0,1.03,0,0,21,0.0,LAMB,82,0,0.15,"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",0.0,2.12,219,0,0,25,0.013,4.888,7.831,17311,0.813,214,0.486,331,25.49,26,0,0.322,5.572,9.6,78,0.0,0.173,12.25,0,0,2.0,0.493,0.0,0.0,0.0,62.0,3.36
