day,depth,distance,gap,hour,id,latitude,location.full,longitude,magnitude,minute,month,name,second,significance,time.full,year
15,13.09,0.0228,75.0,14,nc72677806,35.9893333,"23km SW of Coalinga, California",-120.55,0.53,35,8,California,30,4,2016-08-15 14:35:30,2016
15,3.43,0.09444,38.0,14,nc72677811,36.584,"21km NE of Soledad, California",-121.1836667,1.5,42,8,California,30,35,2016-08-15 14:42:30,2016
15,3.38,0.008866,82.0,14,nc72677816,38.8086667,"6km WNW of The Geysers, California",-122.8178333,0.45,48,8,California,51,3,2016-08-15 14:48:51,2016
15,10.2,0.234,157.95,14,nn00556335,39.5625,"10km ESE of Fernley, Nevada",-119.1499,1.2,49,8,Nevada,25,22,2016-08-15 14:49:25,2016
15,9.9,0.259,166.1,14,nn00556344,39.5796,"13km ESE of Fernley, Nevada",-119.0949,1.2,49,8,Nevada,26,22,2016-08-15 14:49:26,2016
15,-0.12,0.08867,150.0,15,ci37446855,33.0608333,"46km NE of Holtville, CA",-114.9868333,1.71,0,8,California,59,45,2016-08-15 15:00:59,2016
15,1.8,0.005387,43.0,15,nc72677821,38.7771667,"2km E of The Geysers, California",-122.722,1.39,10,8,California,0,30,2016-08-15 15:10:00,2016
15,32.32,4.287,148.0,15,us10006dz7,56.3946,"48km ENE of Ust'-Kamchatsk Staryy, Russia",163.2043,4.4,21,8,Russia,6,298,2016-08-15 15:21:06,2016
15,2.51,0.09884,255.0,15,nc72677831,37.4916667,"22km SE of Mammoth Lakes, California",-118.8148333,0.72,25,8,California,20,8,2016-08-15 15:25:20,2016
15,15.97,0.05882,48.0,15,ci37446871,33.6756667,"9km SSW of Idyllwild, CA",-116.7705,0.96,39,8,California,33,14,2016-08-15 15:39:33,2016
15,4.61,0.1449,67.0,15,ci37446879,33.0526667,"16km E of Julian, CA",-116.4283333,1.03,41,8,California,0,16,2016-08-15 15:41:00,2016
15,-0.25,0.02789,222.0,15,uw61179417,45.4735,"11km WSW of Bay City, Oregon",-124.0131667,1.78,41,8,Oregon,52,49,2016-08-15 15:41:52,2016
15,17.1,0.361,210.58,15,nn00556349,40.0548,"49km N of Fernley, Nevada",-119.2435,1.1,54,8,Nevada,28,19,2016-08-15 15:54:28,2016
15,-0.06,0.01505,184.0,15,nc72677861,37.6081667,"5km SSE of Mammoth Lakes, California",-118.9445,0.09,58,8,California,26,0,2016-08-15 15:58:26,2016
15,-1.64,0.03525,95.0,16,uw61179912,44.1086667,"28km SW of Sisters, Oregon",-121.8028333,0.65,0,8,Oregon,8,6,2016-08-15 16:00:08,2016
15,4.5,0.064,157.87,16,nn00556350,40.0324,"13km NE of East Quincy, California",-120.8037,0.6,17,8,California,57,6,2016-08-15 16:17:57,2016
15,1.6,0.01265,64.0,16,nc72677866,38.8023333,"3km NNW of The Geysers, California",-122.7725,0.72,20,8,California,4,8,2016-08-15 16:20:04,2016
15,3.78,0.007125,52.0,16,ci37446903,35.9498333,"22km E of Little Lake, CA",-117.6588333,0.75,21,8,California,1,9,2016-08-15 16:21:01,2016
15,2.02,0.004945,90.0,16,nc72677871,38.8404999,"12km ENE of Cloverdale, California",-122.8778305,0.93,27,8,California,6,13,2016-08-15 16:27:06,2016
15,-2.32,0.007055,90.0,16,uw61179447,46.8676667,"29km N of Packwood, Washington",-121.7415,0.71,30,8,Washington,6,8,2016-08-15 16:30:06,2016
15,120.0,0.0,0.0,16,ak13846532,63.2173,"78km WSW of Cantwell, Alaska",-150.4632,1.1,41,8,Alaska,31,19,2016-08-15 16:41:31,2016
15,3.86,0.06833,98.0,16,nc72677886,36.7028333,"12km S of Ridgemark, California",-121.3453333,0.74,49,8,California,43,8,2016-08-15 16:49:43,2016
15,90.0,0.0,0.0,16,ak13846534,59.5002,"69km WSW of Anchor Point, Alaska",-152.9306,2.1,51,8,Alaska,9,68,2016-08-15 16:51:09,2016
15,11.81,0.1046,54.0,16,ci37446927,33.949,"3km N of Banning, CA",-116.8796667,0.88,57,8,California,38,12,2016-08-15 16:57:38,2016
15,11.53,0.08209,17.0,17,ci37446943,33.9803333,"10km NE of Cabazon, CA",-116.7178333,3.32,2,8,California,16,190,2016-08-15 17:02:16,2016
15,0.99,0.02013,125.0,17,nc72677896,38.7908325,"1km NNW of The Geysers, California",-122.7623367,0.88,5,8,California,34,12,2016-08-15 17:05:34,2016
15,5.0,0.0,0.0,17,ak13846538,62.4265,"128km W of Talkeetna, Alaska",-152.5915,1.5,7,8,Alaska,31,35,2016-08-15 17:07:31,2016
15,-0.58,0.07702,127.0,17,ci37446951,33.1185,"3km SSE of San Marcos, CA",-117.1475,1.27,9,8,California,57,25,2016-08-15 17:09:57,2016
15,4.44,0.02512,92.0,17,nc72677901,39.7743333,"22km SE of East Quincy, California",-120.7303333,1.6,10,8,California,26,39,2016-08-15 17:10:26,2016
15,50.0,0.0,0.0,17,ak13846541,61.22,"60km W of Anchorage, Alaska",-151.0192,2.3,10,8,Alaska,49,81,2016-08-15 17:10:49,2016
15,140.67,1.269,119.0,17,us10006e0d,39.1307,"8km ESE of Yuzawa, Japan",140.5864,4.3,12,8,Japan,26,284,2016-08-15 17:12:26,2016
15,10.0,0.0,0.0,17,ak13846549,64.8132,"2km S of Fairbanks, Alaska",-147.7095,0.8,15,8,Alaska,16,10,2016-08-15 17:15:16,2016
15,11.79,0.08004,67.0,17,ci37446959,33.9841667,"10km NE of Cabazon, CA",-116.7188333,0.9,16,8,California,24,12,2016-08-15 17:16:24,2016
15,-0.53,0.5902,211.0,17,uw61179467,49.424,"3km S of Princeton, Canada",-120.5045,1.92,16,8,Canada,50,57,2016-08-15 17:16:50,2016
15,12.31,0.07893,26.0,17,ci37446967,33.9856667,"10km NE of Cabazon, CA",-116.7186667,1.65,18,8,California,0,42,2016-08-15 17:18:00,2016
15,12.37,0.07703,101.0,17,ci37446991,33.9841667,"10km NE of Cabazon, CA",-116.7138333,1.11,26,8,California,40,19,2016-08-15 17:26:40,2016
15,0.98,0.01001,42.0,17,nc72677926,38.8276667,"7km NW of The Geysers, California",-122.8216667,1.59,30,8,California,13,39,2016-08-15 17:30:13,2016
15,1.42,0.008864,44.0,17,nc72677931,38.8245,"7km NW of The Geysers, California",-122.8213333,1.27,30,8,California,23,25,2016-08-15 17:30:23,2016
15,-0.27,0.08222,130.0,17,ci37446999,33.1125,"4km SSE of San Marcos, CA",-117.1443333,0.99,30,8,California,31,15,2016-08-15 17:30:31,2016
15,3.65,0.04517,212.0,17,nc72677936,37.5723333,"11km SE of Mammoth Lakes, California",-118.8881667,0.61,35,8,California,26,6,2016-08-15 17:35:26,2016
15,222.76,0.643,78.0,17,us10006f30,-4.7493,"90km WSW of Kokopo, Papua New Guinea",151.5545,4.5,41,8,Papua New Guinea,8,312,2016-08-15 17:41:08,2016
15,10.0,9.233,119.0,17,us10006f2z,-29.1836,Southwest Indian Ridge,60.876,4.5,45,8,Southwest Indian Ridge,53,312,2016-08-15 17:45:53,2016
15,10.0,4.386,174.0,17,us10006f3c,-34.036,"291km S of L'Esperance Rock, New Zealand",-178.4697,4.4,49,8,New Zealand,22,298,2016-08-15 17:49:22,2016
15,10.0,32.606,84.0,17,us10006f31,-26.1504,Southern Mid-Atlantic Ridge,-11.4494,4.6,56,8,Southern Mid-Atlantic Ridge,32,326,2016-08-15 17:56:32,2016
15,9.67,0.05385,85.0,18,ci37447007,33.5036667,"15km ESE of Anza, CA",-116.526,0.6,16,8,California,1,6,2016-08-15 18:16:01,2016
15,196.78,3.433,124.0,18,us10006e0w,18.6886,"11km SW of Agrihan, Northern Mariana Islands",145.6001,4.5,18,8,Northern Mariana Islands,28,312,2016-08-15 18:18:28,2016
15,11.8,0.284,160.37,18,nn00556377,38.7983,"34km NNW of Hawthorne, Nevada",-118.8138,0.7,26,8,Nevada,22,8,2016-08-15 18:26:22,2016
15,2.62,0.09273,71.0,18,ci37447015,33.7653333,"26km ENE of Thermal, CA",-115.9078333,1.67,27,8,California,3,43,2016-08-15 18:27:03,2016
15,1.27,0.213,59.0,18,mb80165864,45.7133333,"17km S of Whitehall, Montana",-112.125,2.62,28,8,Montana,1,106,2016-08-15 18:28:01,2016
15,10.0,3.158,198.0,18,us10006f35,-32.1289,"248km ESE of L'Esperance Rock, New Zealand",-176.4096,4.5,28,8,New Zealand,2,312,2016-08-15 18:28:02,2016
15,2.88,0.09284,117.0,18,ci37447023,33.7655,"26km ENE of Thermal, CA",-115.9076667,1.43,28,8,California,34,31,2016-08-15 18:28:34,2016
15,10.0,0.0,0.0,18,ak13846560,65.6418,"57km NNW of Tanana, Alaska",-152.5759,1.7,33,8,Alaska,16,44,2016-08-15 18:33:16,2016
15,1.91,0.09499,46.0,18,ci37447039,33.7665,"25km NE of Thermal, CA",-115.912,2.2,35,8,California,44,74,2016-08-15 18:35:44,2016
15,1.12,0.09803,71.0,18,ci37447047,33.77,"26km NE of Thermal, CA",-115.9111667,1.29,41,8,California,1,26,2016-08-15 18:41:01,2016
15,10.4,0.293,139.35,18,nn00556378,38.8062,"35km NNW of Hawthorne, Nevada",-118.8205,0.4,42,8,Nevada,7,2,2016-08-15 18:42:07,2016
15,1.58,0.09522,163.0,18,ci37144676,33.7656667,"25km NE of Thermal, CA",-115.9153333,0.99,42,8,California,9,15,2016-08-15 18:42:09,2016
15,-0.08,0.1021,49.0,18,ci37447055,33.7735,"26km NE of Thermal, CA",-115.914,1.37,42,8,California,22,29,2016-08-15 18:42:22,2016
15,574.4,2.389,145.0,18,us10006f32,-4.3163,"147km NNW of Kimbe, Papua New Guinea",149.6298,4.2,44,8,Papua New Guinea,59,271,2016-08-15 18:44:59,2016
15,1.58,0.09492,74.0,18,ci37447063,33.7661667,"25km NE of Thermal, CA",-115.9128333,1.05,53,8,California,54,17,2016-08-15 18:53:54,2016
15,137.01,0.904,93.0,18,us10006e10,51.9449,"22km W of Little Sitkin Island, Alaska",178.1702,4.3,56,8,Alaska,27,284,2016-08-15 18:56:27,2016
15,5.52,0.01364,26.0,19,nc72677956,37.7105,"1km NNW of Ashland, California",-122.1188333,1.68,4,8,California,3,43,2016-08-15 19:04:03,2016
15,5.0,0.0,0.0,19,ak13846568,65.0074,"22km NNE of Fairbanks, Alaska",-147.4484,1.2,9,8,Alaska,43,22,2016-08-15 19:09:43,2016
15,8.2,0.296,139.56,19,nn00556375,38.807,"35km NNW of Hawthorne, Nevada",-118.8237,1.1,15,8,Nevada,12,19,2016-08-15 19:15:12,2016
15,-0.79,0.1133,59.0,19,ci37447079,35.046,"6km NNW of Boron, CA",-117.6706667,1.5,18,8,California,32,35,2016-08-15 19:18:32,2016
15,8.57,0.1322,63.0,19,ci37447095,34.9545,"21km SSW of Tehachapi, CA",-118.5135,1.74,20,8,California,59,47,2016-08-15 19:20:59,2016
15,43.008,0.3883,267.0,19,hv61375641,20.4093333,"36km N of Honoka'a, Hawaii",-155.4938333,2.39,23,8,Hawaii,54,88,2016-08-15 19:23:54,2016
15,60.0,0.0,0.0,19,ak13846576,61.9182,"63km WNW of Willow, Alaska",-151.1909,1.6,44,8,Alaska,30,39,2016-08-15 19:44:30,2016
15,7.9,0.0,0.0,19,ak13846578,64.4601,"24km WSW of Salcha, Alaska",-147.3889,0.3,49,8,Alaska,42,1,2016-08-15 19:49:42,2016
15,5.0,0.021,70.0,20,us10006e17,36.4566,"31km NW of Fairview, Oklahoma",-98.7433,2.6,7,8,Oklahoma,19,104,2016-08-15 20:07:19,2016
15,5.0,0.0,0.0,20,ak13846579,63.4428,"125km W of Cantwell, Alaska",-151.4524,1.2,10,8,Alaska,13,22,2016-08-15 20:10:13,2016
15,3.23,0.006236,53.0,20,ci37447103,35.9508333,"22km E of Little Lake, CA",-117.6571667,1.4,40,8,California,26,30,2016-08-15 20:40:26,2016
15,120.0,0.0,0.0,20,ak13846585,59.3911,"77km WSW of Anchor Point, Alaska",-152.9786,1.3,52,8,Alaska,49,26,2016-08-15 20:52:49,2016
15,3.56,0.03471,38.0,20,nc72677986,35.4256667,"8km SSW of Atascadero, California",-120.7205,1.95,56,8,California,20,59,2016-08-15 20:56:20,2016
15,3.96,0.2074,60.0,20,uu60158612,39.6965,"7km WSW of Nephi, Utah",-111.923,1.4,59,8,Utah,39,30,2016-08-15 20:59:39,2016
15,15.0,0.0,0.0,21,ak13846590,59.355,"94km ESE of Old Iliamna, Alaska",-153.4347,0.4,1,8,Alaska,51,2,2016-08-15 21:01:51,2016
15,3.46,0.01222,203.0,21,ci37447127,35.9493333,"22km E of Little Lake, CA",-117.6653333,0.57,19,8,California,54,5,2016-08-15 21:19:54,2016
15,5.0,0.0,0.0,21,ak13846591,62.4744,"135km W of Talkeetna, Alaska",-152.7038,1.5,22,8,Alaska,47,35,2016-08-15 21:22:47,2016
15,10.5,0.295,72.94,21,nn00556381,38.81,"35km NNW of Hawthorne, Nevada",-118.8202,1.9,25,8,Nevada,1,56,2016-08-15 21:25:01,2016
15,9.4,0.208,92.83,21,nn00556382,37.2298,"42km NNW of Beatty, Nevada",-117.0152,1.5,26,8,Nevada,35,35,2016-08-15 21:26:35,2016
15,6.18,0.02691,260.0,21,nc72677996,36.7533333,"6km S of Ridgemark, California",-121.3671667,0.66,28,8,California,24,7,2016-08-15 21:28:24,2016
15,3.33,0.004688,71.0,21,ci37447151,35.9516667,"23km E of Little Lake, CA",-117.6538333,0.89,33,8,California,38,12,2016-08-15 21:33:38,2016
15,0.94,0.01422,40.0,21,nc72678011,38.7591667,"4km ESE of The Geysers, California",-122.7146667,2.6,58,8,California,56,104,2016-08-15 21:58:56,2016
15,1.15,0.01149,39.0,22,nc72678031,38.7581667,"4km ESE of The Geysers, California",-122.7108333,1.4,8,8,California,45,30,2016-08-15 22:08:45,2016
15,1.05,0.01181,39.0,22,nc72678041,38.7563333,"4km ESE of The Geysers, California",-122.7113333,1.43,11,8,California,50,31,2016-08-15 22:11:50,2016
15,0.5,0.01365,88.0,22,nc72678046,38.7541667,"4km ESE of The Geysers, California",-122.708,0.96,15,8,California,16,14,2016-08-15 22:15:16,2016
15,11.42,0.05129,138.0,22,uu60158617,42.082,"12km E of Preston, Idaho",-111.7315,1.42,33,8,Idaho,24,31,2016-08-15 22:33:24,2016
15,3.74,0.005713,59.0,22,ci37447183,35.947,"22km E of Little Lake, CA",-117.6573333,1.01,43,8,California,38,16,2016-08-15 22:43:38,2016
15,2.35,0.006734,40.0,22,nc72678066,38.83,"7km W of Cobb, California",-122.8083333,1.4,50,8,California,19,30,2016-08-15 22:50:19,2016
15,-0.3,0.6364,327.0,22,nc72678076,40.22,"81km WSW of Ferndale, California",-125.1053333,2.49,51,8,California,24,95,2016-08-15 22:51:24,2016
15,39.133,0.05363,120.0,22,hv61375951,19.2076667,"3km E of Pahala, Hawaii",-155.4481667,1.79,53,8,Hawaii,20,49,2016-08-15 22:53:20,2016
15,103.93,0.261,47.0,22,us10006e1n,-22.5116,"29km E of Calama, Chile",-68.6497,5.3,58,8,Chile,39,436,2016-08-15 22:58:39,2016
15,30.795,0.01187,79.0,23,hv61376021,19.3215,"16km NE of Pahala, Hawaii",-155.3866667,1.62,2,8,Hawaii,58,40,2016-08-15 23:02:58,2016
15,11.37,0.07976,100.0,23,ci37447191,33.9826667,"10km NE of Cabazon, CA",-116.7166667,0.62,15,8,California,55,6,2016-08-15 23:15:55,2016
15,6.31,0.04454,80.0,23,nc72678081,37.4946667,"11km NE of Milpitas, California",-121.8068333,1.07,18,8,California,1,18,2016-08-15 23:18:01,2016
15,14.27,0.05107,118.0,23,uw61179617,47.9135,"5km SE of Three Lakes, Washington",-121.9626667,1.11,21,8,Washington,59,19,2016-08-15 23:21:59,2016
15,30.0,0.0,0.0,23,ak13846601,61.6041,"52km N of Valdez, Alaska",-146.4247,1.5,23,8,Alaska,0,35,2016-08-15 23:23:00,2016
15,5.0,0.0,0.0,23,ak13846604,63.5793,"73km ENE of Cantwell, Alaska",-147.5298,2.0,24,8,Alaska,15,62,2016-08-15 23:24:15,2016
15,10.11,0.06937,49.0,23,ci37447199,33.4838333,"11km SW of Anza, CA",-116.7495,0.68,30,8,California,20,7,2016-08-15 23:30:20,2016
15,2.9,0.01102,65.0,23,ci37447207,35.9538333,"22km E of Little Lake, CA",-117.6618333,0.78,46,8,California,2,9,2016-08-15 23:46:02,2016
15,1.81,0.09786,46.0,23,ci37447215,33.769,"25km NE of Thermal, CA",-115.9138333,1.11,46,8,California,41,19,2016-08-15 23:46:41,2016
15,3.0,0.1527136,327.6,23,pr16229000,17.839,"16km SSE of Pole Ojea, Puerto Rico",-67.1286,2.3,49,8,Puerto Rico,30,81,2016-08-15 23:49:30,2016
15,5.0,0.0,0.0,23,ak13846616,60.3331,"77km SW of Haines Junction, Canada",-138.642,1.7,59,8,Canada,57,44,2016-08-15 23:59:57,2016
16,1.55,0.09342,46.0,0,ci37447223,33.767,"26km ENE of Thermal, CA",-115.9043333,1.98,0,8,California,21,60,2016-08-16 00:00:21,2016
16,4.3,0.043,83.87,0,nn00556388,39.5677,"5km N of Verdi, Nevada",-119.9799,0.7,12,8,Nevada,3,8,2016-08-16 00:12:03,2016
16,3.31,0.009631,61.0,0,ci37447231,35.956,"23km E of Little Lake, CA",-117.6568333,0.15,24,8,California,40,0,2016-08-16 00:24:40,2016
16,3.64,0.01378,203.0,0,ci37144700,35.953,"22km E of Little Lake, CA",-117.6661667,0.44,24,8,California,41,3,2016-08-16 00:24:41,2016
16,15.0,0.0,0.0,0,ak13846627,62.7172,"49km NNW of Talkeetna, Alaska",-150.5697,2.0,28,8,Alaska,35,62,2016-08-16 00:28:35,2016
16,5.4,0.453,137.97,0,nn00556389,38.5367,"27km S of Smith Valley, Nevada",-119.3224,1.3,36,8,Nevada,35,26,2016-08-16 00:36:35,2016
16,1.1,0.01569,59.0,0,nc72678101,38.8291664,"7km NW of The Geysers, California",-122.8164978,1.19,37,8,California,51,22,2016-08-16 00:37:51,2016
16,3.5,0.006862,58.0,0,ci37447239,35.9525,"23km E of Little Lake, CA",-117.6566667,0.85,44,8,California,25,11,2016-08-16 00:44:25,2016
16,3.49,0.05992,95.0,0,nc72678106,36.7001667,"12km SSE of Ridgemark, California",-121.335,1.28,53,8,California,34,25,2016-08-16 00:53:34,2016
16,9.09,0.07896,123.0,1,ci37447247,33.3311667,"8km N of Borrego Springs, CA",-116.36,0.67,21,8,California,8,7,2016-08-16 01:21:08,2016
16,9.3,0.095,144.13,1,nn00556391,39.6826,"14km S of Portola, California",-120.4882,0.5,25,8,California,12,4,2016-08-16 01:25:12,2016
16,16.99,0.01649,137.0,1,ci37447255,33.713,"3km SSW of Idyllwild, CA",-116.7338333,0.3,36,8,California,18,1,2016-08-16 01:36:18,2016
16,3.9,0.06493,94.0,1,nc72678116,36.7021667,"12km S of Ridgemark, California",-121.3408333,1.14,46,8,California,12,20,2016-08-16 01:46:12,2016
16,0.0,0.943,95.11,1,nn00556421,39.5784,"13km ENE of Eureka, Nevada",-115.8296,1.5,47,8,Nevada,2,35,2016-08-16 01:47:02,2016
16,50.0,0.0,0.0,1,ak13846634,59.707,"29km WSW of Anchor Point, Alaska",-152.3385,1.4,47,8,Alaska,12,30,2016-08-16 01:47:12,2016
16,74.3,0.0,0.0,1,ak13846635,51.6569,"76km SW of Kiska Volcano, Alaska",176.7505,3.4,50,8,Alaska,17,178,2016-08-16 01:50:17,2016
16,5.0,0.029,49.0,2,us10006e2j,35.6625,"3km E of Luther, Oklahoma",-97.1556,3.5,8,8,Oklahoma,14,194,2016-08-16 02:08:14,2016
16,5.12,0.005792,85.0,2,ci37447263,33.033,"3km E of Westmorland, CA",-115.5848333,1.16,8,8,California,24,21,2016-08-16 02:08:24,2016
16,-0.69,0.03661,63.0,2,nc72678121,36.0593333,"26km WSW of Coalinga, California",-120.6398333,1.03,13,8,California,1,16,2016-08-16 02:13:01,2016
16,122.0,0.18864621,194.4,2,pr16229001,18.1317,"11km WNW of Puerto Real, Puerto Rico",-67.2792,3.0,15,8,Puerto Rico,15,138,2016-08-16 02:15:15,2016
16,11.57,0.07519,143.0,2,nc72678126,40.1571667,"30km ESE of Janesville, California",-120.216,2.11,24,8,California,30,68,2016-08-16 02:24:30,2016
16,10.0,0.0,0.0,2,ak13846639,64.3868,"17km SSE of Salcha, Alaska",-146.7186,0.7,26,8,Alaska,36,8,2016-08-16 02:26:36,2016
16,11.2,0.185,145.29,2,nn00556393,38.2588,"31km SSW of Hawthorne, Nevada",-118.7397,0.6,41,8,Nevada,39,6,2016-08-16 02:41:39,2016
16,10.0,0.0,0.0,2,ak13846641,63.3066,"66km SSE of Deltana, Alaska",-144.7679,0.9,49,8,Alaska,38,12,2016-08-16 02:49:38,2016
16,4.48,0.03327,73.0,2,nc72678131,37.4555,"22km WNW of West Bishop, California",-118.676,1.6,54,8,California,8,39,2016-08-16 02:54:08,2016
16,3.38,0.0724,15.0,3,ci37447279,33.8975,"3km WNW of Yorba Linda, CA",-117.8411667,2.88,17,8,California,7,369,2016-08-16 03:17:07,2016
16,10.87,0.1597,72.0,3,ci37447287,33.3853333,"16km NNE of Borrego Springs, CA",-116.2871667,1.15,33,8,California,41,20,2016-08-16 03:33:41,2016
16,11.44,0.06619,123.0,3,ci37447295,33.4915,"18km ESE of Anza, CA",-116.4951667,0.49,48,8,California,23,4,2016-08-16 03:48:23,2016
16,17.18,0.6633,347.0,3,nc72678156,36.7308333,"7km E of Minkler, California",-119.3781667,2.14,48,8,California,51,70,2016-08-16 03:48:51,2016
16,11.24,0.05618,211.0,4,nc72678166,40.132,"31km SE of Janesville, California",-120.2243333,2.06,21,8,California,44,65,2016-08-16 04:21:44,2016
16,3.67,0.1069,140.0,4,nc72678171,37.488,"24km SE of Mammoth Lakes, California",-118.7881667,0.45,25,8,California,36,3,2016-08-16 04:25:36,2016
16,14.1,0.24,66.75,4,nn00556398,37.4495,"37km WNW of Alamo, Nevada",-115.57,1.3,51,8,Nevada,7,26,2016-08-16 04:51:07,2016
16,80.0,0.0,0.0,5,ak13846646,62.2382,"55km W of Talkeetna, Alaska",-151.1663,1.4,0,8,Alaska,4,30,2016-08-16 05:00:04,2016
16,14.4,0.314,244.21,5,nn00556410,38.7755,"17km SE of Gardnerville Ranchos, Nevada",-119.5952,0.7,4,8,Nevada,28,8,2016-08-16 05:04:28,2016
16,6.7,0.207,215.02,5,nn00556413,36.0522,"8km N of Boulder City, Nevada",-114.8212,1.1,6,8,Nevada,16,19,2016-08-16 05:06:16,2016
16,100.0,0.0,0.0,5,ak13846648,62.7657,"73km NW of Talkeetna, Alaska",-151.1746,1.9,7,8,Alaska,23,56,2016-08-16 05:07:23,2016
16,7.4,0.094,98.39,5,nn00556423,37.3124,"45km SSW of Goldfield, Nevada",-117.377,0.1,13,8,Nevada,6,0,2016-08-16 05:13:06,2016
16,6.0,0.1706799,216.0,5,pr16229002,17.843,"17km SSE of Indios, Puerto Rico",-66.7645,2.6,21,8,Puerto Rico,54,104,2016-08-16 05:21:54,2016
16,13.3,0.94,138.7,5,nn00557405,39.5679,"12km ENE of Eureka, Nevada",-115.8352,1.2,28,8,Nevada,27,22,2016-08-16 05:28:27,2016
16,4.35,0.01409,90.0,5,ci37447319,33.255,"3km W of Borrego Springs, CA",-116.4111667,0.64,40,8,California,37,6,2016-08-16 05:40:37,2016
16,3.215,0.04404,99.0,5,hv61376391,19.2891667,"13km NE of Pahala, Hawaii",-155.3878333,1.17,46,8,Hawaii,53,21,2016-08-16 05:46:53,2016
16,5.02,0.01726,134.0,5,nc72678186,37.6226667,"4km SE of Mammoth Lakes, California",-118.9391667,0.1,48,8,California,18,0,2016-08-16 05:48:18,2016
16,10.0,0.0,0.0,5,ak13846652,63.5479,"93km WNW of Cantwell, Alaska",-150.7848,1.4,57,8,Alaska,22,30,2016-08-16 05:57:22,2016
16,8.42,0.01746,102.0,6,ci37447327,33.9985,"1km NE of View Park-Windsor Hills, CA",-118.343,1.28,2,8,California,35,25,2016-08-16 06:02:35,2016
16,37.0,0.55695548,241.2,6,pr16229003,18.8624,"72km ENE of Punta Cana, Dominican Republic",-67.7854,2.3,7,8,Dominican Republic,19,81,2016-08-16 06:07:19,2016
16,-0.19,0.02417,85.0,6,uw61179737,46.8451667,"27km NNW of Packwood, Washington",-121.7653333,0.27,10,8,Washington,44,1,2016-08-16 06:10:44,2016
16,8.09,0.01541,125.0,6,nc72678196,38.0536667,"1km W of Crockett, California",-122.2321667,1.01,23,8,California,47,16,2016-08-16 06:23:47,2016
16,1.49,0.00433,136.0,6,nc72678201,38.7719994,"5km E of The Geysers, California",-122.6966629,0.93,24,8,California,9,13,2016-08-16 06:24:09,2016
16,2.95,0.1724,130.0,6,ci37447343,35.4546667,"20km SE of Bodfish, CA",-118.352,1.33,39,8,California,42,27,2016-08-16 06:39:42,2016
16,10.0,0.0,0.0,6,ak13846654,63.5377,"45km ENE of Cantwell, Alaska",-148.0941,1.3,43,8,Alaska,51,26,2016-08-16 06:43:51,2016
16,12.09,0.1125,178.0,6,ci37447351,33.3696667,"13km N of Borrego Springs, CA",-116.3585,0.64,54,8,California,25,6,2016-08-16 06:54:25,2016
16,5.5,0.12,174.63,7,nn00556414,37.2674,"37km ENE of Big Pine, California",-117.8909,0.4,12,8,California,25,2,2016-08-16 07:12:25,2016
16,100.0,0.0,0.0,7,ak13846659,59.8131,"69km W of Anchor Point, Alaska",-153.0646,2.0,20,8,Alaska,53,62,2016-08-16 07:20:53,2016
16,4.01,0.009313,43.0,7,nc72678236,36.6628333,"18km SSE of Ridgemark, California",-121.284,1.87,56,8,California,51,54,2016-08-16 07:56:51,2016
16,4.8,0.071,105.41,8,nn00556400,38.0189,"42km NNE of Mammoth Lakes, California",-118.8502,0.7,5,8,California,51,8,2016-08-16 08:05:51,2016
16,14.24,0.07616,63.0,8,ci37447367,34.04,"2km ESE of Loma Linda, CA",-117.2355,0.82,11,8,California,49,10,2016-08-16 08:11:49,2016
16,21.43,0.946,146.0,8,us10006e41,-19.9216,"102km WNW of Iquique, Chile",-71.0682,4.3,27,8,Chile,37,284,2016-08-16 08:27:37,2016
16,40.103,0.05458,113.0,8,hv61376441,19.2096667,"2km E of Pahala, Hawaii",-155.4535,2.0,34,8,Hawaii,41,62,2016-08-16 08:34:41,2016
16,11.3,0.0,0.0,8,ak13846664,63.5567,"97km WNW of Cantwell, Alaska",-150.8688,0.8,35,8,Alaska,35,10,2016-08-16 08:35:35,2016
16,30.0,0.0,0.0,8,ak13846666,61.9355,"48km ENE of Sutton-Alpine, Alaska",-147.9812,1.7,43,8,Alaska,12,44,2016-08-16 08:43:12,2016
16,10.35,0.02704,137.0,8,nc72678241,37.4036667,"1km N of Dixon Lane-Meadow Creek, California",-118.418,0.64,45,8,California,4,6,2016-08-16 08:45:04,2016
16,50.0,0.0,0.0,8,ak13846669,61.1192,"11km S of Anchorage, Alaska",-149.8697,1.9,53,8,Alaska,50,56,2016-08-16 08:53:50,2016
16,24.0,0.53449759,313.2,8,pr16229005,18.8651,"59km NNE of Road Town, British Virgin Islands",-64.3062,2.7,58,8,British Virgin Islands,58,112,2016-08-16 08:58:58,2016
16,17.0,0.5228195,316.8,9,pr16229004,18.843,"58km NE of Road Town, British Virgin Islands",-64.293,2.6,0,8,British Virgin Islands,20,104,2016-08-16 09:00:20,2016
16,0.6,0.01363,60.0,9,nc72678246,38.8055,"3km NNW of The Geysers, California",-122.7663333,0.38,1,8,California,41,2,2016-08-16 09:01:41,2016
16,10.0,0.46622563,316.8,9,pr16229006,18.8304,"51km NNE of Road Town, British Virgin Islands",-64.3858,2.0,2,8,British Virgin Islands,20,62,2016-08-16 09:02:20,2016
16,90.0,0.0,0.0,9,ak13846673,60.1613,"38km SSE of Redoubt Volcano, Alaska",-152.4945,1.4,2,8,Alaska,58,30,2016-08-16 09:02:58,2016
