day,depth,distance,gap,hour,id,latitude,location.full,longitude,magnitude,minute,month,name,second,significance,time.full,year
28,27.1,0.1688833,226.799981856,17,ak13832426,51.6145,"42km SW of Adak, Alaska",-177.1008,1.1,8,7,Alaska,19,19,2016-07-28 17:08:19,2016
28,42.0,0.47790373,320.4,17,pr16210012,18.8325,"53km NNE of Road Town, British Virgin Islands",-64.3639,2.4,11,7,British Virgin Islands,32,89,2016-07-28 17:11:32,2016
28,13.2,0.1491203,183.599985312,17,ak13815513,51.6521,"26km S of Tanaga Volcano, Alaska",-178.0728,1.5,23,7,Alaska,17,35,2016-07-28 17:23:17,2016
28,2.97,0.06717,116.0,17,ci37642032,33.3928333,"15km N of Borrego Springs, CA",-116.3825,0.6,26,7,California,35,6,2016-07-28 17:26:35,2016
28,7.82,0.03292,38.0,17,ci37642048,33.3796667,"4km NE of Palomar Observatory, CA",-116.8385,1.16,35,7,California,50,21,2016-07-28 17:35:50,2016
28,56.48,2.564,155.0,17,us100069ik,-6.5073,"228km S of Taron, Papua New Guinea",153.3722,4.4,36,7,Papua New Guinea,0,298,2016-07-28 17:36:00,2016
28,11.6,0.3584278,39.599996832,17,ak13815514,63.2403,"119km NNW of Talkeetna, Alaska",-151.3192,1.8,40,7,Alaska,9,50,2016-07-28 17:40:09,2016
28,3.6,0.8848406,259.199979264,17,ak13832429,52.8035,"120km S of Unalaska, Alaska",-166.8364,1.6,43,7,Alaska,19,39,2016-07-28 17:43:19,2016
28,4.0,0.07006859,288.0,17,pr16210013,17.9785,"0km ENE of Pole Ojea, Puerto Rico",-67.1771,1.8,48,7,Puerto Rico,21,50,2016-07-28 17:48:21,2016
28,59.18,4.679,64.0,17,us1000687z,44.8262,"102km ESE of Kuril'sk, Russia",149.0556,4.9,55,7,Russia,40,369,2016-07-28 17:55:40,2016
28,40.4,0.5174296,251.99997984,17,ak13832430,52.5608,"55km SE of Nikolski, Alaska",-168.3342,1.8,57,7,Alaska,15,50,2016-07-28 17:57:15,2016
28,45.35,0.1169,57.0,17,uw61172832,47.4456667,"21km W of Belfair, Washington",-123.1155,2.28,58,7,Washington,35,80,2016-07-28 17:58:35,2016
28,5.25,0.03146,87.0,18,nc72667746,37.5761667,"12km SE of Mammoth Lakes, California",-118.8646667,1.2,5,7,California,21,22,2016-07-28 18:05:21,2016
28,22.18,1.017,203.0,18,us10006bsh,52.8506,"115km S of Unalaska, Alaska",-166.8466,2.9,33,7,Alaska,59,129,2016-07-28 18:33:59,2016
28,2.75,0.01018,126.0,18,nc72667761,38.8071671,"6km WNW of The Geysers, California",-122.81633,0.88,37,7,California,4,12,2016-07-28 18:37:04,2016
28,5.87,0.3834,141.0,18,ci37642072,33.001,"43km WSW of Carlsbad, CA",-117.7703333,2.75,47,7,California,44,116,2016-07-28 18:47:44,2016
28,154.07,1.148,46.0,18,us1000688b,38.1605,"95km W of Murghob, Tajikistan",72.8734,4.4,51,7,Tajikistan,11,298,2016-07-28 18:51:11,2016
28,11.18,0.06958,111.0,18,ci37642080,33.639,"0km NE of Lakeland Village, CA",-117.3435,0.91,59,7,California,8,13,2016-07-28 18:59:08,2016
28,2.7,0.182358,32.399997408,19,ak13815524,62.7133,"116km WNW of Talkeetna, Alaska",-152.2003,1.4,3,7,Alaska,1,30,2016-07-28 19:03:01,2016
28,8.0,0.194,149.43,19,nn00553680,38.2719,"30km SSW of Hawthorne, Nevada",-118.7506,0.7,4,7,Nevada,8,8,2016-07-28 19:04:08,2016
28,3.592,0.007374,148.0,19,hv61356466,19.4065,"24km ESE of Honaunau-Napoopoo, Hawaii",-155.6343333,0.7,6,7,Hawaii,8,8,2016-07-28 19:06:08,2016
28,0.0,0.1320523,68.399994528,19,ak13815526,64.9915,"23km NNE of Badger, Alaska",-147.3396,1.4,7,7,Alaska,17,30,2016-07-28 19:07:17,2016
28,0.7,0.880349,233.99998128,19,ak13815995,52.8165,"119km S of Unalaska, Alaska",-166.8265,1.9,13,7,Alaska,7,56,2016-07-28 19:13:07,2016
28,6.22,0.02285,110.0,19,nc72667771,35.6815,"7km NE of San Simeon, California",-121.1256667,0.79,19,7,California,27,10,2016-07-28 19:19:27,2016
28,5.91,0.06217,41.0,19,hv61356496,19.434166,"23km W of Volcano, Hawaii",-155.4646606,1.94,23,7,Hawaii,17,58,2016-07-28 19:23:17,2016
28,1.44,0.07049,77.0,19,ci37143524,33.9425,"15km NNE of Thousand Palms, CA",-116.324,0.91,23,7,California,27,13,2016-07-28 19:23:27,2016
28,1.62,0.07055,79.0,19,ci37642096,33.9478333,"16km NNE of Thousand Palms, CA",-116.3243333,1.07,23,7,California,39,18,2016-07-28 19:23:39,2016
28,15.7,1.659188,305.99997552,19,ak13832435,67.2493,"54km NW of Kobuk, Alaska",-157.7773,1.6,28,7,Alaska,23,39,2016-07-28 19:28:23,2016
28,4.58,0.09862,121.0,19,nc72667776,37.4701667,"22km SSE of Mammoth Lakes, California",-118.8436667,1.56,29,7,California,26,37,2016-07-28 19:29:26,2016
28,9.73,0.09233,95.0,19,ci37642104,33.4308333,"20km NNW of Borrego Springs, CA",-116.4273333,0.79,29,7,California,34,10,2016-07-28 19:29:34,2016
28,10.52,0.1012,146.0,19,uu60157112,44.6766667,"67km ENE of Old Faithful Geyser, Wyoming",-110.041,1.7,31,7,Wyoming,39,44,2016-07-28 19:31:39,2016
28,9.47,0.1044,148.0,19,uu60157117,44.6711667,"66km ENE of Old Faithful Geyser, Wyoming",-110.0411667,1.51,31,7,Wyoming,39,35,2016-07-28 19:31:39,2016
28,-0.69,0.0382,260.0,19,nc72667781,37.5771667,"10km SE of Mammoth Lakes, California",-118.8956667,0.12,33,7,California,8,0,2016-07-28 19:33:08,2016
28,5.23,0.03176,229.0,19,nc72667786,37.5703333,"13km SE of Mammoth Lakes, California",-118.8605,0.53,35,7,California,49,4,2016-07-28 19:35:49,2016
28,7.63,0.05852,53.0,19,ci37642120,33.9993333,"10km ENE of Desert Hot Springs, CA",-116.4101667,1.06,43,7,California,3,17,2016-07-28 19:43:03,2016
28,10.7,0.07789,58.0,19,uu60157122,39.4856667,"11km WSW of Moroni, Utah",-111.7176667,1.87,43,7,Utah,58,54,2016-07-28 19:43:58,2016
28,4.87,0.03908,41.0,19,ci37642128,33.5381667,"3km SW of Anza, CA",-116.6946667,0.99,46,7,California,37,15,2016-07-28 19:46:37,2016
28,16.5,0.08264501,93.599992512001,19,ak13815997,64.5479,"6km WNW of Salcha, Alaska",-147.0142,0.2,51,7,Alaska,38,1,2016-07-28 19:51:38,2016
28,107.72,1.034,159.0,19,us100069im,1.8134,"73km W of Tobelo, Indonesia",127.3515,4.1,56,7,Indonesia,24,259,2016-07-28 19:56:24,2016
28,7.7,0.2928508,89.999992800001,19,ak13816000,62.2554,"134km SE of McGrath, Alaska",-153.4697,0.8,57,7,Alaska,25,10,2016-07-28 19:57:25,2016
28,8.1,0.33058,68.399994528,19,ak13815999,65.4631,"86km NW of Ester, Alaska",-149.1188,0.5,59,7,Alaska,23,4,2016-07-28 19:59:23,2016
28,1.87,0.005896,71.0,20,nc72667806,38.8356667,"4km WNW of Cobb, California",-122.7734985,1.15,0,7,California,55,20,2016-07-28 20:00:55,2016
28,82.0,1.12379242,273.6,20,pr16211000,19.4484,"126km NNW of Charlotte Amalie, U.S. Virgin Islands",-65.2417,3.4,15,7,U.S. Virgin Islands,33,178,2016-07-28 20:15:33,2016
28,4.92,0.04169,39.0,20,nc72667826,36.6876667,"14km SSE of Ridgemark, California",-121.318,2.16,20,7,California,8,72,2016-07-28 20:20:08,2016
28,12.2,0.06827196,115.199990784,20,ak13832175,53.9341,"5km NNW of Dutch Harbor, Alaska",-166.5812,0.8,20,7,Alaska,22,10,2016-07-28 20:20:22,2016
28,12.1,0.0880349,122.399990208,20,ak13816001,53.9333,"4km N of Dutch Harbor, Alaska",-166.5429,0.7,21,7,Alaska,2,8,2016-07-28 20:21:02,2016
28,68.0,0.2470367,262.8,20,pr16211001,18.141,"36km WSW of Stella, Puerto Rico",-67.532,2.7,31,7,Puerto Rico,6,112,2016-07-28 20:31:06,2016
28,17.53,0.08066,77.0,20,ci37642176,33.9111667,"2km ESE of Cabazon, CA",-116.77,1.09,33,7,California,31,18,2016-07-28 20:33:31,2016
28,4.68,0.191,120.0,20,mb80163664,46.886,"13km SE of Lincoln, Montana",-112.5393333,1.19,35,7,Montana,49,22,2016-07-28 20:35:49,2016
28,7.5,0.222,202.46,20,nn00553740,37.1425,"4km ESE of Big Pine, California",-118.2447,0.7,38,7,California,42,8,2016-07-28 20:38:42,2016
28,20.4,0.04761071,100.799991936,20,ak13816002,60.7119,"50km SSW of Valdez, Alaska",-146.6923,1.6,49,7,Alaska,52,39,2016-07-28 20:49:52,2016
28,46.5,0.1868496,71.999994240001,20,ak13832178,60.4306,"16km SE of Sterling, Alaska",-150.5643,1.2,52,7,Alaska,27,22,2016-07-28 20:52:27,2016
28,128.3,0.4284964,17.99999856,20,ak13816003,63.1233,"98km NNW of Talkeetna, Alaska",-150.9305,2.8,57,7,Alaska,5,121,2016-07-28 20:57:05,2016
28,109.0,1.02228279,302.4,21,pr16211002,19.3344,"113km NNE of Luquillo, Puerto Rico",-65.3324,3.0,10,7,Puerto Rico,51,138,2016-07-28 21:10:51,2016
28,4.81,0.02542,240.0,21,nc72667886,37.5796667,"12km SE of Mammoth Lakes, California",-118.8583333,0.13,17,7,California,58,0,2016-07-28 21:17:58,2016
28,6.39,0.2045,96.0,21,nc72667881,37.1621667,"27km SW of West Bishop, California",-118.6596667,1.55,19,7,California,5,37,2016-07-28 21:19:05,2016
28,8.65,0.205,141.0,21,nc72667891,37.1605,"27km SW of West Bishop, California",-118.6521667,1.58,22,7,California,57,38,2016-07-28 21:22:57,2016
28,10.28,0.08738,36.0,21,ci37642216,34.0941667,"15km WNW of Morongo Valley, CA",-116.73,1.63,24,7,California,56,41,2016-07-28 21:24:56,2016
28,6.8,0.3952587,122.399990208,21,ak13816014,63.2219,"117km NNW of Talkeetna, Alaska",-151.3203,0.9,26,7,Alaska,31,12,2016-07-28 21:26:31,2016
28,3.72,0.03854,119.0,21,nc72667901,36.0303333,"24km WSW of Coalinga, California",-120.592,0.45,29,7,California,56,3,2016-07-28 21:29:56,2016
28,4.725,0.0,37.0,21,us10006898,36.2168,"26km WSW of Perry, Oklahoma",-97.5742,3.6,35,7,Oklahoma,18,213,2016-07-28 21:35:18,2016
28,5.16,0.05715,79.0,21,ci37642232,33.3098333,"6km SE of Bombay Beach, CA",-115.6878333,1.36,38,7,California,28,28,2016-07-28 21:38:28,2016
28,22.6,0.9567058,237.599980992,21,ak13816016,52.7677,"123km S of Unalaska, Alaska",-166.7285,2.2,43,7,Alaska,20,74,2016-07-28 21:43:20,2016
28,10.0,11.103,88.0,21,us100069qq,-31.9528,Southwest Indian Ridge,56.825,4.3,49,7,Southwest Indian Ridge,37,284,2016-07-28 21:49:37,2016
28,10.62,0.07727,57.0,21,uu60157132,39.4843333,"11km WSW of Moroni, Utah",-111.719,1.64,55,7,Utah,0,41,2016-07-28 21:55:00,2016
28,7.0,0.05928881,89.999992800001,21,ak13832182,58.3646,"106km NNW of Larsen Bay, Alaska",-154.889,1.5,59,7,Alaska,20,35,2016-07-28 21:59:20,2016
28,102.1,0.1365439,71.999994240001,22,ak13816023,59.7799,"73km W of Anchor Point, Alaska",-153.1323,1.4,7,7,Alaska,39,30,2016-07-28 22:07:39,2016
28,25.6,0.5901931,287.99997696,22,ak13816022,51.083,"96km S of Little Sitkin Island, Alaska",178.4816,2.2,9,7,Alaska,22,74,2016-07-28 22:09:22,2016
28,-1.1,0.409,252.0,22,mb80164354,47.182,"45km SSW of Sun Prairie, Montana",-111.7771667,1.07,17,7,Montana,57,18,2016-07-28 22:17:57,2016
28,8.6,0.376,107.64,22,nn00553689,38.6744,"24km SSW of Gardnerville Ranchos, Nevada",-119.8116,1.2,18,7,Nevada,10,22,2016-07-28 22:18:10,2016
28,8.12,0.0,72.0,22,us1000689i,36.4441,"13km NNW of Pawnee, Oklahoma",-96.8855,2.8,21,7,Oklahoma,16,121,2016-07-28 22:21:16,2016
28,14.7,0.2281721,71.999994240001,22,ak13816025,63.3391,"108km W of Cantwell, Alaska",-151.1064,1.0,21,7,Alaska,49,15,2016-07-28 22:21:49,2016
28,13.9,0.09072984,71.999994240001,22,ak13816027,64.9416,"9km SW of Manley Hot Springs, Alaska",-150.7866,0.8,30,7,Alaska,19,10,2016-07-28 22:30:19,2016
28,4.0,0.1805614,93.599992512001,22,ak13816028,56.9929,"102km NE of Chignik Lake, Alaska",-157.7649,2.5,39,7,Alaska,54,96,2016-07-28 22:39:54,2016
28,82.5,0.1832563,197.99998416,22,ak13832188,51.7607,"24km SSE of Little Sitkin Island, Alaska",178.6764,1.4,50,7,Alaska,7,30,2016-07-28 22:50:07,2016
28,45.8,0.4240048,46.799996256,22,ak13816030,62.2571,"25km ENE of Y, Alaska",-149.4046,1.7,54,7,Alaska,25,44,2016-07-28 22:54:25,2016
28,6.7,0.07019,91.0,22,ci37642264,36.1241667,"9km N of Coso Junction, CA",-117.9411667,0.91,54,7,California,29,13,2016-07-28 22:54:29,2016
28,1.65,0.07297,78.0,22,ci37642272,33.9508333,"16km NNE of Thousand Palms, CA",-116.3218333,0.9,59,7,California,4,12,2016-07-28 22:59:04,2016
28,4.1,0.045,134.62,23,nn00553692,38.4649,"22km ESE of Hawthorne, Nevada",-118.3796,0.3,4,7,Nevada,55,1,2016-07-28 23:04:55,2016
28,3.5,0.092,102.0,23,mb80163694,43.6576667,"16km NNE of Moose Wilson Road, Wyoming",-110.7655,1.21,6,7,Wyoming,21,23,2016-07-28 23:06:21,2016
28,7.0,0.89023045,352.8,23,pr16211003,18.4358,"69km WNW of The Valley, Anguilla",-63.678,2.4,13,7,Anguilla,44,89,2016-07-28 23:13:44,2016
28,18.6,0.1913412,53.99999568,23,ak13816032,64.88,"30km W of Ester, Alaska",-148.6435,1.4,16,7,Alaska,56,30,2016-07-28 23:16:56,2016
28,1.3,0.1356456,122.399990208,23,ak13816034,63.4913,"112km W of Cantwell, Alaska",-151.1947,0.7,28,7,Alaska,37,8,2016-07-28 23:28:37,2016
28,116.0,0.09611974,75.599993952001,23,ak13832192,59.9003,"70km SSW of Redoubt Volcano, Alaska",-153.2405,1.5,31,7,Alaska,16,35,2016-07-28 23:31:16,2016
28,0.14,0.01023,56.0,23,nc72667966,38.8235016,"4km W of Cobb, California",-122.7805023,0.78,36,7,California,47,9,2016-07-28 23:36:47,2016
28,26.25,1.17,168.0,23,us1000689z,38.3222,"75km E of Ishinomaki, Japan",142.1584,4.1,42,7,Japan,16,259,2016-07-28 23:42:16,2016
28,12.6,0.2443418,75.599993952001,23,ak13816035,63.3368,"111km W of Cantwell, Alaska",-151.1836,1.2,52,7,Alaska,22,22,2016-07-28 23:52:22,2016
28,161.2,0.3772924,190.799984736,23,ak13832194,55.2066,"43km NNW of False Pass, Alaska",-163.7002,2.0,52,7,Alaska,58,62,2016-07-28 23:52:58,2016
28,8.61,0.04184,171.0,23,nc72667976,37.6681667,"3km SW of Broadmoor, California",-122.5103333,0.98,53,7,California,24,15,2016-07-28 23:53:24,2016
28,-1.59,0.03335,281.0,23,uw61172937,46.212,"39km SSE of Morton, Washington",-122.1413333,0.6,54,7,Washington,7,6,2016-07-28 23:54:07,2016
29,11.7,0.3521396,244.799980416,0,ak13832195,51.4908,"43km S of Tanaga Volcano, Alaska",-178.1699,1.4,6,7,Alaska,9,30,2016-07-29 00:06:09,2016
29,7.0,0.376,106.86,0,nn00553695,38.678,"24km SSW of Gardnerville Ranchos, Nevada",-119.8074,1.2,14,7,Nevada,14,22,2016-07-29 00:14:14,2016
29,12.9,0.432988,97.199992224001,0,ak13816037,67.6417,"75km SW of Arctic Village, Alaska",-146.7954,1.4,14,7,Alaska,52,30,2016-07-29 00:14:52,2016
29,109.8,0.07456017,104.399991648,0,ak13832197,60.027,"51km S of Redoubt Volcano, Alaska",-152.8692,1.5,16,7,Alaska,8,35,2016-07-29 00:16:08,2016
29,49.0,0.55695548,237.6,0,pr16211004,18.8831,"63km NNW of Charlotte Amalie, U.S. Virgin Islands",-65.1419,2.9,23,7,U.S. Virgin Islands,12,129,2016-07-29 00:23:12,2016
29,9.38,0.08086,112.0,0,uu60157142,39.4895,"11km WSW of Moroni, Utah",-111.7125,1.18,27,7,Utah,45,21,2016-07-29 00:27:45,2016
29,9.6,0.07725511,176.399985888,0,ak13816039,60.9514,"59km WNW of Haines Junction, Canada",-138.5195,0.7,29,7,Canada,11,8,2016-07-29 00:29:11,2016
29,58.0,0.7159573,226.799981856,0,ak13816040,51.5057,"103km ESE of Adak, Alaska",-175.2898,1.6,33,7,Alaska,51,39,2016-07-29 00:33:51,2016
29,47.8,1.98,78.0,0,us100068a3,9.2515,"17km NE of Ustupo, Panama",-77.8334,4.3,36,7,Panama,37,284,2016-07-29 00:36:37,2016
29,1.73,0.07034,64.0,0,ci37642280,33.9485,"16km NNE of Thousand Palms, CA",-116.3246667,0.9,43,7,California,48,12,2016-07-29 00:43:48,2016
29,5.78,0.0439,74.0,0,ismpkansas70199223,37.2426667,"16km S of Conway Springs, Kansas",-97.6583333,2.19,46,7,Kansas,35,74,2016-07-29 00:46:35,2016
29,1.18,0.003086,180.0,0,uw61172952,46.2,"38km NNE of Amboy, Washington",-122.1861667,0.36,46,7,Washington,46,2,2016-07-29 00:46:46,2016
29,94.5,0.2614097,68.399994528,0,ak13816041,59.6869,"50km W of Anchor Point, Alaska",-152.718,1.9,48,7,Alaska,5,56,2016-07-29 00:48:05,2016
29,68.6,0.4311913,100.799991936,0,ak13832201,59.5338,"42km SW of Anchor Point, Alaska",-152.4114,1.3,57,7,Alaska,21,26,2016-07-29 00:57:21,2016
29,11.7,0.392,187.92,0,nn00553715,38.6648,"20km SW of Smith Valley, Nevada",-119.529,1.0,58,7,Nevada,48,15,2016-07-29 00:58:48,2016
29,6.5,0.8354332,241.199980704,1,ak13832202,52.8585,"115km S of Unalaska, Alaska",-166.8619,1.8,0,7,Alaska,12,50,2016-07-29 01:00:12,2016
29,101.4,0.3629194,158.399987328,1,ak13816044,51.8243,"65km NNW of Amatignak Island, Alaska",-179.3942,1.8,23,7,Alaska,10,50,2016-07-29 01:23:10,2016
29,4.6,0.05659386,61.199995104,1,ak13816045,61.3158,"85km NW of Nikiski, Alaska",-152.2172,1.1,24,7,Alaska,53,19,2016-07-29 01:24:53,2016
29,8.97,0.01823,47.0,1,ci37642344,34.003,"1km NNE of View Park-Windsor Hills, CA",-118.3456667,1.34,24,7,California,54,29,2016-07-29 01:24:54,2016
29,22.6,0.3404615,194.399984448,1,ak13832205,54.2022,"49km E of Akutan, Alaska",-165.0311,1.0,27,7,Alaska,46,15,2016-07-29 01:27:46,2016
29,11.25,0.151,131.0,1,mb80164359,45.6791667,"21km WNW of Four Corners, Montana",-111.4498333,0.71,32,7,Montana,50,8,2016-07-29 01:32:50,2016
29,2.13,0.07005,79.0,1,ci37642352,33.9495,"16km NNE of Thousand Palms, CA",-116.3251667,0.86,37,7,California,56,11,2016-07-29 01:37:56,2016
29,53.4,0.5731252,176.399985888,1,ak13816047,54.5426,"63km ESE of False Pass, Alaska",-162.5853,2.2,45,7,Alaska,44,74,2016-07-29 01:45:44,2016
29,11.2,0.4293947,46.799996256,1,ak13816049,63.4668,"59km E of Cantwell, Alaska",-147.7709,1.6,51,7,Alaska,43,39,2016-07-29 01:51:43,2016
29,5.2,0.9531125,251.99997984,2,ak13816052,52.7414,"127km S of Unalaska, Alaska",-166.7779,2.2,7,7,Alaska,57,74,2016-07-29 02:07:57,2016
29,0.3,0.3736992,97.199992224001,2,ak13816055,62.1405,"128km W of Talkeetna, Alaska",-152.5558,1.0,23,7,Alaska,26,15,2016-07-29 02:23:26,2016
29,1.39,0.004175,151.0,2,uw61173017,46.1976667,"37km NNE of Amboy, Washington",-122.1858333,0.42,29,7,Washington,45,3,2016-07-29 02:29:45,2016
29,12.4,0.08674,186.0,2,ci37642368,33.3421667,"10km N of Borrego Springs, CA",-116.3626667,0.83,30,7,California,36,11,2016-07-29 02:30:36,2016
29,1.52,0.003184,61.0,2,ci37642376,36.0225,"16km NE of Little Lake, CA",-117.7673333,0.6,34,7,California,14,6,2016-07-29 02:34:14,2016
29,130.0,0.3260884,32.399997408,2,ak13816056,64.2079,"44km NNE of Healy, Alaska",-148.5514,1.8,48,7,Alaska,21,50,2016-07-29 02:48:21,2016
29,85.3,0.3260884,64.799994816,2,ak13816059,60.175,"43km WSW of Cohoe, Alaska",-151.9955,1.4,49,7,Alaska,38,30,2016-07-29 02:49:38,2016
29,140.3,0.598,118.0,2,us100069qv,14.1248,"66km W of Rota, Northern Mariana Islands",144.5869,4.4,54,7,Northern Mariana Islands,1,298,2016-07-29 02:54:01,2016
29,20.3,0.02874609,79.199993664001,2,ak13816061,62.0827,"7km ESE of Glennallen, Alaska",-145.414,1.3,54,7,Alaska,23,26,2016-07-29 02:54:23,2016
29,3.722,0.02529,137.0,2,hv61357096,19.4305,"26km E of Honaunau-Napoopoo, Hawaii",-155.6173333,0.59,59,7,Hawaii,1,5,2016-07-29 02:59:01,2016
29,10.0,0.1760698,187.199985024,3,ak13816062,56.9798,"101km NE of Chignik Lake, Alaska",-157.7623,1.9,7,7,Alaska,39,56,2016-07-29 03:07:39,2016
29,49.5,0.6710415,248.399980128,3,ak13816063,53.658,"80km SE of Akutan, Alaska",-164.8545,1.8,10,7,Alaska,47,50,2016-07-29 03:10:47,2016
29,1.09,0.03708,48.0,3,ci37642384,36.0251667,"12km E of Coso Junction, CA",-117.811,1.64,27,7,California,36,41,2016-07-29 03:27:36,2016
29,3.78,0.06988,143.0,3,uu60157152,44.6221667,"42km ENE of Old Faithful Geyser, Wyoming",-110.3433333,1.27,29,7,Wyoming,21,25,2016-07-29 03:29:21,2016
29,33.28,0.903,190.0,3,us100068ay,-31.7275,"67km W of Illapel, Chile",-71.8635,4.3,35,7,Chile,35,284,2016-07-29 03:35:35,2016
29,37.7,0.5120397,61.199995104,3,ak13832215,62.2794,"40km WNW of Glennallen, Alaska",-146.2305,1.0,39,7,Alaska,54,15,2016-07-29 03:39:54,2016
29,18.2,0.2856643,172.799986176,3,ak13832216,61.4897,"178km WNW of Haines Junction, Canada",-140.4458,1.2,40,7,Canada,27,22,2016-07-29 03:40:27,2016
29,1.61,0.08788,94.0,3,ci37642400,36.2335,"39km E of Olancha, CA",-117.5723333,1.06,41,7,California,48,17,2016-07-29 03:41:48,2016
29,5.96,0.377,204.0,3,mb80163704,44.6408333,"48km ENE of Challis, Idaho",-113.6545,1.09,49,7,Idaho,23,18,2016-07-29 03:49:23,2016
29,23.0,0.9764687,255.599979552,3,ak13816533,52.7538,"125km S of Unalaska, Alaska",-166.7053,2.3,52,7,Alaska,24,81,2016-07-29 03:52:24,2016
29,59.8,0.3826823,230.399981568,4,ak13816534,51.9592,"31km SSW of Atka, Alaska",-174.4556,1.7,1,7,Alaska,28,44,2016-07-29 04:01:28,2016
29,12.32,0.05843,44.0,4,ci37642408,33.6793333,"8km SW of Idyllwild, CA",-116.773,0.71,3,7,California,10,8,2016-07-29 04:03:10,2016
29,4.8,0.08354332,147.599988192,4,ak13816535,60.0676,"78km NW of Yakutat, Alaska",-140.6684,1.8,9,7,Alaska,38,50,2016-07-29 04:09:38,2016
29,17.7,0.08444164,100.799991936,4,ak13816540,64.5785,"30km SSW of Fairbanks, Alaska",-147.928,0.2,10,7,Alaska,8,1,2016-07-29 04:10:08,2016
29,53.6,0.2542232,46.799996256,4,ak13816537,61.0883,"47km WSW of Anchorage, Alaska",-150.7321,1.8,10,7,Alaska,20,50,2016-07-29 04:10:20,2016
29,3.46,0.03935,99.0,4,nc72668026,37.4481667,"9km NNW of Dixon Lane-Meadow Creek, California",-118.4723333,1.29,13,7,California,8,26,2016-07-29 04:13:08,2016
29,1.86,0.07894,38.0,4,ci37642416,33.7285,"20km ENE of Thermal, CA",-115.9443333,0.87,15,7,California,23,12,2016-07-29 04:15:23,2016
29,156.7,0.578515,201.599983872,4,ak13832222,55.4102,"35km NW of Cold Bay, Alaska",-163.115,2.0,17,7,Alaska,36,62,2016-07-29 04:17:36,2016
29,143.78,1.283,45.0,4,us100068b1,0.0756,"40km SSE of Bilungala, Indonesia",123.4162,5.4,29,7,Indonesia,26,449,2016-07-29 04:29:26,2016
29,8.47,0.03847,69.0,4,ci37642424,33.97,"5km W of Desert Hot Springs, CA",-116.5561667,1.0,29,7,California,44,15,2016-07-29 04:29:44,2016
29,64.5,0.2937491,39.599996832,4,ak13816544,62.7307,"56km NE of Talkeetna, Alaska",-149.4495,1.8,31,7,Alaska,24,50,2016-07-29 04:31:24,2016
29,11.6,0.043,117.15,4,nn00553699,38.0431,"48km NNE of Mammoth Lakes, California",-118.7324,0.3,32,7,California,28,1,2016-07-29 04:32:28,2016
29,3.5,0.0530006,75.599993952001,4,ak13832226,61.3076,"92km N of Redoubt Volcano, Alaska",-152.4781,1.4,38,7,Alaska,1,30,2016-07-29 04:38:01,2016
29,85.6,0.2802744,61.199995104,4,ak13817026,60.3005,"33km SE of Redoubt Volcano, Alaska",-152.2588,1.5,49,7,Alaska,50,35,2016-07-29 04:49:50,2016
29,6.65,0.1045,114.0,4,ci37642432,35.6251667,"9km E of Ridgecrest, CA",-117.5813333,0.73,52,7,California,11,8,2016-07-29 04:52:11,2016
29,187.9,0.4581408,68.399994528,5,ak13832228,63.4649,"146km W of Cantwell, Alaska",-151.8874,1.7,0,7,Alaska,49,44,2016-07-29 05:00:49,2016
29,84.8,0.2425451,158.399987328,5,ak13817027,53.0032,"45km W of Nikolski, Alaska",-169.541,2.6,1,7,Alaska,22,104,2016-07-29 05:01:22,2016
29,10.0,1.639,57.0,5,us100068ba,-9.5253,"176km NE of Flying Fish Cove, Christmas Island",107.0091,5.0,7,7,Christmas Island,10,385,2016-07-29 05:07:10,2016
29,5.9,0.367,109.08,5,nn00553702,39.1345,"34km ENE of Yerington, Nevada",-118.8096,1.8,12,7,Nevada,1,50,2016-07-29 05:12:01,2016
29,0.5,0.2685963,75.599993952001,5,ak13817030,63.3647,"154km ENE of McGrath, Alaska",-152.6733,1.2,12,7,Alaska,8,22,2016-07-29 05:12:08,2016
29,3.542,0.008628,149.0,5,hv61357156,19.4078333,"24km ESE of Honaunau-Napoopoo, Hawaii",-155.635,0.69,15,7,Hawaii,10,7,2016-07-29 05:15:10,2016
29,8.42,0.101,314.0,5,nc72668316,40.437,"13km ESE of Shingletown, California",-121.749,0.52,23,7,California,51,4,2016-07-29 05:23:51,2016
29,26.7,0.6943977,244.799980416,5,ak13832231,52.7454,"90km ESE of Nikolski, Alaska",-167.5684,1.7,25,7,Alaska,38,44,2016-07-29 05:25:38,2016
29,1.3,0.04761071,53.99999568,5,ak13817033,61.3038,"92km N of Redoubt Volcano, Alaska",-152.4851,2.3,29,7,Alaska,26,81,2016-07-29 05:29:26,2016
29,3.2,0.05479723,86.399993088,5,ak13817039,61.309,"93km NW of Nikiski, Alaska",-152.4639,1.0,36,7,Alaska,32,15,2016-07-29 05:36:32,2016
29,7.1,0.313512,43.199996544,5,ak13817038,61.4642,"182km NNE of Cape Yakataga, Alaska",-140.6685,2.1,37,7,Alaska,26,68,2016-07-29 05:37:26,2016
29,0.0,0.299,195.25,5,nn00553751,37.5277,"36km WSW of Goldfield, Nevada",-117.5832,0.1,41,7,Nevada,44,0,2016-07-29 05:41:44,2016
29,0.5,0.2689,335.0,5,nc72668046,38.0175,"43km ESE of Bridgeport, California",-118.8406667,1.27,52,7,California,7,25,2016-07-29 05:52:07,2016
