artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,pop,4.0,0.024,0.77199,0.878,0.29091,249.99138,0.131,0.86652032,11.0,0.383,37.15735675013362,Not available,-63.933357868519515,-2.617,1,0.169,316040,King Of Pop,ARG5N201187FB570F1,,SOGRKKB12A8C14595A,243.879,0.107,0.04614,128.702,motown,0.999971562,4.0,0.495,HISTORY,1995
0.453270236,ARPHH7Z1187B9B6A3A,Franco,,0.0,0.231,0.46017,0.892,0.1152,188.47302,0.183,0.600486543,2.0,0.005,37.15735675013362,"Sona-Bata, Zaire",-63.933357868519515,-8.774,0,0.287,606342,OriginalitA(c),ARNLOX91187B990BFC,0.377531645,SOERSTG12AC4685824,183.786,1.0,0.1152,178.192,soukous,1.0,4.0,0.0,Motindo Na Yo Te,0
0.384986117,ARCID1N1187FB51DA0,Carlos NuA+-ez,,0.0,0.27,0.35644,0.0,0.35644,237.87057,0.0,0.535702528,0.0,0.806,37.15735675013362,Not available,-63.933357868519515,-8.691,1,0.636,307974,Carlos Nunez En Concert,ARHBYTA1187FB3C812,0.327736683,SOIZEZF12A8C13F7E9,235.143,0.406,0.07832,113.156,flamenco,0.807502753,3.0,0.902,A Costa De Galicia,2002
0.363499577,ARL6UP41187FB5C604,Facto Delafe y las flores azules,,0.0,0.027,0.74655,0.601,0.14878,158.45832,3.849,0.636119207,2.0,0.0,37.15735675013362,Not available,-63.933357868519515,-9.65,1,0.0,215115,Facto Delafe y las flores azules VS El monstruo de las ramblas,ARWNKQH1271F573C48,0.212045406,SOKXTEN12A8C13B438,154.43,0.082,0.14878,95.036,trip hop,0.898364956,4.0,0.478,Enero en la playa (Edit),2005
0.413757657,AR3KXHI1187FB3A8BF,Dora The Explorer,,0.0,0.033,0.19895,0.902,0.19895,68.98893,0.0,0.514414554,1.0,0.0,37.15735675013362,Not available,-63.933357868519515,-6.917,1,0.0,482113,Dora The Explorer Party Favorites,ARJS05S1187FB58F3A,0.334706549,SOGKVQY12AAF3B28D7,62.787,0.345,0.19895,123.965,goregrind,0.988936223,4.0,0.492,Travel Song (Reprise),2008
0.435468899,AR93D4D1187FB3ACAD,J.J. Cale,classic pop and rock,1.0,1.0,0.19756,1.0,0.19756,263.94077,0.13,0.67577137,0.0,0.951,35.472,"Oklahoma City, OK",-97.52033,-14.293,1,0.683,94209,The Very Best Of J.J. Cale,ARWBYRS1187FB3DE02,0.557313136,SOICEAK12A6D4F4819,260.882,1.0,0.19756,111.492,blues-rock,1.0,1.0,0.0,Midnight In Memphis,1997
0.260796778,ARPOPBQ11F4C83D36D,DJ Spinn,,0.0,0.04,0.14673,0.732,0.14673,312.94649,0.0,0.515310233,6.0,0.037,37.15735675013362,Not available,-63.933357868519515,-6.53,0,0.353,665359,Juke Trax Online Vol. 6,ARLHURZ1187FB54C71,,SOWHIHY12AB018B64A,299.212,1.0,0.14673,119.987,chicago house,1.0,3.0,1.0,Feelin You,0
0.3204178,ARMKO9M1187B9B0848,Theodis Ealey,,0.0,0.021,1.0858,0.891,0.47022,227.44771,0.0,0.514373392,10.0,0.308,32.67828,Georgia,-83.22295,-7.405,0,0.411,246943,Let Me Put The Head In It - Blues And Soul Mix,ARJ76PC1187B9B0C2D,,SOLLWEJ12A8C132B05,216.828,1.0,0.47022,99.238,soul blues,0.885960049,4.0,0.0,This Time I Know,0
0.335138065,ARKYI5T1187B99334F,Janet Paschal,,0.0,0.162,1.43797,0.0,0.43629,316.36853,0.0,0.382546667,7.0,0.356,35.21962,North Carolina,-80.01955,-11.536,1,0.622,156224,The Good Road,ARG274E1187FB4BCA8,0.339576293,SORBVIZ12A8C13A4BA,303.972,0.504,0.43629,119.194,southern gospel,1.0,4.0,0.938,God Will Make A Way,0
0.428980521,ARQ0BZY1187B99F093,Everyday Sunday,,0.0,0.226,1.09959,0.888,0.52059,269.73995,0.183,0.632856419,7.0,0.424,37.15735675013362,"Columbus, OH",-63.933357868519515,-7.462,1,0.542,579648,Stand Up,ARYDTFO1187B99B1E0,0.323112121,SOHKEPR12AB018C9C9,250.358,0.963,0.23039,103.009,post-grunge,0.946119922,4.0,0.306,Don't Leave,2002
0.304184256,ARIJ7MR1187B9B484E,Peggy Zina,greek,1.0,0.019,0.97877,1.0,0.35103,200.38485,0.316,0.324677431,3.0,0.0,37.15735675013362,Not available,-63.933357868519515,-6.654,1,0.136,440942,To Pathos Ine Aformi,AR1MIFY1187FB4F861,,SOPJBSM12AB0182B14,194.026,0.942,0.04106,96.024,modern laika,1.0,4.0,0.526,O Hiroteros Ehthros Mou,2009
0.469177429,ARWHM281187FB3D381,Souls Of Mischief,,0.0,0.296,3.50239,0.0,0.18528,220.96934,0.113,0.649157388,4.0,0.374,37.80506,"Oakland, CA",-122.27302,-5.911,0,0.339,808024,Urban Renewal Program,ARV4KO21187FB38008,0.60211999,SONCPQC12A58A7D3A7,210.338,0.717,0.18528,96.287,jazz rap,0.916990785,4.0,1.0,Spark,2002
0.341976804,ARFERPC1187FB557F6,Hacken Lee,chinese,1.0,0.015,1.26672,0.339,0.20165,188.52526,0.0,0.487693972,6.0,0.488,37.15735675013362,Not available,-63.933357868519515,-11.786,1,0.569,337157,De Xin Ying Shou Yan Chang Hui 2006,AR8QHU51187B9A3341,,SOAXQTX12AB017F467,188.525,0.0,0.20165,112.081,cantonese pop,1.0,4.0,1.0,He Jiu Bi Hun,0
0.555414576,AR7Y6JX1187FB4D9B3,Bad Brains,punk,1.0,0.681,6.5945,0.452,0.29901,85.26322,0.0,0.726298027,9.0,0.014,37.15735675013362,"Washington, D.C.",-63.933357868519515,-9.614,0,0.212,445975,Live at CBGB 1982,AR364FV1187B9AE1B8,0.589637891,SOTUGCE12AB0181409,85.263,0.636,0.06329,86.536,hardcore punk,0.920537438,4.0,0.445,Destroy Babylon,1983
0.407373149,ARI4NXX1187FB59DF2,Raze,,0.0,0.03,0.77482,1.0,0.22329,196.64934,0.0,0.550303379,6.0,0.024,37.15735675013362,Wisconsin,-63.933357868519515,-2.932,1,0.422,27630,The Plan,ARWQ9RH1187B99A6B6,0.261034569,SONAJJE12A6D4F49A0,192.493,0.657,0.22329,108.831,hip house,0.926651026,4.0,0.019,Follow Your Dreams (The Plan Album Version),0
0.524449471,ARX2DLI1187FB4DD03,The Presets,rock and indie,1.0,0.16,1.48499,0.687,0.4894,271.85587,0.078,0.724864482,4.0,0.243,37.15735675013362,"Sydney, Australia",-63.933357868519515,-4.002,1,0.179,271517,Apocalypso,ARHRIPD1187FB4FBED,0.663124801,SOAECHX12A6D4FC3D9,267.685,0.585,0.24019,120.119,dance rock,0.999880965,4.0,1.0,Yippiyo-Ay,2008
0.441169843,ARDHKHJ1187B9B62EA,Steve Wilson,,0.0,0.056,1.48381,0.0,0.29095,260.38812,2.003,0.491290395,7.0,0.598,31.1689,Texas,-100.07715,-14.51,1,0.656,599113,Steppin' It Up A Notch,ARB3TCS1187B99A0D2,0.0,SOTNBRQ12AC4687F85,251.315,0.359,0.29095,100.006,folk-pop,0.832421779,4.0,0.116,Your God Isn't Listening,0
0.567889146,AR7C6G11187B9B4C1E,Jennifer Lopez,pop and chart,1.0,0.353,1.49017,0.809,0.7514,275.69587,1.46,0.816842854,6.0,0.75,37.15735675013362,"The Bronx, New York",-63.933357868519515,-6.518,1,0.508,291991,On The 6 / J. Lo (Coffret 2 CD),ARKSZW81187B9B695D,,SOTQGQR12CF5CFD61E,269.328,0.706,0.39098,80.979,dance pop,1.0,4.0,0.388,Talk About Us,1999
0.449602656,ARKQ9JM1187FB57521,A.Z.,,0.0,0.077,0.63709,0.499,0.30026,125.41342,0.0,0.640695921,4.0,0.0,37.15735675013362,"Oakland, CA",-63.933357868519515,-8.005,0,0.175,154567,Pieces Of A Man,ARM2EJV1187B98EA13,,SOYHTLZ12A8C1399F7,120.546,0.402,0.13393,180.296,gangster rap,1.0,4.0,0.888,Sosa (Explicit),1998
0.349841327,ARADF5Q1187B98DAE7,Francisco CA(c)spedes,,0.0,0.083,0.58207,0.745,0.58207,204.53832,0.572,0.558090352,10.0,0.692,37.15735675013362,Not available,-63.933357868519515,-9.84,1,0.412,133467,Vida loca,AR5CKT41187B9B9AB0,0.537503904,SOFKTVC12A81C20A23,193.533,0.215,0.58207,110.666,los angeles,1.0,4.0,0.88,SeA+-ora (bonus track),1998
0.409244639,ARH0NCL1187B99B41A,Quadro Nuevo,,0.0,0.184,0.86061,0.801,0.31229,221.28281,0.196,0.53002231,2.0,0.761,37.15735675013362,Not available,-63.933357868519515,-10.566,1,0.707,63882,CinA(c)Passion,ARBYYT61187FB37B64,0.215080319,SOSHQVN12A6D4F9B21,211.958,0.471,0.31229,110.551,tango,1.0,3.0,0.876,"Der Wind Hat Mir Ein Lied ErzA$?hlt (from ""La Habanera"")",0
0.338575027,ARTXS851187FB411C7,Chris Farlowe,uk,1.0,0.07,0.85628,0.42,0.37378,242.88608,0.0,0.543393231,7.0,0.093,37.15735675013362,"Essex, England",-63.933357868519515,-13.224,1,0.386,603736,Glory Bound [Original Recording Remastered],ARM0QUW1187B9B66CA,,SOEKZPU12AC3DF6093,237.372,0.794,0.05212,122.298,blue-eyed soul,0.914413912,4.0,0.546,Gangster Of Love,0
0.605507136,AR10USD1187B99F3F1,Silverstein,,0.0,0.145,1.07091,0.827,0.15596,181.81179,0.135,0.779774411,9.0,0.315,37.15735675013362,"Burlington, Ontario, Canada",-63.933357868519515,-5.993,1,0.334,128135,18 CANDLES: THE EARLY YEARS,ARJXL4Z1187B9A5920,,SOUKEVR12CF4FFF27D,173.053,0.107,0.15596,200.375,post-hardcore,0.999818045,5.0,0.279,FRIENDS IN FALL RIVER  (LP Version),2006
0.496224349,ARBQPXY1187B98D67B,Kris Kristofferson,folk,1.0,0.321,0.65966,0.329,0.21639,259.68281,0.119,0.732393863,2.0,0.0,25.89958,"Brownsville, TX",-97.49553,-18.184,1,0.0,224850,Broken Freedom Song: Live From San Francisco,ARCXQSL1187FB3CFCA,,SORLIQE12AF72A3375,246.213,0.381,0.21639,141.51,western swing,1.0,4.0,0.0,Road Warrior's Lament,0
0.582921577,ARSW5F51187FB4CFC9,Alice In Chains,grunge,2.0,0.833,0.17795,0.833,0.17795,267.36281,0.119,0.79633706,1.0,0.134,37.15735675013362,"Seattle, WA",-63.933357868519515,-6.478,1,0.633,385038,Music Bank,ARKNGPL1187B9B90F0,0.708746211,SOOLVIB12A8C1408E2,260.278,1.0,0.17795,92.012,grunge,0.99997762,1.0,0.094,Brother,1992
0.319927242,ARPKGV01187B9939F5,The Charms,,0.0,0.695,0.29483,0.695,0.29483,130.82077,0.42,0.622567955,4.0,0.084,37.15735675013362,Mass. - Boston,-63.933357868519515,-8.334,0,0.2,793204,Trelokoritso - Oles oi epityxies,AR5C6M11187B9AC877,,SORSIBU12AC468E2E3,119.728,0.386,0.07991,149.054,bubblegum pop,1.0,1.0,0.0,Ascolta mio dio,0
0.639798164,AR6J3X81187FB59A7B,Matisyahu,,0.0,0.034,0.88997,0.652,0.2238,417.67138,0.0,0.830592507,5.0,0.386,40.65507,"Brooklyn, NY",-73.94888,-7.865,1,0.289,304844,Live at Stubb's,ARAZCWP129462A97F1,0.653306678,SOWXKLQ12A8C13C221,417.671,0.402,0.0527,181.549,reggae,0.999945655,4.0,0.874,Exaltation,2004
0.272364626,ARJXULI11F4C83C865,BA(c)la Fleck,,0.0,1.0,0.37249,1.0,0.37249,158.98077,0.322,0.566532654,2.0,0.761,37.15735675013362,Not available,-63.933357868519515,-9.89,1,0.735,409433,Natural Bridge,ARUQ3521187FB4F7CF,0.57540658,SOUKQWD12AB017F89D,148.915,0.918,0.15133,140.659,bluegrass,1.0,1.0,0.0,Punchdrunk,1982
0.206394505,ARRLCY71187B9A0FC6,Jongo Trio,,0.0,0.582,0.21319,0.582,0.21319,163.36934,0.328,0.455287262,11.0,0.452,37.15735675013362,Not available,-63.933357868519515,-7.657,0,0.465,37893,Jongo Trio,ARWX46G1187B9A0FC3,,SOEWLTH12A6D4F8E29,156.874,0.528,0.04867,184.964,bossa nova,1.0,1.0,0.0,Morena Boca De Ouro,0
0.422472423,ARTB5PP1187FB523B7,Donny Hathaway,rock and indie,1.0,0.074,11.29379,0.556,0.85041,322.87302,0.204,0.657406765,5.0,0.297,41.88415,"Chicago, IL",-87.63241,-16.336,0,0.367,65629,A Donny Hathaway Collection,ARIPNPE1187FB3EE18,,SOZNDLW12A6D4FB4C5,308.86,0.558,0.27561,72.937,jazz funk,0.923552601,5.0,0.697,I Love You More Than You'll Ever Know (LP Version),1990
0.262906153,ARJAOPV1187B9A96D9,Javier Mendoza Band,,0.0,0.006,0.20019,0.936,0.20019,295.57506,0.163,0.475231776,2.0,0.991,37.16793,United States,-95.84502,-4.639,1,0.64,175825,Matter Of Time,ARSPUJF1187B9A14B8,0.0,SONATVQ12A6D4FAF73,290.04,1.0,0.20019,117.116,modern rock,0.840332902,4.0,0.091,RA!pido Nos Vamos,0
0.381106492,ARQFPCY1187FB552CE,Sapo,,0.0,1.0,0.20295,1.0,0.20295,219.74159,0.224,0.480872925,4.0,0.014,34.05349,California - LA,-118.24532,-5.155,0,0.152,137244,Pastanaga,ARG17O11187FB4A8DA,0.0,SOYUMRC12A8AE452DE,216.921,0.325,0.20295,141.45,latin jazz,0.980246015,1.0,0.0,El Mes Alt,2003
0.518371606,ARWZSFC1187FB567BF,Eddie Money,,0.0,0.041,0.12777,0.71,0.12777,189.30893,0.062,0.688146052,2.0,0.221,40.65507,"Brooklyn, NY",-73.94888,-7.54,1,0.516,315004,Playlist: The Very Best Of Eddie Money,ARL1AFK1187FB3B05B,0.426223508,SODWZGN12A8C142A38,180.024,0.512,0.12777,86.902,pop rock,1.0,5.0,0.772,Two Tickets To Paradise,1977
0.0,ARWXHRS1241B9C7A1E,Thomas Battenstein,,0.0,0.495,1.13097,0.567,0.32914,123.11465,0.626,0.42562724,7.0,0.617,37.15735675013362,Not available,-63.933357868519515,-20.446,1,0.685,683558,Stille Nacht,ARS4HVG1187B98FBAD,,SOEQKKP12AC3DFA097,116.448,0.567,0.32914,162.103,guitar,1.0,3.0,0.992,Nun singet und seid froh,0
0.454714841,ARWD82K1187B98CFF2,Cracker,american,1.0,0.033,0.64444,1.0,0.19378,263.8624,0.148,0.640574149,4.0,0.675,37.15735675013362,Richmond VA,-63.933357868519515,-5.498,1,0.588,668323,Clueless / Original Motion Picture Soundtrack,AR4ZXOB1187FB40AA9,,SOYHZWP12A58A7C176,257.248,0.83,0.19378,136.459,roots rock,0.966374319,4.0,0.068,Shake Some Action,1995
0.517342286,AR7N7MI1187FB46935,Sade,uk,1.0,0.027,0.68791,1.0,0.68791,298.89261,0.647,0.77149215,0.0,0.618,7.37884,"Ibadan, Nigeria",3.89527,-6.375,1,0.713,278822,Diamond Life,AR24DZB1187FB3C869,,SOUAFSX12AB017B642,287.277,1.0,0.68791,119.903,quiet storm,0.999829257,4.0,0.682,Smooth Operator,1983
0.348615302,ARH6VQG1187B9BA0FA,Photo Atlas,,0.0,0.074,0.74879,0.451,0.3872,189.75302,0.0,0.59454079,9.0,0.548,37.15735675013362,"Denver, CO",-63.933357868519515,-5.991,1,0.411,179587,No_ Not Me_ Never,AR8XOFS1187FB3711C,0.666532379,SOIDERN12A58A795CC,181.481,0.271,0.3872,168.248,dance-punk,0.842085612,4.0,0.905,Red Orange Yellow,2007
0.268305297,AR6ZYK41187B9996BB,Kenny Price,,0.0,0.0,1.36552,0.685,0.32532,129.25342,0.0,0.373084302,9.0,0.142,37.15735675013362,Not available,-63.933357868519515,-11.857,1,0.576,499824,Travelling Country,AR7AP1N1187B9B034F,0.0,SOZQILP12AB01869AB,124.889,1.0,0.06622,117.076,country rock,1.0,4.0,0.758,Biloxi,0
0.64298222,ARW1MUW1187FB4D5A1,3 Doors Down,alternative rock,1.0,0.534,0.60595,0.014,0.1299,208.97914,0.0,0.840432467,7.0,0.0,37.15735675013362,"Escatawpa, MS",-63.933357868519515,-5.371,1,0.246,216616,The Better Life - Deluxe Edition,AR07SOR1187FB46179,,SOSMURO12A8C13BBFE,208.979,0.164,0.1299,128.714,post-grunge,0.919399761,4.0,1.0,Sarah Yellin',2002
0.392994623,ARZVEF91187B9AC770,Elliot Goldenthal,american,2.0,0.103,3.14662,0.728,1.49308,617.82159,5.161,0.599133769,2.0,0.746,40.71455,"New York, NY",-74.00712,-13.179,1,0.707,64139,S.W.A.T.,AR2EM731187B991455,0.394394856,SOFXCLQ12A6D4FA0DC,571.391,0.094,1.49308,148.505,instrumental rock,0.903228815,5.0,1.0,Bullet Frenzy,2003
0.385787615,ARZZRK91187B9A5CA5,Delroy Wilson,,0.0,0.024,0.64491,1.0,0.27234,191.50322,0.316,0.583443024,4.0,0.106,18.01571,"Kingston, Jamaica",-76.79731,-10.791,0,0.241,428294,Delroy Wilson Selected Hits,AR7DNHO1187B992B0B,,SOHWXJW12A8C144BE0,187.246,0.132,0.08606,166.687,rock steady,0.938055251,4.0,0.241,Baby You Got What It Takes - Original,0
0.460853145,ARV1RMI1187FB48F94,Arkona,,0.0,0.338,1.02809,0.0,0.45425,247.01342,0.212,0.646322062,7.0,0.031,37.15735675013362,Not available,-63.933357868519515,-4.568,1,0.491,573497,Vosrozdenie,AR1UFKB1187B98D8BD,,SONQTUH12AF72A47A7,247.013,0.528,0.0767,106.724,black metal,1.0,3.0,1.0,Zalozniy,0
0.550422825,AR1OBRC1187FB59AD4,Behemoth,black metal,2.0,0.831,0.07335,0.831,0.07335,178.33751,0.311,0.84219335,1.0,0.695,37.15735675013362,POLAND,-63.933357868519515,-4.059,1,0.557,651412,Demigod,AR5Z3L01187B99C5A9,0.651392592,SOBXGKH12AB017DDB6,174.951,0.317,0.07335,85.112,black metal,0.999934256,1.0,0.0,Before The Aons Came,2004
0.336219533,AR2KPDL1187B9A6BD8,Andre Popp,,0.0,1.0,0.34928,1.0,0.34928,220.94322,0.32,0.420364463,5.0,0.778,37.15735675013362,Not available,-63.933357868519515,-8.493,1,0.739,233540,20 Axitos Instrumentales De Oro Vol. 2,ARK2G5U1187FB46B34,,SOWDNTQ12A8AE47078,215.917,0.736,0.34928,103.77,chanson,0.935194792,1.0,0.0,Fernando,0
0.562881125,ARUF32D1187B9B157E,Soilwork,metal,2.0,0.439,0.29696,0.439,0.29696,323.21261,0.0,0.785120149,7.0,0.225,37.15735675013362,"Helsingborg, Sweden",-63.933357868519515,-3.049,1,0.567,416698,The chainheart machine,AR27M2F1187B9B1C50,0.0,SOUXAAJ12AB0189695,318.758,0.345,0.29696,93.235,death metal,1.0,1.0,0.0,Machine Gun Majesty [Live] (Album Version),2000
0.351932182,ARDNUIN1187B98CB45,CAC/ndido,,0.0,0.222,0.96759,0.712,0.60968,232.88118,0.0,0.544066315,6.0,0.472,37.15735675013362,Not available,-63.933357868519515,-5.573,0,0.522,177537,Destinos,AROUOZZ1187B9ABE51,,SORMKFV12A6D4FDC19,219.736,0.904,0.43072,167.951,latin jazz,0.925381302,4.0,0.574,Sentimentos Desiguais,0
0.374271174,AR3PN3R1187FB4CEBD,Horace Andy,classic pop and rock,1.0,0.093,0.28352,0.093,0.28352,284.47302,0.0,0.626436382,6.0,0.614,18.01571,"Kingston, Jamaica",-76.79731,-4.812,0,0.55,236132,Livin' It Up + Dub: Limited edition,ARABKKO11F50C4D0A5,0.270775999,SOADEVO12A8AE4865B,273.421,0.756,0.28352,174.282,roots reggae,1.0,1.0,0.196,Rastafari Prophecy,0
0.542175166,ARTYXQC1187B9ACAB2,Shaggy,jamaican,1.0,0.067,0.61472,0.189,0.61472,232.30649,0.084,0.772292647,6.0,0.008,37.15735675013362,"Kingston, Jamaica",-63.933357868519515,-7.751,1,0.199,274193,Original Doberman,ARUZDCO12131B4B59C,0.0,SOSTONA12A81C22B18,223.62,1.0,0.11918,89.998,reggae,1.0,4.0,0.793,Alimony,1994
0.291264812,ARUKJUP12086C14589,RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,,0.0,0.951,0.73074,0.951,0.73074,207.04608,0.24,0.391741394,0.0,0.705,37.15735675013362,Not available,-63.933357868519515,-21.881,1,0.624,141167,Christmas With RamA3n Vargas,ARIVWLD1269FCD649F,,SOVYTTY12A8C131260,195.599,0.388,0.31644,69.538,opera,1.0,1.0,0.0,Adeste fideles,0
0.51653518,AR3Q48J1187FB55278,The Rapture,rock and indie,1.0,0.001,0.90015,0.952,0.40278,218.22649,0.0,0.749860753,10.0,0.061,37.15735675013362,Not available,-63.933357868519515,-7.693,0,0.466,8470,Echoes,ARFIU2R1187B9927F9,0.62646424,SOITFPA12A670201C6,211.075,0.682,0.03068,120.006,alternative dance,0.945062641,4.0,1.0,Killing,2003
0.439024561,ARSYKGV1187B9A49CD,Nicole C. Mullen,,0.0,0.09,2.02783,0.389,0.1987,164.8322,0.0,0.614642954,9.0,0.31,37.15735675013362,Not available,-63.933357868519515,-5.946,1,0.282,7085,Everyday People,ARCQGTE1187B98F814,0.0,SOSKVKM12A6702153C,157.373,0.45,0.04646,130.64,ccm,1.0,5.0,0.885,This This (LP Version),0
0.551552455,AR9YWMS1187FB43A34,Dinosaur Jr,rock and indie,1.0,0.022,0.16382,0.613,0.16382,194.40281,0.149,0.749796959,7.0,0.545,37.15735675013362,"Amherst, MA",-63.933357868519515,-6.942,0,0.592,734089,Without A Sound,ARJ59K61187FB5B43E,0.589946219,SOWJCAE12AC46887E7,175.299,0.258,0.16382,145.228,indie rock,1.0,4.0,0.0,On The Brink,1994
0.400517951,ARFJD5L1187B9A30BA,Los Van Van,,0.0,0.032,0.89208,0.696,0.39349,263.60118,0.073,0.604414492,6.0,0.532,21.51102,Cuba,-77.80679,-6.017,0,0.597,245174,Llego... Van Van,ARCBPSY11F50C4A551,0.466304831,SOREYUK12A58A7A253,252.697,1.0,0.06025,130.691,salsa,1.0,4.0,0.0,Consuelate Como Yo,0
0.667294596,ARVN9FZ1187FB393F1,Snow Patrol,northern irish,1.0,0.047,0.30835,0.757,0.30835,174.602,0.241,0.818319359,11.0,0.668,37.15735675013362,"Dundee, Scotland",-63.933357868519515,-4.022,1,0.514,2308,Final Straw,ARSPUJF1187B9A14B8,0.702289777,SOGWNKK12A6701D95A,172.141,0.669,0.09525,142.01,indie rock,0.999541099,4.0,0.724,Half The Fun,2004
0.306947609,AR1KMPF1187B99AA98,Lara,,0.0,0.069,1.75633,1.0,0.30375,192.46975,0.264,0.557571059,2.0,0.497,37.15735675013362,Not available,-63.933357868519515,-6.533,1,0.591,396837,Wahnsinn,AROHAOK1187FB3BCFA,,SOZFCZN12AB017E894,187.582,0.806,0.30375,81.986,visual kei,0.947747149,4.0,0.824,Damit Du Dich in mich verliebst,2009
0.37235087,AR9788H1187B9A05D1,Outerspace,,0.0,0.159,0.55399,0.913,0.22361,200.9073,0.36,0.611933956,10.0,0.476,39.95227,"Philadelphia, PA",-75.16237,-4.982,0,0.474,164678,Blood Brothers,ARXNMHW1187B9934C6,0.440826441,SORCPSR12A8C13E228,194.171,0.612,0.05883,181.889,hip hop,1.0,4.0,0.577,Drive By Music,2006
0.301570182,ARHXWB01187B9A205C,Gloria Lasso,,0.0,0.022,0.92047,0.348,0.47249,160.70485,0.0,0.381232612,10.0,0.592,37.15735675013362,Not available,-63.933357868519515,-19.376,0,0.589,751145,Gloria Lasso Sus 20 Grandes Axitos (The Best Of Gloria Lasso),AR6H6R11187FB38BF6,,SORNEPM12AB0183895,152.23,0.421,0.47249,123.049,europop,1.0,4.0,0.139,Que Cosas_ Que Cosas,0
0.344171478,ARZ2CX31187B991668,Les Sexareenos,,0.0,0.683,1.25005,0.683,1.25005,98.89914,0.0,0.475300883,4.0,0.345,37.15735675013362,Not available,-63.933357868519515,-7.268,1,0.418,731953,14 Frenzied Shakers,ARFCSIE1187B98965E,0.561018716,SOYAJDV12AB01828DA,98.899,0.239,1.08474,182.57,garage rock,0.990162453,1.0,0.0,Ruby D.,2001
0.260796778,ARPOPBQ11F4C83D36D,DJ Spinn,,0.0,0.069,0.2306,0.663,0.2306,240.43057,0.0,0.515310233,11.0,0.706,37.15735675013362,Not available,-63.933357868519515,-13.159,0,0.604,665359,Juke Trax Online Vol. 6,ARLHURZ1187FB54C71,,SOTVSQV12AB018767D,228.426,0.601,0.2306,120.231,chicago house,1.0,3.0,1.0,Bounce Back,0
0.544257506,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,jazz and blues,1.0,0.733,0.62759,0.733,0.62759,184.2673,0.061,0.73379894,6.0,0.205,32.77815,"Dallas, TX",-96.7954,-10.72,1,0.309,391613,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,ARZBUQ41187FB39D29,0.693478471,SORUWYJ12AB0181EBF,180.251,0.529,0.32544,98.623,texas blues,0.999791772,1.0,0.0,Empty Arms,1996
0.354454709,ARVSDB11187FB4270B,The Creation,,0.0,0.86,0.78113,0.86,0.78113,250.27873,0.165,0.555787461,9.0,0.886,51.55615,"Middlesex, England",-0.25969,-10.612,1,0.531,416757,Our Music Is Red  - With Purple Flashes,AREZMQ71187FB51096,0.433005077,SODHSPZ12AB0185645,244.071,0.0,0.38809,85.453,freakbeat,1.0,1.0,0.134,Hey Joe,1967
0.29264827,AR573WK1187FB47167,The Balustrade Ensemble,,0.0,0.0,2.33859,0.648,1.32101,285.3873,3.019,0.495556565,2.0,0.014,37.77916,san francisco,-122.42005,-17.057,1,0.319,470993,Capsules,ARCQ0WE1187B9ABFB8,,SOAUAOA12AB018776D,264.452,0.096,1.32101,116.423,trip hop,0.838507612,3.0,0.686,Fall Away Into Darkness,2007
0.417499645,ARMJAGH1187FB546F3,The Box Tops,classic pop and rock,1.0,0.034,0.72854,0.801,0.22324,177.3971,0.171,0.630630038,0.0,0.552,35.14968,"Memphis, TN",-90.04892,-10.393,1,0.871,300821,The Letter/Neon Rainbow,ARSZWK21187B9B26D7,,SOETFQZ12A8C13C7DA,171.746,0.623,0.22324,117.381,blue-eyed soul,1.0,4.0,0.0,Neon Rainbow,1967
0.416173065,ARB29H41187B98F0EF,Terry Callier,classic pop and rock,1.0,0.805,0.9537,0.0,0.39475,180.50567,3.512,0.706827671,7.0,0.695,41.88415,Chicago,-87.63241,-8.154,1,0.556,22367,Essential_ The Very Best Of...,ARTB5PP1187FB523B7,0.360370583,SOVUDJB12A6D4F68C4,169.546,0.015,0.20873,109.018,soul jazz,0.985011245,3.0,1.0,Blues,2001
0.326429668,ARIUHYM1187B9AEAE4,Ultimate Fakebook,,0.0,0.015,1.55577,0.968,0.51492,149.55057,0.102,0.491695071,2.0,0.497,39.17881,"Manhattan, Kansas",-96.56183,-3.287,1,0.497,283150,This Will Be Laughing Week,ARMHMXB1187FB55E33,0.358976526,SOCFESM12A8C131EA8,146.564,0.0,0.25535,115.606,power pop,0.963624773,4.0,1.0,BrokA?n NA<<edle,0
0.352919184,ARF3L8J1187B9B7866,Astarte,black metal,1.0,0.069,0.45309,1.0,0.08168,173.81832,0.241,0.537088297,4.0,0.711,37.97615,"Athens, Greece",23.73641,-6.241,0,0.547,122610,Rise From Within,ARZJUGS1187B9AE3B9,0.43483809,SOQYHCL12A8C13E707,166.005,0.494,0.08168,161.782,black metal,1.0,3.0,0.343,Risen From Within,2000
