# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
2,8,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,5,Unknown,Unknown,"Afghanistan, Spin BuldakKandahar Province",Unknown,7,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Belt bomb,2013
5,30,-1,False,Unknown,Unknown,-1,Rebels vs. Syria & Allies,Syria,8,Unknown,Unknown,"Syria, HimsHims",Unknown,7,Unknown,Unknown,Residential area,Civilian,Car bomb,2013
10,9,-1,True,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,8,Unknown,Unknown,"Pakistan, DoabaNorth-West Frontier Province (NWFP)",Unknown,7,Unknown,Unknown,"Pro-government tribal elder's vehicle, Malik Habibullah Khan [survived]",Political,Motorcycle bomb,2013
3,11,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,10,Unknown,Unknown,"Pakistan, KarachiSindh Province",Unknown,7,Unknown,Unknown,Vehicle carrying a presidential aide,Political,Belt bomb,2013
0,0,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,10,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,7,Unknown,Unknown,Nineveh Operations Chief Lieutenant-General Basim al-Tai,Security,Car bomb,2013
13,27,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,11,Unknown,Unknown,"Iraq, MiqdadiyahDiyala Province",Unknown,7,Unknown,Unknown,Iraqi Shia civilians,Civilian,Belt bomb,2013
1,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,11,Unknown,Unknown,"Iraq, FallujahAl Anbar Province",Unknown,7,Unknown,Unknown,Iraqi Police Directorate,Security,Car bomb,2013
5,6,-1,False,Abu Hajir al-Libi,Libya,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,11,Unknown,Male,"Iraq, RamadiAl Anbar Province",Unknown,7,Unknown,Unknown,Iraqi Police station,Security,Mixed,2013
1,3,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,12,Unknown,Unknown,"Afghanistan, Mir Bacha KotKabol Province",Unknown,7,Unknown,Unknown,Afghan National Police (ANP) checkpoint,Security,Car bomb,2013
4,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,12,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,7,Unknown,Unknown,Iraqi Police Patrol,Security,Car bomb,2013
3,2,-1,False,Unknown,Unknown,-1,Somali Rebels vs. Ethiopia & Allies,Somalia,12,Unknown,Unknown,"Somalia, MogadishuBanaadir",Unknown,7,Unknown,Unknown,African Union (AU) military convoy,Security,Car bomb,2013
38,29,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,12,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,7,Unknown,Unknown,Cafe during iftar,Civilian,Belt bomb,2013
7,15,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,13,Unknown,Unknown,"Afghanistan, Spin BuldakKandahar Province",Unknown,7,Unknown,Unknown,Afghan-Pakistani border crossing checkpoint,Security,Belt bomb,2013
5,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,13,Unknown,Unknown,"Iraq, Abbar al HadariDiyala Province",Unknown,7,Unknown,Unknown,Iraqi Shia civilians,Civilian,Car bomb,2013
12,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,14,Unknown,Unknown,"Iraq, Babel ProvinceBabil Province",Unknown,7,Unknown,Unknown,Mosayab Grand Mosque,Civilian,Belt bomb,2013
2,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,15,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,7,Unknown,Unknown,Iraqi Army checkpoint,Security,Belt bomb,2013
13,0,-1,False,Unknown,Unknown,-1,Rebels vs. Syria & Allies,Syria,15,Unknown,Unknown,"Syria, Deir AtiyehRif Dimashq",Unknown,7,Unknown,Unknown,Syrian Police headquarters,Security,Car bomb,2013
2,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,15,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,7,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2013
1,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,19,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,7,Unknown,Unknown,Shia Mosque,Civilian,Belt bomb,2013
1,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,20,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,7,Unknown,Unknown,Iraqi Army Checkpoint,Security,Belt bomb,2013
7,31,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,21,Unknown,Unknown,"Iraq, Abu GhuraybBaghdad Province",Unknown,7,Unknown,Unknown,Abu Ghraib Prison,Security,Belt bomb,2013
5,25,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,21,Unknown,Unknown,"Iraq, TajiBaghdad Province",Unknown,7,Unknown,Unknown,Taji Prison,Security,Car bomb,2013
0,0,-1,False,Unknown,Unknown,-1,Rebels vs. Syria & Allies,Syria,22,Unknown,Unknown,"Syria, SukhnaHims",Unknown,7,Unknown,Unknown,Syrian Arab Army (SAA) checkpoint,Security,Car bomb,2013
1,6,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,22,Unknown,Unknown,"Pakistan, ChamanBalochistan Province",Unknown,7,Unknown,Unknown,NATO-ISAF military convoy,Security,Unspecified,2013
25,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,22,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,7,Unknown,Unknown,Iraqi Army convoy,Security,Car bomb,2013
0,0,-1,False,Unknown,Unknown,-1,Rebels vs. Syria & Allies,Syria,22,Unknown,Unknown,"Syria, SukhnaHims",Unknown,7,Unknown,Unknown,Syrian Arab Army (SAA) outpost,Security,Car bomb,2013
4,4,-1,False,Hamza,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,23,Unknown,Male,"Afghanistan, Sayedabad DistrictVardak Province",Unknown,7,Unknown,Unknown,Joint NATO-ISAF and Afghan National Army (ANA) military convoy,Security,Animal bomb,2013
5,38,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,24,Unknown,Unknown,"Pakistan, SukkurSindh Province",Unknown,7,Unknown,Unknown,Offices of the Pakistani Inter-Service Intelligence agency (ISI),Security,Car bomb,2013
1,7,-1,False,Abu Jaber al-Ansari,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,24,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,7,Unknown,Unknown,Iraqi Army Patrol,Security,Car bomb,2013
7,7,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,26,Unknown,Unknown,"Afghanistan, Qarah BaghGhazni Province",Unknown,7,Unknown,Unknown,Afghan Local Police (ALP) leader Dawlat Khan,Security,Motorcycle bomb,2013
57,206,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,26,Unknown,Unknown,"Pakistan, ParachinarNorth-West Frontier Province (NWFP)",Unknown,7,Unknown,Unknown,Bazaar in Shia majority neighborhood,Civilian,Belt bomb,2013
2,4,-1,False,Unknown,Unknown,-1,Somali Rebels vs. Ethiopia & Allies,Somalia,27,Unknown,Unknown,"Somalia, MogadishuBanaadir",Unknown,7,Unknown,Unknown,Turkish embassy,Political,Car bomb,2013
9,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,28,Unknown,Unknown,"Iraq, TozkhurmatoSalah ad Din Province",Unknown,7,Unknown,Unknown,Iraqi Kurd Police Checkpoint,Security,Car bomb,2013
0,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,30,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,7,Unknown,Unknown,Iraqi Police Headquarters,Security,Car bomb,2013
2,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,31,Unknown,Unknown,"Iraq, Abu GhuraybBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Army patrol,Security,Belt bomb,2013
3,4,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,31,Unknown,Unknown,"Afghanistan, Almar DistrictFaryab Province",Unknown,7,Unknown,Unknown,Afghan National Army (ANA) military convoy,Security,Motorcycle bomb,2013
7,36,18,False,Moatasem Deeb,Lebanon,1995,Rebels vs. Syria & Allies,Syria,2,Unknown,Male,"Syria, HassiaHims",Unknown,8,Unknown,Muslim (NA),Syrian Arab Army (SAA) checkpoint,Security,Car bomb,2013
9,24,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,3,Unknown,Unknown,"Afghanistan, JalalabadNangarhar Province",Unknown,8,Unknown,Unknown,Indian consulate,Political,Car bomb,2013
40,0,-1,False,Unknown,Saudi Arabia,-1,Rebels vs. Syria & Allies,Syria,5,Unknown,Unknown,"Syria, MenaghHalab (Aleppo)",Unknown,8,Unknown,Unknown,Menagh Air Base,Security,Car bomb,2013
2,2,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,7,Unknown,Unknown,"Afghanistan, Lashkar GahHelmand Province",Unknown,8,Unknown,Unknown,Convoy of Provincial Security Chief Gen. Mohammad Hakim Andar [survived],Security,Car bomb,2013
38,55,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,8,Unknown,Unknown,"Pakistan, QuettaBalochistan Province",Unknown,8,Unknown,Unknown,Policemen attending funeral,Security,Belt bomb,2013
2,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,9,Unknown,Unknown,"Iraq, FallujahAl Anbar Province",Unknown,8,Unknown,Unknown,Iraqi Police checkpoint,Security,Belt bomb,2013
9,48,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,10,Unknown,Unknown,"Iraq, TozkhurmatoSalah ad Din Province",Unknown,8,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2013
3,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,11,Unknown,Unknown,"Iraq, Abu GhuraybBaghdad Province",Unknown,8,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2013
16,35,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,12,Unknown,Unknown,"Iraq, BaladSalah ad Din Province",Unknown,8,Unknown,Unknown,Cafe,Civilian,Belt bomb,2013
27,226,-1,False,Unknown,Unknown,-1,Rebels vs. Syria & Allies,Lebanon,15,Unknown,Unknown,"Lebanon, BeirutBeyrouth",Unknown,8,Unknown,Unknown,Residential area and Hezbollah stronghold,Civilian,Car bomb,2013
0,15,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,16,Unknown,Unknown,"Afghanistan, Kandahar AirportKandahar Province",Unknown,8,Unknown,Unknown,Joint Afghan - ISAF convoy,Security,Belt bomb,2013
3,3,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,17,Unknown,Unknown,"Afghanistan, Bala BolukFarah Province",Unknown,8,Unknown,Unknown,Former provincial police chief,Security,Belt bomb,2013
5,8,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,20,Unknown,Unknown,"Afghanistan, Pul-e 'AlamLowgar Province",Unknown,8,Unknown,Unknown,Afghan Local Police (ALP) commander Sabz Ali,Security,Belt bomb,2013
1,3,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,21,Unknown,Unknown,"Afghanistan, Lashkar GahHelmand Province",Unknown,8,Unknown,Unknown,"Abdul Satar Noorzai, commander of 1st Battalion of the Afghan National Police (ANP)",Political,Unspecified,2013
5,8,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,21,Unknown,Unknown,"Afghanistan, Pul-e 'Alam DistrictLowgar Province",Unknown,8,Unknown,Unknown,Afghan Local Police (ALP) patrol,Security,Belt bomb,2013
14,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,22,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,8,Unknown,Unknown,Iraqi Army Headquarters,Security,Truck bomb,2013
9,27,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,22,Unknown,Unknown,"Iraq, DujaylSalah ad Din Province",Unknown,8,Unknown,Unknown,Iraqi Shia wedding,Civilian,Belt bomb,2013
6,19,18,False,Khalid Ali Al-Shibli,Unknown,-1,Rebels vs. Syria & Allies,Syria,22,Unknown,Male,"Syria, AleppoHalab (Aleppo)",Unknown,8,Unknown,Unknown,Pro-government journalist,Civilian,Belt bomb,2013
2,6,-1,False,Unknown,Unknown,-1,Rebels vs. Yemen,Yemen,23,Unknown,Unknown,"Yemen, ShibamHadramawt",Unknown,8,Unknown,Unknown,Yemeni Army checkpiont,Security,Car bomb,2013
26,55,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,23,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Park crowded with Iraqi civilians,Civilian,Belt bomb,2013
3,2,-1,False,Fazl Haq,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,26,Unknown,Unknown,"Afghanistan, Tagab DistrictKapisa Province",Unknown,8,Unknown,Unknown,Afghan National Army (ANA) base,Security,Car bomb,2013
0,1,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,27,Unknown,Unknown,"Afghanistan, KabulKabol Province",Unknown,8,Unknown,Unknown,Energy and Water Ministry,Civilian,Motorcycle bomb,2013
8,34,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,28,Unknown,Unknown,"Afghanistan, Ghazni CityGhazni Province",Unknown,8,Unknown,Unknown,Joint NATO-ISAF and Afghan National Army (ANA) military base,Security,Car bomb,2013
4,15,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,28,Unknown,Unknown,"Afghanistan, Lashkar GahHelmand Province",Unknown,8,Unknown,Unknown,NATO-ISAF (US) military convoy,Security,Car bomb,2013
5,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,28,Unknown,Unknown,"Iraq, MahmudiyahBaghdad Province",Unknown,8,Unknown,Unknown,Restaurant,Civilian,Belt bomb,2013
10,27,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,28,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Iraqi Shia civilian bystanders,Civilian,Car bomb,2013
8,25,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,30,Unknown,Unknown,"Afghanistan, Dashti ArchiKondoz Province",Unknown,8,Unknown,Unknown,"Sheikh Sadruddin, the district governor of Dashti Archi",Political,Belt bomb,2013
6,24,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,31,Unknown,Unknown,"Afghanistan, Kandahar CityKandahar Province",Unknown,8,Unknown,Unknown,Afghan policemen collecting wages,Civilian,Belt bomb,2013
6,8,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,31,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,8,Unknown,Unknown,"Police Lieutenant Colonel, in a police patrol",Security,Belt bomb,2013
7,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,1,Unknown,Unknown,"Iraq, RamadiAl Anbar Province",Unknown,9,Unknown,Unknown,Iraqi Police Checkpoint,Security,Car bomb,2013
4,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,2,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,9,Unknown,Unknown,Sahwa (Anbar Awakening) checkpiont,Security,Car bomb,2013
8,14,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,2,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,"Wissam al-Hardan, leader of the Anbar Awakening",Security,Belt bomb,2013
8,0,20,False,'Amer Ismael Sa'dat al-Jimzawiaka Abu Mus'ib al-Zarqawi or Abu Muhammad,Jordan,1993,Rebels vs. Syria & Allies,Syria,4,Unknown,Male,"Syria, Ma'loulaRif Dimashq",Unknown,9,Unskilled,Muslim (Sunni),Syrian Arab Army (SAA) checkpoint,Security,Car bomb,2013
5,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,4,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,9,Unknown,Unknown,Iraqi Police station,Security,Car bomb,2013
1,22,-1,True,Waleed Badr,Egypt,-1,Egyptian Rebels,Egypt,5,Unknown,Male,"Egypt, CairoAl Qahirah",Unknown,9,Skilled,Muslim (NA),Convoy of interior minister Mohamed Ibrahim,Political,Car bomb,2013
1,4,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,7,Unknown,Unknown,"Iraq, TajiBaghdad Province",Unknown,9,Unknown,Unknown,Mayor of Taji,Political,Belt bomb,2013
18,20,-1,False,Unknown,Unknown,-1,Somali Rebels vs. Ethiopia & Allies,Somalia,7,Unknown,Unknown,"Somalia, MogadishuBanaadir",Unknown,9,Unknown,Unknown,Somali Police Officers,Security,Belt bomb,2013
4,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,8,Unknown,Unknown,"Iraq, JalalwaDiyala Province",Unknown,9,Unknown,Unknown,Iraqi Police station,Security,Belt bomb,2013
4,153,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,8,Unknown,Unknown,"Afghanistan, Maidan ShahrVardak Province",Unknown,9,Unknown,Unknown,National Directorate of Security (NDS) building,Security,Truck bomb,2013
0,4,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,10,Unknown,Unknown,"Afghanistan, KhushiLowgar Province",Unknown,9,Unknown,Unknown,Afghan National Army (ANA) checkpoint,Security,Car bomb,2013
35,55,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,11,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Shia Tamimi Mosque,Civilian,Belt bomb,2013
9,17,-1,False,Unknown,Unknown,-1,Egyptian Rebels,Egypt,11,Unknown,Unknown,"Egypt, RafahShamal Sina' (North Sinai)",Unknown,9,Unknown,Unknown,Military intelligence office and checkpoint,Security,Car bomb,2013
35,0,-1,False,Abu Usama al-Australiaka Abu Usama al-Muhajir,Australia,-1,Rebels vs. Syria & Allies,Syria,11,Unknown,Male,"Syria, Deir ez-ZorDayr az Zawr",Unknown,9,Unknown,Unknown,Syrian Arab Army (SAA) checkpoint,Security,Truck bomb,2013
3,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,12,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,9,Unknown,Unknown,Iraqi Army Base,Security,Car bomb,2013
0,14,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,13,Unknown,Unknown,"Afghanistan, SharanPaktika Province",Unknown,9,Unknown,Unknown,Afghan National Army (ANA) checkpoint,Security,Truck bomb,2013
4,18,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,13,Unknown,Unknown,"Afghanistan, HeratHerat Province",Unknown,9,Unknown,Unknown,American consulate,Political,Car bomb,2013
21,35,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,14,Unknown,Unknown,"Iraq, BashiqaNinawa Province",Unknown,9,Unknown,Unknown,Shabaki relatives,Civilian,Belt bomb,2013
4,7,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,14,Unknown,Unknown,"Afghanistan, Daman DistrictKandahar Province",Unknown,9,Unknown,Unknown,NATO-ISAF military convoy,Security,Car bomb,2013
3,6,-1,False,Unknownaka NA,Unknown,-1,Chechen Separatists vs. Russia,Russia,16,Unknown,Unknown,"Russia, SernovodskayaChechnya",Unknown,9,Unknown,Unknown,Chechen Police Station,Security,Car bomb,2013
1,10,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,16,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,9,Unknown,Unknown,Military intelligence officer Brigadier General Ismail al-Juburi's motorcade,Security,Belt bomb,2013
8,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,17,Unknown,Unknown,"Iraq, FallujahAl Anbar Province",Unknown,9,Unknown,Unknown,Iraqi Police station,Security,Belt bomb,2013
2,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,18,Unknown,Unknown,"Iraq, TozkhurmatoSalah ad Din Province",Unknown,9,Unknown,Unknown,Iraqi civilians,Civilian,Car bomb,2013
40,36,-1,False,Unknown,Unknown,-1,Rebels vs. Yemen,Yemen,20,Unknown,Unknown,"Yemen, AzzanShabwah",Unknown,9,Unknown,Unknown,Yemeni Army camp responsible for ensuring security at Shabwa oilfields,Security,Car bomb,2013
10,0,-1,False,Unknown,Unknown,-1,Rebels vs. Yemen,Yemen,20,Unknown,Unknown,"Yemen, AzzanShabwah",Unknown,9,Unknown,Unknown,Yemeni Army checkpiont,Security,Car bomb,2013
85,120,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,21,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Shia civilians,Civilian,Car bomb,2013
0,13,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,21,Unknown,Unknown,"Afghanistan, CharbolakBalkh Province",Unknown,9,Unknown,Unknown,Market,Civilian,Belt bomb,2013
7,21,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,21,Unknown,Unknown,"Iraq, BayjiSalah ad Din Province",Unknown,9,Unknown,Unknown,Iraqi Police Station,Security,Belt bomb,2013
16,46,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,22,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Funeral for Sunni family,Civilian,Belt bomb,2013
81,141,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,22,Unknown,Unknown,"Pakistan, PeshawarNorth-West Frontier Province (NWFP)",Unknown,9,Unknown,Unknown,All Saints Chirstian Church,Civilian,Belt bomb,2013
0,47,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,22,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,9,Unknown,Unknown,Christian Member of Parliament,Political,Car bomb,2013
18,41,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,23,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Sahwa/Awakening Council funeral,Security,Belt bomb,2013
2,26,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,23,Unknown,Unknown,"Russia, KhuchniDagestan",Unknown,9,Unknown,Unknown,Dagestani Police Station,Security,Car bomb,2013
1,1,-1,True,Unknown,Unknown,-1,Rebels vs. Yemen,Yemen,25,Unknown,Unknown,"Yemen, AtaqShabwah",Unknown,9,Unknown,Unknown,Army intelligence officer Lieutenant Colonel Mohammed al-Saidi,Security,Car bomb,2013
10,22,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,25,Unknown,Unknown,"Iraq, HuwayjahAt Ta'mim (Kirkuk) Province",Unknown,9,Unknown,Unknown,Local administrative building,Political,Car bomb,2013
20,71,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,26,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Marketplace,Civilian,Belt bomb,2013
2,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,27,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,9,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2013
2,6,-1,False,Unknown,Unknown,-1,Al-Qaida in Islamic North Africa,Mali,28,Unknown,Unknown,"Mali, TombouctouTombouctou",Unknown,9,Unknown,Unknown,Malian Army barracks,Security,Car bomb,2013
2,3,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,29,Unknown,Unknown,"Afghanistan, MarjahHelmand Province",Unknown,9,Unknown,Unknown,Afghan National Police (ANP) district headquarters,Security,Belt bomb,2013
27,40,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,29,Unknown,Unknown,"Iraq, MusayyibBabil Province",Unknown,9,Unknown,Unknown,Shia al-Hussein Mosque,Civilian,Belt bomb,2013
7,60,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,29,Unknown,Unknown,"Iraq, ArbilArbil Province",Unknown,9,Unknown,Unknown,Asayesh (Kurdish) security headquarters,Security,Car bomb,2013
5,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. Iraqi Government & Allies,Iraq,1,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,10,Unknown,Unknown,Anti-explosives security directorate of the Iraqi Police,Security,Car bomb,2013
6,12,-1,False,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,2,Unknown,Unknown,"Pakistan, ChamanBalochistan Province",Unknown,10,Unknown,Unknown,Pakistani Frontier Corps (FC) checkpoint,Security,Belt bomb,2013
15,20,-1,True,Unknown,Unknown,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,3,Unknown,Unknown,"Pakistan, OrakzaiFederally Administered Tribal Areas (FATA)",Unknown,10,Unknown,Unknown,Hanafi militant commander,Security,Car bomb,2013
