# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
2,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaladSalah ad Din Province",Unknown,7,Unknown,Unknown,Iraqi Army troops,Security,Motorcycle bomb,2005
2,7,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Interim President Jalal Talabani,Political,Car bomb,2005
2,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
11,24,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
2,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Military Barracks formerly Defense Ministry Building,Security,Car bomb,2005
8,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Army base,Security,Car bomb,2005
6,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police Commando Patrol,Security,Car bomb,2005
100,151,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Unknown,"Iraq, MusayyibBabil Province",Unknown,7,Unknown,Unknown,Market frequented by Iraqi Shia civilians,Civilian,Belt bomb,2005
4,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police officers,Security,Car bomb,2005
4,18,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,7,Unknown,Unknown,Hammam al-Alil Iraqi Police station,Security,Belt bomb,2005
3,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
6,9,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, MahmudiyahBaghdad Province",Unknown,7,Unknown,Unknown,US military convoy,Security,Car bomb,2005
7,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police convoy,Security,Car bomb,2005
6,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraq's Electoral Commission Offices,Political,Car bomb,2005
0,0,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,19,Unknown,Unknown,"Afghanistan, HeratHerat Province",Unknown,7,Unknown,Unknown,"Security Commander of Enjil District, Khwaja Mohammad Esa",Security,Belt bomb,2005
6,18,-1,False,Unknown,Unknown,-1,Kashmiri Rebels vs. India,India,20,Unknown,Male,"India, SrinagarJammu and Kashmir",Unknown,7,Unknown,Unknown,Army Jeep,Security,Car bomb,2005
1,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,21,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
6,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,21,Unknown,Unknown,"Iraq, MahmudiyahBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
75,200,-1,False,Yusuf Badran,Egypt,-1,Al Qaeda vs. U.S. & Allies,Egypt,23,Unknown,Male,"Egypt, Sharm el-SheikhJanub Sina' (South Sinai)",Unknown,7,Unknown,Unknown,Ghazalah Gardens Hotel,Civilian,Truck bomb,2005
40,33,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Al-Rashid Iraqi Police station,Security,Truck bomb,2005
8,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Al Sadeer Hotel,Civilian,Car bomb,2005
2,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Iraqi Police Commando Patrol,Security,Car bomb,2005
5,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,7,Unknown,Unknown,Joint US and Iraqi Army checkpoint and First-Responders,Security,Motorcycle bomb,2005
26,35,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Male,"Iraq, RabiahNinawa Province",Unknown,7,Unknown,Unknown,Iraqi Army recruitment center,Security,Belt bomb,2005
4,24,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,US military convoy,Security,Car bomb,2005
6,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,8,Unknown,Unknown,Iraqi Army patrol,Security,Car bomb,2005
4,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,8,Unknown,Unknown,Convoy of Moqtada Sadr's followers,Political,Car bomb,2005
1,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Unknown,"Iraq, AmiriyahBaghdad Province",Unknown,8,Unknown,Unknown,US Marines,Security,Car bomb,2005
7,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,8,Unknown,Unknown,"Iraq, TikritSalah ad Din Province",Unknown,8,Unknown,Unknown,Iraqi Army and Police headquarters,Security,Car bomb,2005
4,52,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,US military convoy,Security,Car bomb,2005
0,31,42,False,Huang Maojin,China,1963,Isolated Attacks,China,12,Unknown,Male,"China, FuzhouFujian",Unknown,8,Unknown,Unknown,Public Bus (Bus #5),Civilian,Belt bomb,2005
0,40,-1,False,Abd al-Rahman Qaisiya,"Palestinian Territory, Occupied",-1,Palestinian Resistance vs. Israel,Israel,12,Unknown,Male,"Israel, BeershebaHaDarom Province (Southern)",Unknown,8,Skilled,Unknown,Public Bus #9 transporting Israeli civilians,Civilian,Belt bomb,2005
2,4,-1,False,Unknown,Syria,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, MahawilBabil Province",Unknown,8,Unknown,Unknown,Market,Civilian,Belt bomb,2005
0,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Parked Iraqi police patrol,Security,Belt bomb,2005
10,40,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Kindi Hospital,Civilian,Belt bomb,2005
25,75,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Nahda Bus Terminal,Civilian,Car bomb,2005
7,20,-1,False,Abu-Hafs al-Najdiaka Abu al-Munzer al-Ansari al-Iraqi,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Male,"Iraq, BaqubahDiyala Province",Unknown,8,Unknown,Unknown,US headquarters in Al-Sina'ah building,Security,Belt bomb,2005
15,59,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,8,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
0,50,25,False,Aiman Za'aqiiq,"Palestinian Territory, Occupied",1980,Palestinian Resistance vs. Israel,Israel,28,Unknown,Male,"Israel, BeershebaHaDarom Province (Southern)",Unknown,8,Unknown,Unknown,Central Bus Station,Civilian,Backpack bomb,2005
2,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, SamarraSalah ad Din Province",Unknown,8,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
1,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Unknown,"Iraq, IskandariyahBabil Province",Unknown,9,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
14,16,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,5,Unknown,Unknown,"Iraq, HitAl Anbar Province",Unknown,9,Unknown,Unknown,Coalition military base,Security,Car bomb,2005
1,4,18,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,7,Unknown,Male,"Afghanistan, GereshkHelmand Province",Unknown,9,Unknown,Unknown,NATO-ISAF patrol,Security,Car bomb,2005
10,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Unknown,"Iraq, BasrahAl Basrah Province",Unknown,9,Unknown,Unknown,Falafel Restaurant,Civilian,Car bomb,2005
0,1,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,8,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Convoy of private American security contractors,Security,Car bomb,2005
0,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,US military convoy,Security,Car bomb,2005
0,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Joint US and Iraqi Army checkpoint,Security,Car bomb,2005
3,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Joint US and Iraqi Army military convoy,Security,Car bomb,2005
114,200,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Shia laborers seeking work,Civilian,Car bomb,2005
0,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,US military convoy,Security,Car bomb,2005
0,4,-1,False,Unknown,Afghanistan,-1,Pakistani Rebels vs. Pakistan & U.S. Allies,Pakistan,14,Unknown,Male,"Pakistan, SamsaiBalochistan Province",Unknown,9,Unknown,Unknown,Sunni Islamic seminary,Civilian,Belt bomb,2005
0,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Television station headquarters,Civilian,Car bomb,2005
3,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,14,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Army soldiers,Security,Belt bomb,2005
7,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
21,21,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,15,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Quick Reaction Force patrol,Security,Car bomb,2005
12,24,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,16,Unknown,Unknown,"Iraq, TozkhurmatoSalah ad Din Province",Unknown,9,Unknown,Unknown,Hussainiyat al-Rasoul al-Azam Mosque,Civilian,Car bomb,2005
9,15,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, MahmudiyahBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Special Police Force Patrol,Security,Car bomb,2005
2,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, LatifiyahBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
4,2,-1,False,Unknown,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, MosulNinawa Province",Unknown,9,Unknown,Unknown,US Diplomatic Convoy,Political,Car bomb,2005
5,17,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Bus transporting Iraqi civilians,Civilian,Belt bomb,2005
1,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, Haswah (Babil)Babil Province",Unknown,9,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
1,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, IskandariyahBabil Province",Unknown,9,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
4,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
13,12,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Police convoy,Security,Car bomb,2005
6,19,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Unknown,"Iraq, MusayyibBabil Province",Unknown,9,Unknown,Unknown,Iraqi Shia shrine,Civilian,Motorcycle bomb,2005
4,48,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Male,"Iraq, HillahBabil Province",Unknown,9,Unknown,Unknown,Vegetable Market,Civilian,Belt bomb,2005
10,30,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,26,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,9,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
10,23,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,27,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,9,Unknown,Unknown,Iraqi Police recruitment center,Security,Belt bomb,2005
1,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,9,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
6,53,-1,False,Unknown,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,28,Unknown,Female,"Iraq, Tal AfarNinawa Province",Unknown,9,Unknown,Unknown,US Military Office/Iraq iArmy Recruiting Center,Security,Belt bomb,2005
9,28,22,False,Mulla Sardar Muhammad,Yemen,1983,Afghan Rebels vs. U.S. & Allies,Afghanistan,28,Unknown,Male,"Afghanistan, KabulKabol Province",Unknown,9,Unknown,Unknown,Kabul Military Training Center,Security,Motorcycle bomb,2005
102,150,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Unknown,"Iraq, BaladSalah ad Din Province",Unknown,9,Unknown,Unknown,Vegetable Market,Civilian,Car bomb,2005
14,50,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,9,Unknown,Unknown,Al-Ammar Vegetable Market,Civilian,Car bomb,2005
14,60,25,False,Aip Hidayat,Indonesia,1980,Indonesian Rebels vs. Indonesian Government & Allies,Indonesia,1,Unknown,Male,"Indonesia, JimbaranBali",Unknown,10,Unknown,Unknown,Four Seasons Hotel,Civilian,Other PBIED,2005
6,41,-1,False,Misnoaka Wisnu,Unknown,-1,Indonesian Rebels vs. Indonesian Government & Allies,Indonesia,1,Unknown,Male,"Indonesia, KutaBali",Unknown,10,Unknown,Unknown,Western tourists at Raja Bar and Restaurant,Civilian,Belt bomb,2005
3,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,4,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
1,4,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,5,Unknown,Unknown,"Afghanistan, Kandahar CityKandahar Province",Unknown,10,Unknown,Unknown,NATO-ISAF (Canadian) troops,Security,Truck bomb,2005
25,87,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,5,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,10,Unknown,Unknown,Iraqi Policemen,Security,Belt bomb,2005
10,11,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Bus transporting Iraqi civilians,Civilian,Belt bomb,2005
0,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,6,Unknown,Unknown,"Iraq, HillahBabil Province",Unknown,10,Unknown,Unknown,Iraqi Police convoy,Security,Car bomb,2005
7,20,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,8,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
0,8,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,10,Unknown,Unknown,Iraqi Army patrol,Security,Car bomb,2005
0,10,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,"Convoy of Saad Naif Al-Hardan, Iraq's Minister of Provincial Affairs",Political,Car bomb,2005
0,4,-1,False,Mawlawi Akramoddin,Afghanistan,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,9,Unknown,Male,"Afghanistan, Kandahar CityKandahar Province",Unknown,10,Unknown,Unknown,British Embassy Convoy,Political,Car bomb,2005
1,6,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,US military convoy,Security,Car bomb,2005
3,8,-1,True,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,10,Unknown,Unknown,"Afghanistan, Kandahar CityKandahar Province",Unknown,10,Unknown,Unknown,"Former Militia Commander, Agha Shah",Security,Other PBIED,2005
7,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Hay al-Amil Iraqi Police station,Security,Car bomb,2005
0,0,-1,False,Unknown,Unknown,-1,Afghan Rebels vs. U.S. & Allies,Afghanistan,10,Unknown,Unknown,"Afghanistan, Kandahar CityKandahar Province",Unknown,10,Unknown,Unknown,NATO-ISAF (US) military convoy,Security,Belt bomb,2005
7,5,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,10,Unknown,Male,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Joint US and Iraqi Army checkpoint,Security,Car bomb,2005
20,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Iraqi Army convoy,Security,Car bomb,2005
30,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,11,Unknown,Unknown,"Iraq, Tal AfarNinawa Province",Unknown,10,Unknown,Unknown,Outdoor Vegetable Market,Civilian,Car bomb,2005
30,35,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,12,Unknown,Male,"Iraq, Tal AfarNinawa Province",Unknown,10,Unknown,Unknown,Iraqi Police recruits,Security,Belt bomb,2005
2,2,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,13,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,10,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
0,0,22,False,Yasmeen,India,1983,Kashmiri Rebels vs. India,India,13,Unknown,Female,"India, AwantiporaJammu and Kashmir",Married,10,Unknown,Unknown,Indian Army military convoy,Security,Belt bomb,2005
2,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,17,Unknown,Male,"Iraq, SamarraSalah ad Din Province",Unknown,10,Unknown,Unknown,Political officials attending funeral,Political,Belt bomb,2005
5,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,10,Unknown,Unknown,US military patrol,Security,Car bomb,2005
1,3,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,19,Unknown,Unknown,"Iraq, KhalisDiyala Province",Unknown,10,Unknown,Unknown,Iraqi Army checkpoint,Security,Car bomb,2005
4,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,20,Unknown,Unknown,"Iraq, BaqubahDiyala Province",Unknown,10,Unknown,Unknown,Government building,Political,Car bomb,2005
2,13,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,10,Unknown,Unknown,US military convoy,Security,Car bomb,2005
4,14,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,23,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Iraqi Police patrol,Security,Car bomb,2005
17,10,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,24,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,10,Unknown,Unknown,Palestina and Sheraton Hotels,Civilian,Car bomb,2005
9,4,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,25,Unknown,Unknown,"Iraq, SulaimaniyaAs Sulaymaniyah Province",Unknown,10,Unknown,Unknown,Ministry building,Political,Car bomb,2005
6,30,26,False,Hassan Ahmed Hassan Abu Zeid,"Palestinian Territory, Occupied",1979,Palestinian Resistance vs. Israel,Israel,26,Unknown,Male,"Israel, HaderaHiefa Province (Haifa)",Unknown,10,Unknown,Muslim (NA),Public Market,Civilian,Belt bomb,2005
25,45,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,29,Unknown,Unknown,"Iraq, HuwaydirDiyala Province",Unknown,10,Unknown,Unknown,Iraqi Shia civilians,Civilian,Truck bomb,2005
1,7,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,30,Unknown,Unknown,"Iraq, SinjarNinawa Province",Unknown,10,Unknown,Unknown,Iraqi Police checkpoint,Security,Car bomb,2005
0,3,-1,True,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,1,Unknown,Male,"Iraq, KirkukAt Ta'mim (Kirkuk) Province",Unknown,11,Unknown,Unknown,Police Director,Security,Belt bomb,2005
23,61,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,2,Unknown,Unknown,"Iraq, MusayyibBabil Province",Unknown,11,Unknown,Unknown,Market frequented by Iraqi Shia civilians,Civilian,Truck bomb,2005
6,18,-1,False,Mohammad Mubashir Hussain,Pakistan,-1,Kashmiri Rebels vs. India,India,2,Unknown,Male,"India, SrinagarJammu and Kashmir",Unknown,11,Unknown,Unknown,Police Roadblock,Security,Car bomb,2005
0,0,55,True,Salahuddin,Unknown,1950,Afghan Rebels vs. U.S. & Allies,Afghanistan,7,Unknown,Male,"Afghanistan, Lashkar GahHelmand Province",Unknown,11,Unknown,Unknown,Governor Sher Mohammad,Political,Car bomb,2005
4,0,-1,False,Unknown,Unknown,-1,Iraqi Rebels vs. U.S. & Allies,Iraq,7,Unknown,Unknown,"Iraq, BaghdadBaghdad Province",Unknown,11,Unknown,Unknown,US military checkpoint,Security,Car bomb,2005
20,40,35,False,Ali Shumariaka Abu Khabib,Iraq,1972,Iraqi Rebels vs. U.S. & Allies,Jordan,9,Unknown,Male,"Jordan, Amman'Amman",Married,11,Unknown,Muslim (Sunni),Wedding in the hotel's banquet hall,Civilian,Belt bomb,2005
0,1,38,False,Muriel Degauque,Belgium,1967,Iraqi Rebels vs. U.S. & Allies,Iraq,9,Unknown,Female,"Iraq, BaqubahDiyala Province",Married,11,Unknown,Muslim (NA),US military patrol,Security,Belt bomb,2005
17,40,-1,False,Abu Muaz,Iraq,-1,Iraqi Rebels vs. U.S. & Allies,Jordan,9,Unknown,Male,"Jordan, Amman'Amman",Unknown,11,Unknown,Muslim (Sunni),Days Inn Hotel,Civilian,Belt bomb,2005
