Avg Temp,Avg Wind,City,Code,Day,Full,High Gust,High Wind,Location,Max Temp,Min Temp,Month,Precipitation,State,Year
45.0,7.0,Milwaukee/Sullivan,ORD,14,04-14-2016,21.0,17.0,"Milwaukee/Sullivan, WI",56.0,34.0,4,0.0,Wisconsin,2016
74.0,4.0,Phoenix,PHX,14,04-14-2016,18.0,14.0,"Phoenix, AZ",86.0,62.0,4,0.0,Arizona,2016
50.0,6.0,Lincoln,PIA,14,04-14-2016,22.0,16.0,"Lincoln, IL",63.0,36.0,4,0.0,Illinois,2016
43.0,5.0,Pittsburgh,PIT,14,04-14-2016,20.0,13.0,"Pittsburgh, PA",56.0,29.0,4,0.0,Pennsylvania,2016
55.0,5.0,Pendleton,PSC,14,04-14-2016,30.0,25.0,"Pendleton, OR",65.0,44.0,4,0.36,Oregon,2016
59.0,6.0,Goodland,PUB,14,04-14-2016,16.0,13.0,"Goodland, KS",76.0,41.0,4,0.0,Kansas,2016
41.0,6.0,Gray/Portland,PWM,14,04-14-2016,22.0,16.0,"Gray/Portland, ME",54.0,28.0,4,0.0,Maine,2016
59.0,0.0,Sacramento,RDD,14,04-14-2016,41.0,28.0,"Sacramento, CA",70.0,47.0,4,0.09,California,2016
59.0,0.0,Sacramento,RDD,14,04-14-2016,41.0,28.0,"Sacramento, CA",70.0,47.0,4,0.09,California,2016
55.0,9.0,Raleigh,RDU,14,04-14-2016,23.0,20.0,"Raleigh, NC",64.0,45.0,4,0.0,North Carolina,2016
50.0,7.0,Wakefield,RIC,14,04-14-2016,23.0,18.0,"Wakefield, VA",60.0,40.0,4,0.0,Virginia,2016
47.0,3.0,Blacksburg,RNK,14,04-14-2016,9.0,12.0,"Blacksburg, VA",62.0,31.0,4,0.0,Virginia,2016
56.0,12.0,Reno,RNO,14,04-14-2016,47.0,38.0,"Reno, NV",66.0,46.0,4,0.0,Nevada,2016
56.0,18.0,La Crosse,RST,14,04-14-2016,33.0,28.0,"La Crosse, WI",70.0,42.0,4,0.85,Wisconsin,2016
56.0,18.0,La Crosse,RST,14,04-14-2016,33.0,28.0,"La Crosse, WI",70.0,42.0,4,0.85,Wisconsin,2016
54.0,8.0,Louisville,SDF,14,04-14-2016,29.0,14.0,"Louisville, KY",67.0,41.0,4,0.0,Kentucky,2016
51.0,6.0,Seattle,SEA,14,04-14-2016,39.0,30.0,"Seattle, WA",58.0,44.0,4,0.1,Washington,2016
54.0,7.0,Springfield,SGF,14,04-14-2016,22.0,18.0,"Springfield, MO",63.0,45.0,4,0.0,Missouri,2016
79.0,5.0,San Juan,SJU,14,04-14-2016,20.0,13.0,"San Juan, PR",84.0,73.0,4,1.48,Puerto Rico,2016
53.0,6.0,St. Louis,STL,14,04-14-2016,20.0,14.0,"St. Louis, MO",65.0,40.0,4,0.0,Missouri,2016
56.0,6.0,San Francisco Bay Area/Monterey,STS,14,04-14-2016,22.0,18.0,"San Francisco Bay Area/Monterey, CA",67.0,45.0,4,0.2,California,2016
70.0,5.0,Tallahassee,TLH,14,04-14-2016,19.0,16.0,"Tallahassee, FL",79.0,60.0,4,1.86,Florida,2016
40.0,7.0,Cleveland,TOL,14,04-14-2016,22.0,18.0,"Cleveland, OH",51.0,28.0,4,0.0,Ohio,2016
56.0,6.0,Tulsa,TUL,14,04-14-2016,18.0,15.0,"Tulsa, OK",63.0,49.0,4,0.26,Oklahoma,2016
69.0,4.0,Tucson,TUS,14,04-14-2016,16.0,12.0,"Tucson, AZ",84.0,53.0,4,0.0,Arizona,2016
65.0,15.0,Rapid City,UNR,14,04-14-2016,39.0,26.0,"Rapid City, SD",80.0,50.0,4,0.01,South Dakota,2016
65.0,16.0,Rapid City,UNR,14,04-14-2016,39.0,33.0,"Rapid City, SD",80.0,50.0,4,0.01,South Dakota,2016
40.0,11.0,Medford,AAT,15,04-15-2016,40.0,32.0,"Medford, OR",49.0,30.0,4,0.09,Oregon,2016
49.0,2.0,Mount Holly/Philadelphia,ABE,15,04-15-2016,16.0,14.0,"Mount Holly/Philadelphia, NJ",63.0,34.0,4,0.0,New Jersey,2016
60.0,5.0,San Angelo,ABI,15,04-15-2016,21.0,16.0,"San Angelo, TX",75.0,45.0,4,0.0,Texas,2016
62.0,11.0,Albuquerque,ABQ,15,04-15-2016,40.0,33.0,"Albuquerque, NM",77.0,46.0,4,0.54,New Mexico,2016
66.0,18.0,Aberdeen,ABR,15,04-15-2016,39.0,31.0,"Aberdeen, SD",86.0,45.0,4,0.0,South Dakota,2016
64.0,8.0,Denver/Boulder,AKO,15,04-15-2016,43.0,33.0,"Denver/Boulder, CO",79.0,49.0,4,0.0,Colorado,2016
45.0,7.0,Albany,ALB,15,04-15-2016,22.0,15.0,"Albany, NY",58.0,31.0,4,0.0,New York,2016
48.0,12.0,Pueblo,ALS,15,04-15-2016,45.0,33.0,"Pueblo, CO",68.0,28.0,4,0.0,Colorado,2016
64.0,19.0,Amarillo,AMA,15,04-15-2016,36.0,29.0,"Amarillo, TX",80.0,47.0,4,0.0,Texas,2016
66.0,7.0,Birmingham,ANB,15,04-15-2016,22.0,16.0,"Birmingham, AL",73.0,58.0,4,0.17,Alabama,2016
44.0,3.0,Anchorage,ANC,15,04-15-2016,36.0,9.0,"Anchorage, AK",54.0,33.0,4,0.0,Alaska,2016
42.0,8.0,Marquette,ANJ,15,04-15-2016,22.0,17.0,"Marquette, MI",53.0,30.0,4,0.0,Michigan,2016
42.0,8.0,Marquette,ANJ,15,04-15-2016,22.0,17.0,"Marquette, MI",53.0,30.0,4,0.0,Michigan,2016
40.0,6.0,Gaylord,APN,15,04-15-2016,21.0,17.0,"Gaylord, MI",52.0,27.0,4,0.0,Michigan,2016
52.0,8.0,Chicago,ARR,15,04-15-2016,21.0,16.0,"Chicago, IL",67.0,37.0,4,0.0,Illinois,2016
63.0,10.0,Peachtree City/Atlanta,ATL,15,04-15-2016,26.0,21.0,"Peachtree City/Atlanta, GA",69.0,56.0,4,0.01,Georgia,2016
64.0,6.0,Austin/San Antonio,AUS,15,04-15-2016,22.0,16.0,"Austin/San Antonio, TX",75.0,52.0,4,0.0,Texas,2016
61.0,17.0,North Platte,BBW,15,04-15-2016,37.0,29.0,"North Platte, NE",73.0,48.0,4,0.0,Nebraska,2016
42.0,5.0,Binghamton,BGM,15,04-15-2016,20.0,13.0,"Binghamton, NY",55.0,29.0,4,0.0,New York,2016
41.0,8.0,Caribou,BGR,15,04-15-2016,26.0,21.0,"Caribou, ME",53.0,29.0,4,0.0,Maine,2016
48.0,8.0,Billings,BIL,15,04-15-2016,30.0,24.0,"Billings, MT",56.0,39.0,4,0.38,Montana,2016
59.0,10.0,Bismarck,BIS,15,04-15-2016,29.0,24.0,"Bismarck, ND",70.0,48.0,4,0.01,North Dakota,2016
42.0,11.0,Boise,BKE,15,04-15-2016,37.0,26.0,"Boise, ID",52.0,31.0,4,0.02,Idaho,2016
65.0,4.0,Nashville,BNA,15,04-15-2016,14.0,12.0,"Nashville, TN",74.0,55.0,4,0.01,Tennessee,2016
44.0,10.0,Boston,BOS,15,04-15-2016,28.0,23.0,"Boston, MD",49.0,38.0,4,0.0,Massachusetts,2016
74.0,8.0,Brownsville,BRO,15,04-15-2016,23.0,17.0,"Brownsville, TX",83.0,64.0,4,0.0,Texas,2016
73.0,8.0,New Orleans/Baton Rouge,BTR,15,04-15-2016,22.0,17.0,"New Orleans/Baton Rouge, LA",81.0,65.0,4,0.14,Louisiana,2016
40.0,5.0,Burlington,BTV,15,04-15-2016,24.0,20.0,"Burlington, VT",52.0,27.0,4,0.0,Vermont,2016
42.0,10.0,Buffalo,BUF,15,04-15-2016,22.0,17.0,"Buffalo, NY",54.0,29.0,4,0.0,New York,2016
62.0,7.0,Los Angeles/Oxnard,BUR,15,04-15-2016,35.0,28.0,"Los Angeles/Oxnard, CA",71.0,53.0,4,0.0,California,2016
46.0,14.0,Pocatello,BYI,15,04-15-2016,40.0,29.0,"Pocatello, ID",54.0,38.0,4,0.11,Idaho,2016
41.0,6.0,Great Falls,BZN,15,04-15-2016,33.0,26.0,"Great Falls, MT",51.0,31.0,4,0.04,Montana,2016
64.0,10.0,Greenville-Spartanburg,CAE,15,04-15-2016,25.0,18.0,"Greenville-Spartanburg, SC",72.0,55.0,4,0.0,South Carolina,2016
51.0,15.0,Eureka,CEC,15,04-15-2016,38.0,29.0,"Eureka, CA",56.0,46.0,4,0.56,California,2016
62.0,5.0,Paducah,CGI,15,04-15-2016,25.0,14.0,"Paducah, KY",75.0,48.0,4,1.8,Kentucky,2016
64.0,2.0,Morristown/Knoxville,CHA,15,04-15-2016,13.0,10.0,"Morristown/Knoxville, TN",73.0,55.0,4,0.16,Tennessee,2016
62.0,11.0,Charleston,CHS,15,04-15-2016,23.0,18.0,"Charleston, SC",70.0,53.0,4,2.74,South Carolina,2016
60.0,14.0,Topeka,CNK,15,04-15-2016,29.0,24.0,"Topeka, KS",74.0,46.0,4,0.0,Kansas,2016
56.0,5.0,Wichita,CNU,15,04-15-2016,21.0,15.0,"Wichita, KS",72.0,39.0,4,0.0,Kansas,2016
73.0,8.0,Corpus Christi,CRP,15,04-15-2016,22.0,17.0,"Corpus Christi, TX",86.0,60.0,4,0.0,Texas,2016
63.0,5.0,Columbia,CUB,15,04-15-2016,20.0,13.0,"Columbia, SC",71.0,54.0,4,0.0,South Carolina,2016
54.0,8.0,Wilmington,CVG,15,04-15-2016,18.0,14.0,"Wilmington, OH",68.0,39.0,4,0.0,Ohio,2016
56.0,12.0,Riverton,CYS,15,04-15-2016,41.0,30.0,"Riverton, WY",70.0,41.0,4,0.0,Wyoming,2016
55.0,8.0,San Diego,CZZ,15,04-15-2016,27.0,21.0,"San Diego, CA",69.0,41.0,4,0.0,California,2016
75.0,7.0,Melbourne,DAB,15,04-15-2016,21.0,18.0,"Melbourne, FL",81.0,68.0,4,0.5,Florida,2016
68.0,29.0,Las Vegas,DAG,15,04-15-2016,57.0,48.0,"Las Vegas, NV",77.0,58.0,4,0.0,Nevada,2016
52.0,4.0,Baltimore/Washington,DCA,15,04-15-2016,18.0,15.0,"Baltimore/Washington, VA",64.0,40.0,4,0.0,Virginia,2016
62.0,12.0,Grand Junction,DEN,15,04-15-2016,50.0,30.0,"Grand Junction, CO",77.0,47.0,4,0.0,Colorado,2016
62.0,12.0,Grand Junction,DEN,15,04-15-2016,50.0,30.0,"Grand Junction, CO",77.0,47.0,4,0.0,Colorado,2016
67.0,5.0,Fort Worth/Dallas,DFW,15,04-15-2016,14.0,12.0,"Fort Worth/Dallas, TX",76.0,57.0,4,0.0,Texas,2016
62.0,22.0,Dodge City,DGC,15,04-15-2016,39.0,30.0,"Dodge City, KS",73.0,50.0,4,0.0,Kansas,2016
61.0,11.0,Des Moines,DSM,15,04-15-2016,26.0,22.0,"Des Moines, IA",74.0,47.0,4,0.0,Iowa,2016
45.0,5.0,Detroit/Pontiac,DTW,15,04-15-2016,20.0,15.0,"Detroit/Pontiac, MI",56.0,33.0,4,0.0,Michigan,2016
52.0,6.0,Portland,EKA,15,04-15-2016,23.0,13.0,"Portland, OR",57.0,47.0,4,0.51,Oregon,2016
69.0,5.0,El Paso,ELP,15,04-15-2016,29.0,20.0,"El Paso, TX",87.0,50.0,4,0.0,Texas,2016
42.0,13.0,Elko,ELY,15,04-15-2016,36.0,26.0,"Elko, NV",55.0,28.0,4,0.9,Nevada,2016
39.0,0.0,Fairbanks,FAI,15,04-15-2016,23.0,0.0,"Fairbanks, AK",47.0,31.0,4,0.0,Alaska,2016
61.0,14.0,San Joaquin Valley/Hanford,FAT,15,04-15-2016,35.0,28.0,"San Joaquin Valley/Hanford, CA",70.0,51.0,4,0.0,California,2016
54.0,12.67741935483871,Grand Forks,FGF,15,04-15-2016,30.225806451612904,23.645161290322584,"Grand Forks, ND",63.0,44.0,4,0.01,North Dakota,2016
54.0,4.774193548387097,Grand Forks,FGF,15,04-15-2016,17.645161290322584,13.35483870967742,"Grand Forks, ND",63.0,44.0,4,0.01,North Dakota,2016
46.0,12.0,Flagstaff,FLG,15,04-15-2016,37.0,28.0,"Flagstaff, AZ",62.0,30.0,4,0.0,Arizona,2016
64.0,18.0,Sioux Falls,FSD,15,04-15-2016,35.0,30.0,"Sioux Falls, SD",76.0,52.0,4,0.0,South Dakota,2016
64.0,18.0,Sioux Falls,FSD,15,04-15-2016,35.0,30.0,"Sioux Falls, SD",76.0,52.0,4,0.0,South Dakota,2016
64.0,18.0,Sioux Falls,FSD,15,04-15-2016,35.0,30.0,"Sioux Falls, SD",76.0,52.0,4,0.0,South Dakota,2016
46.0,11.0,Northern Indiana,FWA,15,04-15-2016,23.0,18.0,"Northern Indiana, IN",61.0,31.0,4,0.0,Indiana,2016
49.0,13.0,Glasgow,GGW,15,04-15-2016,39.0,30.0,"Glasgow, MT",66.0,32.0,4,0.18,Montana,2016
58.0,12.0,Salt Lake City,GJT,15,04-15-2016,51.0,44.0,"Salt Lake City, UT",71.0,44.0,4,0.01,Utah,2016
59.0,22.0,Hastings,GLD,15,04-15-2016,44.0,35.0,"Hastings, NE",77.0,40.0,4,0.0,Nebraska,2016
70.0,8.0,Jacksonville,GNV,15,04-15-2016,23.0,20.0,"Jacksonville, FL",77.0,62.0,4,0.01,Florida,2016
38.0,7.0,Missoula,GPI,15,04-15-2016,24.0,20.0,"Missoula, MT",48.0,28.0,4,0.51,Montana,2016
48.0,9.0,Grand Rapids,GRR,15,04-15-2016,22.0,18.0,"Grand Rapids, MI",62.0,33.0,4,0.0,Michigan,2016
68.0,7.0,Houston/Galveston,HOU,15,04-15-2016,23.0,16.0,"Houston/Galveston, TX",76.0,60.0,4,0.0,Texas,2016
55.0,13.0,Newport/Morehead City,HSE,15,04-15-2016,32.0,18.0,"Newport/Morehead City, NC",59.0,50.0,4,0.0,North Carolina,2016
64.0,8.0,Huntsville,HSV,15,04-15-2016,22.0,18.0,"Huntsville, AL",69.0,58.0,4,0.07,Alabama,2016
57.0,11.0,Wilmington,ILM,15,04-15-2016,27.0,21.0,"Wilmington, NC",69.0,45.0,4,0.0,North Carolina,2016
53.0,11.0,Indianapolis,IND,15,04-15-2016,26.0,18.0,"Indianapolis, IN",67.0,39.0,4,0.0,Indiana,2016
50.0,6.0,Minneapolis/Twin Cities,INL,15,04-15-2016,22.0,15.0,"Minneapolis/Twin Cities, MN",69.0,31.0,4,0.01,Minnesota,2016
50.0,6.0,Minneapolis/Twin Cities,INL,15,04-15-2016,22.0,15.0,"Minneapolis/Twin Cities, MN",69.0,31.0,4,0.01,Minnesota,2016
64.0,4.0,Jackson,JAN,15,04-15-2016,22.0,17.0,"Jackson, MS",69.0,59.0,4,0.04,Mississippi,2016
65.0,12.0,Tampa,JAX,15,04-15-2016,31.0,23.0,"Tampa, FL",67.0,62.0,4,0.62,Florida,2016
60.0,3.0,Charleston,JKL,15,04-15-2016,14.0,8.0,"Charleston, WV",75.0,45.0,4,0.0,West Virginia,2016
0.0,0.0,Juneau,JNU,15,04-15-2016,0.0,0.0,"Juneau, AK",0.0,0.0,4,0.0,Alaska,2016
63.0,12.0,Lubbock,LBB,15,04-15-2016,30.0,23.0,"Lubbock, TX",81.0,44.0,4,0.0,Texas,2016
62.0,15.0,Cheyenne,LBF,15,04-15-2016,38.0,28.0,"Cheyenne, WY",75.0,48.0,4,0.0,Wyoming,2016
73.0,7.0,Lake Charles,LCH,15,04-15-2016,29.0,21.0,"Lake Charles, LA",80.0,65.0,4,0.12,Louisiana,2016
60.0,6.0,North Little Rock,LIT,15,04-15-2016,19.0,14.0,"North Little Rock, AR",68.0,51.0,4,0.11,Arkansas,2016
52.0,12.0,Davenport/Quad Cities,LOT,15,04-15-2016,39.0,25.0,"Davenport/Quad Cities, IA",65.0,39.0,4,0.0,Iowa,2016
59.0,3.0,Jackson,LOZ,15,04-15-2016,15.0,10.0,"Jackson, KY",74.0,44.0,4,1.37,Kentucky,2016
60.0,5.333333333333333,Shreveport,LZK,15,04-15-2016,17.333333333333332,11.0,"Shreveport, LA",70.0,49.0,4,0.07,Louisiana,2016
67.0,10.0,Midland/Odessa,MAF,15,04-15-2016,29.0,18.0,"Midland/Odessa, TX",83.0,51.0,4,0.0,Texas,2016
59.0,8.0,Kansas City/Pleasant Hill,MCI,15,04-15-2016,24.0,17.0,"Kansas City/Pleasant Hill, MO",73.0,44.0,4,0.0,Missouri,2016
49.0,3.0,State College,MDT,15,04-15-2016,12.0,12.0,"State College, PA",63.0,34.0,4,0.0,Pennsylvania,2016
60.0,5.0,Memphis,MEM,15,04-15-2016,23.0,20.0,"Memphis, TN",71.0,49.0,4,0.5,Tennessee,2016
78.0,5.0,Miami,MIA,15,04-15-2016,23.0,14.0,"Miami, FL",85.0,71.0,4,0.0,Florida,2016
68.0,6.0,Mobile/Pensacola,MOB,15,04-15-2016,21.0,17.0,"Mobile/Pensacola, AL",72.0,63.0,4,0.44,Alabama,2016
44.0,5.67741935483871,Green Bay,MQT,15,04-15-2016,30.0,15.161290322580646,"Green Bay, WI",57.0,30.0,4,0.0,Wisconsin,2016
44.0,11.806451612903226,Green Bay,MQT,15,04-15-2016,30.0,23.806451612903224,"Green Bay, WI",57.0,30.0,4,0.0,Wisconsin,2016
44.0,4.0,Spokane,MSO,15,04-15-2016,37.0,31.0,"Spokane, WA",50.0,38.0,4,0.14,Washington,2016
79.0,4.0,Key West,MTH,15,04-15-2016,14.0,10.0,"Key West, FL",86.0,71.0,4,0.0,Florida,2016
53.0,6.0,New York/Upton,NYC,15,04-15-2016,20.0,12.0,"New York/Upton, NY",62.0,43.0,4,0.0,New York,2016
58.0,5.0,Norman/Oklahoma City,OKC,15,04-15-2016,16.0,14.0,"Norman/Oklahoma City, OK",69.0,47.0,4,0.0,Oklahoma,2016
63.0,14.0,Omaha/Valley,OMA,15,04-15-2016,30.0,24.0,"Omaha/Valley, NE",76.0,49.0,4,0.0,Nebraska,2016
49.0,8.0,Milwaukee/Sullivan,ORD,15,04-15-2016,19.0,16.0,"Milwaukee/Sullivan, WI",61.0,37.0,4,0.0,Wisconsin,2016
49.0,8.0,Milwaukee/Sullivan,ORD,15,04-15-2016,19.0,16.0,"Milwaukee/Sullivan, WI",61.0,37.0,4,0.0,Wisconsin,2016
77.0,8.0,Phoenix,PHX,15,04-15-2016,26.0,21.0,"Phoenix, AZ",89.0,64.0,4,0.0,Arizona,2016
56.0,8.0,Lincoln,PIA,15,04-15-2016,22.0,16.0,"Lincoln, IL",70.0,42.0,4,0.0,Illinois,2016
52.0,6.0,Pittsburgh,PIT,15,04-15-2016,19.0,15.0,"Pittsburgh, PA",67.0,37.0,4,0.0,Pennsylvania,2016
53.0,5.0,Pendleton,PSC,15,04-15-2016,37.0,30.0,"Pendleton, OR",64.0,42.0,4,0.21,Oregon,2016
64.0,8.0,Goodland,PUB,15,04-15-2016,29.0,24.0,"Goodland, KS",83.0,44.0,4,0.0,Kansas,2016
46.0,9.0,Gray/Portland,PWM,15,04-15-2016,33.0,18.0,"Gray/Portland, ME",56.0,35.0,4,0.0,Maine,2016
54.0,0.0,Sacramento,RDD,15,04-15-2016,25.0,20.0,"Sacramento, CA",65.0,42.0,4,0.05,California,2016
54.0,0.0,Sacramento,RDD,15,04-15-2016,25.0,20.0,"Sacramento, CA",65.0,42.0,4,0.05,California,2016
52.0,8.0,Raleigh,RDU,15,04-15-2016,21.0,16.0,"Raleigh, NC",66.0,38.0,4,0.0,North Carolina,2016
49.0,6.0,Wakefield,RIC,15,04-15-2016,19.0,15.0,"Wakefield, VA",62.0,35.0,4,0.0,Virginia,2016
48.0,3.0,Blacksburg,RNK,15,04-15-2016,14.5,10.0,"Blacksburg, VA",64.0,32.0,4,0.0,Virginia,2016
46.0,14.0,Reno,RNO,15,04-15-2016,39.0,30.0,"Reno, NV",55.0,36.0,4,0.0,Nevada,2016
60.0,17.0,La Crosse,RST,15,04-15-2016,34.0,26.0,"La Crosse, WI",73.0,47.0,4,0.0,Wisconsin,2016
60.0,17.0,La Crosse,RST,15,04-15-2016,34.0,26.0,"La Crosse, WI",73.0,47.0,4,0.0,Wisconsin,2016
60.0,6.0,Louisville,SDF,15,04-15-2016,17.0,13.0,"Louisville, KY",75.0,44.0,4,0.0,Kentucky,2016
52.0,7.0,Seattle,SEA,15,04-15-2016,20.0,16.0,"Seattle, WA",59.0,44.0,4,0.15,Washington,2016
56.0,5.0,Springfield,SGF,15,04-15-2016,20.0,14.0,"Springfield, MO",71.0,41.0,4,0.0,Missouri,2016
80.0,5.0,San Juan,SJU,15,04-15-2016,23.0,14.0,"San Juan, PR",84.0,76.0,4,0.0,Puerto Rico,2016
57.0,6.0,St. Louis,STL,15,04-15-2016,20.0,16.0,"St. Louis, MO",71.0,43.0,4,0.0,Missouri,2016
53.0,6.0,San Francisco Bay Area/Monterey,STS,15,04-15-2016,25.0,20.0,"San Francisco Bay Area/Monterey, CA",64.0,42.0,4,0.01,California,2016
62.0,7.0,Tallahassee,TLH,15,04-15-2016,22.0,15.0,"Tallahassee, FL",66.0,58.0,4,0.05,Florida,2016
43.0,9.0,Cleveland,TOL,15,04-15-2016,31.0,18.0,"Cleveland, OH",54.0,32.0,4,0.0,Ohio,2016
61.0,4.0,Tulsa,TUL,15,04-15-2016,16.0,12.0,"Tulsa, OK",73.0,48.0,4,0.0,Oklahoma,2016
73.0,8.0,Tucson,TUS,15,04-15-2016,23.0,17.0,"Tucson, AZ",89.0,57.0,4,0.0,Arizona,2016
63.0,15.0,Rapid City,UNR,15,04-15-2016,38.0,26.0,"Rapid City, SD",76.0,50.0,4,0.11,South Dakota,2016
63.0,16.0,Rapid City,UNR,15,04-15-2016,38.0,33.0,"Rapid City, SD",76.0,50.0,4,0.11,South Dakota,2016
44.0,5.0,Medford,AAT,16,04-16-2016,20.0,15.0,"Medford, OR",56.0,31.0,4,0.0,Oregon,2016
50.0,1.0,Mount Holly/Philadelphia,ABE,16,04-16-2016,12.0,9.0,"Mount Holly/Philadelphia, NJ",66.0,33.0,4,0.0,New Jersey,2016
67.0,19.0,San Angelo,ABI,16,04-16-2016,36.0,31.0,"San Angelo, TX",78.0,55.0,4,1.58,Texas,2016
59.0,9.0,Albuquerque,ABQ,16,04-16-2016,39.0,33.0,"Albuquerque, NM",69.0,49.0,4,0.05,New Mexico,2016
58.0,16.0,Aberdeen,ABR,16,04-16-2016,44.0,35.0,"Aberdeen, SD",63.0,52.0,4,0.41,South Dakota,2016
46.0,8.0,Denver/Boulder,AKO,16,04-16-2016,40.0,35.0,"Denver/Boulder, CO",55.0,37.0,4,0.43,Colorado,2016
48.0,5.0,Albany,ALB,16,04-16-2016,23.0,16.0,"Albany, NY",64.0,32.0,4,0.0,New York,2016
49.0,13.0,Pueblo,ALS,16,04-16-2016,50.0,41.0,"Pueblo, CO",62.0,35.0,4,0.02,Colorado,2016
63.0,24.0,Amarillo,AMA,16,04-16-2016,46.0,38.0,"Amarillo, TX",75.0,50.0,4,1.46,Texas,2016
63.0,9.0,Birmingham,ANB,16,04-16-2016,26.0,18.0,"Birmingham, AL",70.0,56.0,4,0.01,Alabama,2016
43.0,6.0,Anchorage,ANC,16,04-16-2016,32.0,15.0,"Anchorage, AK",50.0,35.0,4,0.0,Alaska,2016
46.0,7.0,Marquette,ANJ,16,04-16-2016,22.0,16.0,"Marquette, MI",56.0,35.0,4,0.0,Michigan,2016
46.0,7.0,Marquette,ANJ,16,04-16-2016,22.0,16.0,"Marquette, MI",56.0,35.0,4,0.0,Michigan,2016
40.0,5.0,Gaylord,APN,16,04-16-2016,19.0,15.0,"Gaylord, MI",53.0,26.0,4,0.0,Michigan,2016
57.0,9.0,Chicago,ARR,16,04-16-2016,21.0,16.0,"Chicago, IL",74.0,40.0,4,0.0,Illinois,2016
60.0,13.0,Peachtree City/Atlanta,ATL,16,04-16-2016,35.0,29.0,"Peachtree City/Atlanta, GA",67.0,53.0,4,1.81,Georgia,2016
65.0,4.0,Austin/San Antonio,AUS,16,04-16-2016,17.0,14.0,"Austin/San Antonio, TX",79.0,50.0,4,0.0,Texas,2016
62.0,17.0,North Platte,BBW,16,04-16-2016,38.0,29.0,"North Platte, NE",69.0,54.0,4,1.12,Nebraska,2016
47.0,4.0,Binghamton,BGM,16,04-16-2016,14.0,10.0,"Binghamton, NY",62.0,31.0,4,0.0,New York,2016
43.0,8.0,Caribou,BGR,16,04-16-2016,37.0,29.0,"Caribou, ME",55.0,30.0,4,0.0,Maine,2016
44.0,18.0,Billings,BIL,16,04-16-2016,40.0,29.0,"Billings, MT",52.0,36.0,4,0.01,Montana,2016
55.0,14.0,Bismarck,BIS,16,04-16-2016,30.0,24.0,"Bismarck, ND",68.0,42.0,4,0.13,North Dakota,2016
42.0,11.0,Boise,BKE,16,04-16-2016,33.0,26.0,"Boise, ID",54.0,29.0,4,0.0,Idaho,2016
68.0,6.0,Nashville,BNA,16,04-16-2016,22.0,16.0,"Nashville, TN",79.0,56.0,4,0.0,Tennessee,2016
46.0,11.0,Boston,BOS,16,04-16-2016,33.0,22.0,"Boston, MD",54.0,38.0,4,0.0,Massachusetts,2016
71.0,7.0,Brownsville,BRO,16,04-16-2016,19.0,15.0,"Brownsville, TX",82.0,59.0,4,0.0,Texas,2016
71.0,11.0,New Orleans/Baton Rouge,BTR,16,04-16-2016,27.0,22.0,"New Orleans/Baton Rouge, LA",76.0,65.0,4,4.8,Louisiana,2016
44.0,6.0,Burlington,BTV,16,04-16-2016,26.0,22.0,"Burlington, VT",59.0,28.0,4,0.0,Vermont,2016
51.0,7.0,Buffalo,BUF,16,04-16-2016,22.0,18.0,"Buffalo, NY",66.0,36.0,4,0.0,New York,2016
68.0,15.0,Los Angeles/Oxnard,BUR,16,04-16-2016,43.0,33.0,"Los Angeles/Oxnard, CA",80.0,56.0,4,0.0,California,2016
44.0,11.0,Pocatello,BYI,16,04-16-2016,28.0,21.0,"Pocatello, ID",54.0,34.0,4,0.05,Idaho,2016
36.0,12.0,Great Falls,BZN,16,04-16-2016,28.0,24.0,"Great Falls, MT",43.0,29.0,4,0.01,Montana,2016
62.0,10.0,Greenville-Spartanburg,CAE,16,04-16-2016,26.0,18.0,"Greenville-Spartanburg, SC",70.0,53.0,4,0.0,South Carolina,2016
49.0,8.0,Eureka,CEC,16,04-16-2016,24.0,18.0,"Eureka, CA",57.0,41.0,4,0.0,California,2016
64.0,7.0,Paducah,CGI,16,04-16-2016,24.0,17.0,"Paducah, KY",75.0,53.0,4,0.0,Kentucky,2016
63.0,3.0,Morristown/Knoxville,CHA,16,04-16-2016,19.0,14.0,"Morristown/Knoxville, TN",75.0,50.0,4,0.0,Tennessee,2016
55.0,12.0,Charleston,CHS,16,04-16-2016,25.0,21.0,"Charleston, SC",61.0,49.0,4,0.22,South Carolina,2016
65.0,18.0,Topeka,CNK,16,04-16-2016,42.0,35.0,"Topeka, KS",77.0,52.0,4,0.0,Kansas,2016
61.0,11.0,Wichita,CNU,16,04-16-2016,32.0,20.0,"Wichita, KS",74.0,48.0,4,0.0,Kansas,2016
71.0,10.0,Corpus Christi,CRP,16,04-16-2016,26.0,22.0,"Corpus Christi, TX",82.0,60.0,4,0.0,Texas,2016
61.0,4.0,Columbia,CUB,16,04-16-2016,18.0,10.0,"Columbia, SC",70.0,52.0,4,0.0,South Carolina,2016
61.0,6.0,Wilmington,CVG,16,04-16-2016,16.0,14.0,"Wilmington, OH",77.0,45.0,4,0.0,Ohio,2016
40.0,16.0,Riverton,CYS,16,04-16-2016,35.0,26.0,"Riverton, WY",47.0,33.0,4,0.15,Wyoming,2016
56.0,9.0,San Diego,CZZ,16,04-16-2016,31.0,21.0,"San Diego, CA",68.0,44.0,4,0.0,California,2016
