abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,Rochester,1675,False,2001,US,163,completed,False,False,21,False,93,True,False,23745,False,True,True,44.022960662842,False,-92.466827392578,steel,False,False,Gonda Building,1,False,False,False,1928,False,False,False,False,1998,False
False,False,False,False,False,Pittsburgh,1661,False,1907,US,163,completed,False,False,18,False,93,False,False,23106,False,True,False,40.442588806152,False,-80.000137329102,steel,False,False,Midtown Towers,1,False,False,False,1929,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1886,US,163,completed,False,False,0,False,93,False,False,15500,False,True,False,40.68920135498,False,-74.044639587402,steel,False,False,Statue of Liberty,1,True,False,False,1930,False,False,False,False,0,False
False,False,False,False,False,Boston,1524,False,0,US,163,proposed,False,False,30,False,92.959999084473,False,False,20186,False,False,False,42.354110717773,False,-71.062309265137,concrete,False,False,Canvas,2,False,True,False,1931,False,True,False,False,0,False
False,False,False,False,False,Austin,1510,False,2016,US,163,under construction,False,False,24,False,92.959999084473,False,True,17962,False,True,True,30.267309188843,False,-97.746299743652,concrete,False,False,Hotel ZaZa & Apartments,2,False,False,False,1932,False,True,False,False,2014,False
False,False,False,False,False,Pittsburgh,1661,False,1916,US,163,completed,False,False,26,False,92.949996948242,False,True,23156,False,True,True,40.440631866455,False,-79.996520996094,steel,False,False,Omni William Penn Hotel,1,False,False,False,1933,False,False,False,False,1914,False
False,False,False,False,False,New York City,1641,False,0,US,163,proposed,False,False,29,False,92.860000610352,False,True,15231,False,False,True,40.687210083008,False,-73.978881835938,concrete,False,False,Rockwell Place Hotel,1,False,False,False,1934,False,False,False,False,2016,False
False,False,False,False,False,Norfolk,1648,False,1967,US,163,completed,False,False,23,False,92.660003662109,False,False,10619,False,True,False,36.845401763916,False,-76.289619445801,concrete,False,False,Bank of America Center,1,False,True,False,1935,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1907,US,163,completed,False,False,20,False,92.349998474121,False,False,18571,False,True,False,41.879768371582,False,-87.630599975586,steel,False,False,The National,1,False,True,False,1936,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2008,US,163,completed,False,False,31,False,92.050003051758,False,False,11829,False,True,True,40.7155418396,False,-74.016242980957,concrete,False,False,The Riverhouse,1,False,False,False,1937,False,True,False,False,2005,False
False,False,False,False,False,Boca Raton,2205,False,1969,US,163,completed,False,False,27,False,92.050003051758,False,True,17618,False,True,False,26.34148979187,False,-80.077537536621,concrete,False,False,Boca Raton Club Tower,1,False,False,False,1938,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1929,US,163,completed,False,False,26,False,92.050003051758,False,False,9860,False,True,True,41.882461547852,False,-87.639419555664,steel,False,False,Riverside Plaza,1,False,True,False,1939,False,False,False,False,1928,False
False,False,False,False,False,Chicago,1539,False,1892,US,163,demolished,False,False,21,False,92.050003051758,False,False,9081,False,True,True,41.884819030762,False,-87.627372741699,steel,False,False,Masonic Temple,1,False,True,False,1940,False,False,False,False,1891,False
False,False,False,False,False,Indianapolis,1600,False,1971,US,163,completed,False,False,18,False,92.050003051758,False,True,12035,False,True,False,39.769039154053,False,-86.160591125488,concrete,False,False,Hilton Indianapolis,1,False,False,False,1941,False,False,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1976,US,163,completed,False,False,33,False,92,False,False,22734,False,True,False,21.312269210815,False,-157.85942077637,concrete,False,False,Kukui Plaza Diamond Ewa Tower,1,False,False,False,1942,False,True,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1976,US,163,completed,False,False,33,False,92,False,False,22733,False,True,False,21.312059402466,False,-157.85842895508,concrete,False,False,Kukui Plaza Diamond Head Tower,1,False,False,False,1942,False,True,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1985,US,163,completed,False,False,23,False,92,False,False,18973,False,True,False,34.046539306641,False,-118.26206970215,steel,False,False,International Tower,1,False,True,False,1944,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1911,US,163,completed,False,False,20,False,92,False,False,23859,False,True,False,41.870330810547,False,-87.624771118164,steel,False,False,Michigan Avenue Lofts,1,False,False,False,1945,False,True,False,False,0,False
False,False,False,False,False,Minneapolis,1627,False,2008,US,163,completed,False,False,25,False,91.919998168945,False,True,14564,False,True,True,44.971488952637,False,-93.272590637207,concrete,False,False,Hotel Ivy + Residences,2,False,False,False,1946,False,True,False,False,2006,False
False,False,False,False,False,Chicago,1539,False,1981,US,163,completed,False,False,32,False,91.75,False,False,15377,False,True,False,41.902050018311,False,-87.629592895508,concrete,False,False,1111 North Dearborn,1,False,False,False,1947,False,True,False,False,0,False
False,False,False,False,False,Pittsburgh,1661,False,1928,US,163,completed,False,False,26,False,91.75,False,False,23102,False,True,False,40.442749023438,False,-79.99951171875,steel,False,False,Clark Building,1,False,False,False,1948,False,True,False,False,0,False
False,False,False,False,False,Boston,1524,False,1991,US,163,completed,False,False,21,False,91.75,False,False,19126,False,True,False,42.355289459229,False,-71.053077697754,steel,False,False,Oliver Street Tower,1,False,True,False,1949,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,0,US,163,vision,False,False,24,False,91.599998474121,False,False,15719,False,False,False,34.04919052124,False,-118.26746368408,concrete,False,False,8th & Garland,1,False,False,False,1950,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2016,US,163,architecturally topped out,False,False,24,False,91.589996337891,False,False,17513,False,True,True,41.903400421143,False,-87.628356933594,concrete,False,False,4 East Elm Street,1,False,False,False,1951,False,True,False,False,2014,False
False,False,False,False,False,Oakland,1643,False,0,US,163,vision,False,False,23,False,91.550003051758,False,False,17519,False,False,False,37.804248809814,False,-122.27644348145,steel/concrete,False,False,601 City Center,1,False,True,False,1952,False,False,False,False,0,False
False,False,False,False,False,New Haven,1595,False,2010,US,163,completed,False,False,31,False,91.440002441406,False,False,12200,False,True,True,41.305431365967,False,-72.923240661621,composite,False,False,360 State Street,1,False,False,False,1953,False,True,False,False,2008,False
False,False,False,False,False,Cleveland,1543,False,1958,US,163,completed,False,False,22,False,91.440002441406,False,False,10568,False,True,True,41.500080108643,False,-81.695739746094,concrete/steel,False,False,55 Public Square,1,False,True,False,1954,False,False,False,False,1956,False
False,False,True,False,False,Springfield (MA),1684,False,1913,US,163,completed,False,False,0,False,91.440002441406,False,False,12178,False,True,True,0,False,0,steel,False,False,The Campanile,1,False,False,False,1955,False,False,False,False,1911,False
False,False,False,False,False,Kansas City,1633,False,2015,US,163,completed,False,False,25,False,91.400001525879,False,False,15648,False,True,True,39.098850250244,False,-94.582397460938,concrete,False,False,One Light,1,False,False,False,1956,False,True,False,False,2014,False
False,False,False,False,False,Pittsburgh,1661,False,1906,US,163,completed,False,False,22,False,91.400001525879,False,False,23109,False,True,False,40.439178466797,False,-80.001106262207,steel,False,False,The Carlyle,1,False,False,False,1957,False,True,False,False,0,False
False,False,False,False,False,Pittsburgh,1661,False,1906,US,163,completed,False,False,21,False,91.400001525879,False,False,23107,False,True,False,40.439060211182,False,-80.000801086426,steel,False,False,Commonwealth Building,1,False,True,False,1958,False,False,False,False,0,False
False,False,False,False,False,Seattle,1680,False,1971,US,163,completed,False,False,23,False,91.199996948242,False,False,23519,False,True,True,47.60417175293,False,-122.33220672607,steel,False,False,Pacific Building,1,False,True,False,1959,False,False,False,False,1969,False
False,False,False,False,False,New York City,1641,False,2006,US,163,completed,False,False,31,False,91.139999389648,False,False,15580,False,True,True,40.745880126953,False,-73.958030700684,concrete,False,False,East Coast Tower I,1,False,False,False,1960,False,True,False,False,2004,False
False,False,False,False,False,Chicago,1539,False,0,US,163,proposed,False,False,25,False,91.139999389648,False,False,22559,False,False,True,41.868030548096,False,-87.626312255859,concrete,False,False,1136-1140 South Wabash Avenue,1,False,False,False,1961,False,True,False,False,2016,False
False,False,False,False,False,Chicago,1539,False,2016,US,163,under construction,False,False,29,False,91.129997253418,False,False,16829,False,True,True,41.897850036621,False,-87.63761138916,concrete,False,False,NEXT,1,False,False,False,1962,False,True,False,False,2015,False
False,False,False,False,False,New York City,1641,False,1966,US,163,completed,False,False,31,False,91.099998474121,False,False,22474,False,True,False,40.726921081543,False,-73.997970581055,concrete,False,False,Silver Tower I,1,False,False,False,1963,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1966,US,163,completed,False,False,31,False,91.099998474121,False,False,22475,False,True,False,40.726711273193,False,-73.998588562012,concrete,False,False,Silver Tower II,1,False,False,False,1963,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,29,False,91.099998474121,False,False,13230,False,True,True,40.71667098999,False,-74.012519836426,concrete,False,False,200 Chambers Street,1,False,False,False,1965,False,True,False,False,2005,False
False,False,False,False,False,New York City,1641,False,2013,US,163,completed,False,False,29,False,91.099998474121,False,True,15927,False,True,True,40.764579772949,False,-73.978446960449,concrete,False,False,Viceroy New York,1,False,False,False,1965,False,False,False,False,2011,False
False,False,False,False,False,Chicago,1539,False,1962,US,163,completed,False,False,25,False,91.099998474121,False,False,13361,False,True,False,41.905960083008,False,-87.627639770508,concrete,False,False,Astor Tower,1,False,False,False,1967,False,True,False,False,0,False
False,False,False,False,False,Sacramento,1676,False,0,US,163,proposed,False,False,25,False,91,False,True,17157,False,False,False,38.577270507812,False,-121.4880065918,concrete,False,False,Meridian Plaza II,2,False,True,False,1968,False,False,False,False,0,False
False,False,False,False,False,Atlanta,1509,False,1981,US,163,completed,False,False,24,False,91,False,False,15012,False,True,True,33.763378143311,False,-84.381210327148,steel,False,False,Georgia Power Company Headquarters,1,False,True,False,1969,False,False,False,False,1976,False
False,False,False,False,False,Chicago,1539,False,0,US,163,proposed,False,False,26,False,90.900001525879,False,True,13159,False,False,False,41.793731689453,False,-87.585876464844,concrete,False,False,Solstice on the Park,2,False,False,False,1970,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1964,US,163,completed,False,False,33,False,90.830001831055,False,True,15376,False,True,False,41.893821716309,False,-87.615440368652,concrete,False,False,W Hotel Chicago Lakeshore,1,False,False,False,1971,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2009,US,163,completed,False,False,30,False,90.830001831055,False,False,15048,False,True,True,40.720138549805,False,-73.963371276855,concrete,False,False,The Edge South Tower,1,False,False,False,1972,False,True,False,False,2007,False
False,False,False,False,False,New Brunswick,1638,True,2012,US,163,completed,False,False,22,False,90.830001831055,False,False,12902,False,True,True,0,False,0,concrete,False,False,The Gateway,3,False,True,False,1973,False,True,False,False,2010,False
False,False,False,False,False,San Francisco,1683,False,1938,US,163,completed,False,False,21,False,90.830001831055,False,False,16106,False,True,False,37.787208557129,False,-122.40364074707,steel,False,False,Central Tower,1,False,True,False,1974,False,False,False,False,0,False
False,False,False,False,False,Houston,1593,False,1979,US,163,completed,False,False,20,False,90.830001831055,False,False,10976,False,True,False,29.738910675049,False,-95.473648071289,steel,False,False,5444 Westheimer Road,1,False,True,False,1975,False,False,False,False,0,False
False,False,False,False,False,Rochester,1675,False,1928,US,163,completed,False,False,19,False,90.699996948242,True,False,23749,False,True,True,44.02193069458,True,-92.465606689453,steel,False,False,Plummer Building,2,False,False,False,1976,False,False,False,False,1926,False
False,False,False,False,False,Chicago,1539,False,2008,US,163,completed,False,False,27,False,90.680000305176,False,True,15666,False,True,True,41.889549255371,False,-87.629898071289,concrete,False,False,River North Marriott Suites,1,False,False,False,1977,False,False,False,False,2006,False
False,False,False,False,False,New York City,1641,False,2008,US,163,completed,False,False,29,False,90.529998779297,False,False,15049,False,True,True,40.719211578369,False,-73.963851928711,concrete,False,False,One Northside Piers,1,False,False,False,1978,False,True,False,False,2006,False
False,False,False,False,False,Dallas,1554,False,1949,US,163,demolished,False,False,19,False,90.529998779297,False,False,10854,False,True,False,32.781330108643,False,-96.801719665527,steel,False,False,Rio Grande Life Building,1,False,True,False,1979,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1997,US,163,completed,False,False,17,False,90.529998779297,True,False,15380,False,True,True,41.894550323486,False,-87.620941162109,composite,False,False,Feinberg Pavillion,2,False,False,False,1980,False,False,True,False,1994,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,23,False,90.519996643066,False,False,12003,False,True,True,40.701740264893,False,-73.988227844238,steel/concrete,False,False,Beacon Tower,1,False,False,False,1981,False,True,False,False,2004,False
False,False,False,False,False,Seattle,1680,False,2009,US,163,completed,False,False,27,False,90.5,False,False,23521,False,True,True,47.614120483398,False,-122.3332824707,concrete,False,False,The Olivian,1,False,False,False,1982,False,True,False,False,2006,False
False,False,False,False,False,New York City,1641,True,1926,US,163,completed,False,False,23,False,90.5,False,False,11361,False,True,False,40.754989624023,False,-73.991828918457,steel,False,False,575 8th Avenue,1,False,False,False,1983,False,False,False,False,0,False
False,False,False,False,False,Lansing,1608,False,1931,US,163,completed,False,False,23,False,90.5,False,False,10585,False,True,True,42.732769012451,False,-84.553573608398,steel,False,False,Boji Tower,1,False,True,False,1983,False,False,False,False,1929,False
False,False,False,False,False,Los Angeles,1611,False,2007,US,163,completed,False,False,20,False,90.5,False,False,18976,False,True,False,34.097660064697,False,-118.32642364502,composite,False,False,Sunset Vine Tower,1,False,False,False,1985,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,0,US,163,proposed,False,False,26,False,90.370002746582,False,False,22657,False,False,False,41.873569488525,False,-87.634147644043,concrete,False,False,River Line Building C,1,False,False,False,1986,False,True,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,2008,US,163,completed,False,False,26,False,90.25,False,False,17521,False,True,False,34.045078277588,False,-118.26342010498,concrete,False,False,717 Olympic,2,False,False,False,1987,False,True,True,False,0,False
False,False,False,False,False,Anchorage,1505,False,1983,US,163,completed,False,False,22,False,90.220001220703,False,False,9736,False,True,False,61.215209960938,False,-149.89622497559,steel,False,False,Conoco-Phillips Building,1,False,True,False,1988,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1931,US,163,completed,False,False,19,False,90.220001220703,False,False,11398,False,True,False,40.751499176025,False,-74.006553649902,steel,False,False,Starrett-Lehigh Building,1,False,True,False,1989,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2016,US,163,under construction,False,False,28,False,90.199996948242,False,True,19363,False,True,True,40.746280670166,False,-73.990699768066,concrete,False,False,101 West 28th Street,2,False,False,False,1990,False,True,False,False,2014,False
False,False,False,False,False,Rochester,1675,False,2018,US,163,under construction,False,False,23,False,90.069999694824,False,True,15370,False,True,True,44.023239135742,False,-92.462608337402,concrete,False,False,Broadway at Center,3,False,False,False,1991,False,True,True,False,2016,False
False,False,False,False,False,Rochester,1675,False,1955,US,163,completed,False,False,20,False,90,True,False,23748,False,True,True,44.022129058838,False,-92.466690063477,composite,False,False,Mayo Building,1,False,False,False,1992,False,False,False,False,1952,False
False,False,False,False,False,New York City,1641,False,2015,US,163,completed,False,False,32,False,89.919998168945,False,False,19747,False,True,False,40.732429504395,False,-73.863189697266,concrete,False,False,Rego Park Center Tower,2,False,False,False,1993,False,True,True,False,0,False
False,False,False,False,False,Indianapolis,1600,False,1963,US,163,completed,False,False,30,False,89.919998168945,False,False,12036,False,True,True,39.775268554688,False,-86.152816772461,concrete,False,False,Riley Towers I,1,False,False,False,1994,False,True,False,False,1962,False
False,False,False,False,False,Indianapolis,1600,False,1963,US,163,completed,False,False,30,False,89.919998168945,False,False,12037,False,True,True,39.775928497314,False,-86.152557373047,concrete,False,False,Riley Towers II,1,False,False,False,1994,False,True,False,False,1962,False
False,False,False,False,False,Chicago,1539,False,1969,US,163,completed,False,False,28,False,89.919998168945,False,False,15191,False,True,False,41.903118133545,False,-87.665321350098,concrete,False,False,Noble Square Co-op,1,False,False,False,1996,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1913,US,163,completed,False,False,21,False,89.919998168945,False,False,16246,False,True,False,40.742088317871,False,-73.985572814941,steel,False,False,Hess Building,1,False,True,False,1997,False,False,False,False,0,False
False,False,False,False,False,Minneapolis,1627,False,2004,US,163,completed,False,False,27,False,89.610000610352,False,False,14574,False,True,True,44.970180511475,False,-93.268188476562,concrete,False,False,Grant Park Tower,1,False,False,False,1998,False,True,False,False,2002,False
False,False,False,False,False,Chicago,1539,False,1927,US,163,completed,False,False,22,False,89.610000610352,False,False,15642,False,True,False,41.880920410156,False,-87.631233215332,steel,False,False,Hyatt Centric,1,False,True,False,1999,False,False,False,False,0,False
False,False,False,False,False,Miami,1632,False,2017,US,163,under construction,False,False,20,False,89.599998474121,False,False,17291,False,True,True,0,False,0,concrete,False,False,Park Grove Tower A,1,False,False,False,2000,False,True,False,False,2015,False
False,False,False,False,False,Chicago,1539,False,1925,US,163,completed,False,False,18,False,89.599998474121,False,False,13746,False,True,False,41.889881134033,False,-87.624786376953,steel,False,False,Wrigley Building North Addition,1,False,True,False,2001,False,False,False,False,0,False
False,False,False,False,False,Covington,1551,False,2007,US,163,completed,False,False,21,False,89.360000610352,False,False,10530,False,True,True,39.089290618896,False,-84.509460449219,steel/concrete,False,False,The Ascent at Roebling`s Bridge,1,False,False,False,2002,False,True,False,False,2006,False
False,False,False,False,False,Pittsburgh,1661,False,1964,US,163,completed,False,False,26,False,89.300003051758,False,False,22193,False,True,False,40.442630767822,False,-80.006866455078,concrete,False,False,Gateway Towers The Condominium,1,False,False,False,2003,False,True,False,False,0,False
False,False,False,False,False,Seattle,1680,False,1970,US,163,completed,False,False,25,False,89.300003051758,False,True,23532,False,True,False,47.609310150146,False,-122.33322906494,steel,False,False,Hilton Seattle,1,False,False,False,2004,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2008,US,163,completed,False,False,26,False,89.099998474121,False,False,16555,False,True,True,41.862228393555,False,-87.624336242676,concrete,False,False,Marquee Michigan Avenue,1,False,False,False,2005,False,True,False,False,2006,False
False,False,False,False,False,Chicago,1539,False,2002,US,163,completed,False,False,24,False,89.099998474121,False,False,18535,False,True,True,41.894130706787,False,-87.642066955566,steel,False,False,Erie on the Park,1,False,False,False,2006,False,True,False,False,2001,False
False,False,False,False,False,Chicago,1539,False,1983,US,163,completed,False,False,29,False,89,False,False,15737,False,True,True,41.90837097168,False,-87.626411437988,concrete,False,False,1418 North Lake Shore Drive,1,False,False,False,2007,False,True,False,False,1980,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,29,False,89,False,False,20711,False,True,False,40.63814163208,False,-74.02214050293,concrete,False,False,Towers of Bay Ridge East,1,False,False,False,2007,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1928,US,163,completed,False,False,23,False,89,False,False,15928,False,True,False,41.884128570557,False,-87.634246826172,steel,False,False,Randolph-Wells Building,1,False,True,False,2009,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2016,US,163,architecturally topped out,False,False,21,False,89,False,False,17205,False,True,True,40.713249206543,False,-74.008453369141,concrete,False,False,Tribeca Royale,1,False,False,False,2010,False,True,False,False,2013,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,20,False,89,False,False,11896,False,True,True,40.749988555908,False,-74.005027770996,concrete,False,False,Chelsea Arts Tower,2,False,True,True,2011,False,False,False,False,2005,False
False,False,False,False,False,Bartlesville,1533,False,1964,US,163,completed,False,False,19,False,89,False,False,22203,False,True,False,36.749320983887,False,-95.978691101074,steel,False,False,Phillips Petroleum Building,1,False,True,False,2012,False,False,False,False,0,False
False,False,False,False,False,Covington,1551,False,1998,US,163,completed,False,False,17,False,89,False,False,10532,False,True,False,39.09024810791,False,-84.509788513184,steel,False,False,RiverCenter II,1,False,True,False,2013,False,False,False,False,0,False
False,False,False,False,False,Houston,1593,False,2009,US,163,completed,False,False,25,False,88.699996948242,False,False,11018,False,True,False,29.763780593872,False,-95.391937255859,concrete,False,False,Legacy at Memorial,1,False,False,False,2014,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1895,US,163,completed,False,False,23,False,88.699996948242,False,False,11375,False,True,False,40.711429595947,False,-74.005851745605,steel,False,False,Park Place Tower,1,False,False,False,2015,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1913,US,163,completed,False,False,22,False,88.699996948242,False,False,9141,False,True,True,41.87894821167,False,-87.628089904785,steel,False,False,Consumers Building,1,False,True,False,2016,False,False,False,False,1912,False
False,False,False,False,False,Chicago,1539,False,1910,US,163,completed,False,False,21,False,88.400001525879,False,True,13835,False,True,True,41.87329864502,False,-87.624740600586,steel,False,False,Renaissance Blackstone,1,False,False,False,2017,False,False,False,False,1908,False
False,False,False,False,False,New York City,1641,False,2015,US,163,completed,False,False,19,False,88.389999389648,False,False,15819,False,True,True,40.74760055542,False,-74.00740814209,concrete,False,False,551 West 21st Street,1,False,False,False,2018,False,True,False,False,2013,False
False,False,False,False,False,Chicago,1539,False,1969,US,163,completed,False,False,30,False,88.230003356934,False,False,15736,False,True,False,41.90699005127,False,-87.627899169922,concrete,False,False,Astor House,1,False,False,False,2019,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1927,US,163,completed,False,False,24,False,88.199996948242,False,False,17894,False,True,False,41.885509490967,False,-87.625869750977,steel,False,False,MDA City Apartments,1,False,True,False,2020,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2016,US,163,under construction,False,False,28,False,88.099998474121,False,False,17683,False,True,True,41.864791870117,False,-87.62525177002,concrete,False,False,One Triple Three,1,False,False,False,2021,False,True,False,False,2015,False
False,False,False,False,False,Chicago,1539,False,2005,US,163,completed,False,False,26,False,88.099998474121,False,False,14126,False,True,True,41.865608215332,False,-87.620941162109,concrete,False,False,Museum Pointe,1,False,False,False,2022,False,True,False,False,2003,False
False,False,False,False,False,Baltimore,1514,False,1911,US,163,completed,False,False,15,False,88.099998474121,False,False,23934,False,True,True,39.287700653076,False,-76.620658874512,steel,False,False,Emerson Tower,1,False,True,False,2023,False,False,False,False,1907,False
False,False,False,False,False,Springfield (MA),1684,False,1974,US,163,completed,False,False,33,False,88.089996337891,False,False,12179,False,True,False,42.1025390625,False,-72.585830688477,concrete,False,False,Chestnut Park,1,False,False,False,2024,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1975,US,163,completed,False,False,27,False,88.089996337891,False,False,9859,False,True,True,41.87654876709,False,-87.630493164062,concrete,False,False,Metropolitan Correctional Center,1,False,False,True,2025,False,False,False,False,1973,False
False,False,False,False,False,Minneapolis,1627,False,2014,US,163,completed,False,False,26,False,88.089996337891,False,False,15234,False,True,True,44.978950500488,False,-93.26976776123,concrete,False,False,Nic on Fifth,1,False,False,False,2026,False,True,False,False,2012,False
False,False,False,False,False,Cleveland,1543,False,1924,US,163,completed,False,False,21,False,88.089996337891,False,False,10569,False,True,True,41.501140594482,False,-81.686370849609,steel,False,False,Huntington Bank Building,1,False,True,False,2027,False,False,False,False,1921,False
False,False,False,False,False,St. Louis,1693,False,2007,US,163,completed,False,False,20,False,88,False,True,17675,False,True,True,38.633861541748,False,-90.184753417969,concrete,False,False,Four Seasons Hotel St. Louis,2,False,False,False,2028,False,False,True,False,2005,False
False,False,False,False,False,Worcester,1649,False,1974,US,163,completed,False,False,24,False,87.779998779297,False,False,12172,False,True,False,0,False,0,steel,False,False,Worcester Plaza,1,False,True,False,2029,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1971,US,163,completed,False,False,22,False,87.779998779297,False,False,18978,False,True,False,34.098419189453,False,-118.32563018799,steel,False,False,Sunset Media Tower,1,False,True,False,2030,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1928,US,163,completed,False,False,19,False,87.75,True,False,23763,False,True,False,40.840900421143,False,-73.941337585449,steel,False,False,Presbyterian Hospital,1,False,False,False,2031,False,False,False,False,0,False
False,False,False,False,False,Miami,1632,False,2017,US,163,under construction,False,False,20,False,87.5,False,False,17292,False,True,True,0,False,0,concrete,False,False,Park Grove Tower B,1,False,False,False,2032,False,True,False,False,2015,False
False,False,False,False,False,Indianapolis,1600,False,2006,US,163,completed,False,False,23,False,87.480003356934,False,True,12038,False,True,True,39.767528533936,False,-86.159599304199,concrete,False,False,Conrad Indianapolis & Residences,2,False,False,False,2033,False,True,False,False,2004,False
False,False,False,False,False,Wilmington,1599,False,1960,US,163,demolished,False,False,22,False,87.480003356934,False,False,12076,False,True,True,39.744560241699,False,-75.546913146973,steel,False,False,Hercules Tower,1,False,True,False,2034,False,False,False,False,1958,False
False,False,False,False,False,Miami,1632,False,2013,US,163,completed,False,False,31,False,87.199996948242,False,False,18729,False,True,True,25.798450469971,False,-80.187301635742,concrete,False,False,22 Skyview,1,False,False,False,2035,False,True,False,False,2012,False
False,False,False,False,False,New York City,1641,False,1926,US,163,completed,False,False,25,False,87.199996948242,False,False,11358,False,True,False,40.753131866455,False,-73.993148803711,steel,False,False,505 8th Avenue,1,False,True,False,2036,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1952,US,163,completed,False,False,19,False,87.169998168945,False,False,15312,False,True,True,40.755611419678,False,-73.982856750488,steel,False,False,Hippodrome Building,1,False,True,False,2037,False,False,False,False,1951,False
False,False,False,False,False,St. Louis,1693,False,1930,US,163,completed,False,False,22,False,87.099998474121,False,False,15066,False,True,True,38.638538360596,False,-90.232528686523,steel,False,False,Continental Life Building,1,False,False,False,2038,False,True,False,False,1929,False
False,False,False,False,False,Seattle,1680,False,2001,US,163,completed,False,False,30,False,87,False,True,23534,False,True,True,47.612598419189,False,-122.33365631104,concrete,False,False,Elliott Grand Hyatt Seattle,1,False,False,False,2039,False,False,False,False,1999,False
False,False,False,False,False,Chicago,1539,False,1970,US,163,completed,False,False,31,False,86.870002746582,False,False,15652,False,True,True,41.944431304932,False,-87.642242431641,concrete,False,False,525 Hawthorne,1,False,False,False,2040,False,True,False,False,1968,False
False,False,False,False,False,New York City,1641,False,2016,US,163,under construction,False,False,25,False,86.870002746582,False,True,16786,False,True,True,40.741920471191,False,-74.006057739258,concrete,False,False,414 West 15th Street,1,False,False,False,2041,False,False,False,False,2014,False
False,False,False,False,False,Houston,1593,False,1949,US,163,completed,False,False,22,False,86.870002746582,False,False,10984,False,True,True,29.756830215454,False,-95.364189147949,steel,False,False,1001 McKinney Bldg.,1,False,True,False,2042,False,False,False,False,1947,False
False,False,False,False,False,New York City,1641,False,1902,US,163,completed,False,False,21,False,86.870002746582,False,False,9014,False,True,False,40.741039276123,False,-73.989707946777,steel,False,False,Flatiron Building,1,False,True,False,2043,False,False,False,False,0,False
False,False,False,False,False,San Francisco,1683,False,1914,US,163,completed,False,False,21,False,86.870002746582,False,False,16103,False,True,False,37.789360046387,False,-122.40167236328,steel,False,False,Hobart Building,1,False,True,False,2043,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1965,US,163,completed,False,False,30,False,86.699996948242,False,False,15653,False,True,True,41.986640930176,False,-87.654312133789,concrete,False,False,Horizon House,1,False,False,False,2045,False,True,False,False,1964,False
False,False,False,False,False,Houston,1593,False,2015,US,163,completed,False,False,25,False,86.599998474121,False,False,23437,False,True,True,29.745519638062,False,-95.454467773438,concrete,False,False,SkyHouse River Oaks,1,False,False,False,2046,False,True,False,False,2014,False
False,False,False,False,False,Houston,1593,False,2016,US,163,under construction,False,False,24,False,86.599998474121,False,False,23451,False,True,True,29.726800918579,False,-95.385749816895,concrete,False,False,The Southmore,1,False,False,False,2047,False,True,False,False,2015,False
False,False,False,False,False,Rochester,1674,False,1970,US,163,completed,False,False,21,False,86.559997558594,False,False,12294,False,True,False,0,False,0,concrete,False,False,One HSBC Plaza,1,False,True,False,2048,False,False,False,False,0,False
